0,wrd_length,total_char,syl_count,syl_sum,sentiment,cluster_20,cluster_3_syl,cluster_3no_syl,cluster_5
The population of the United States was stabilized at forty-million souls.,"[3, 10, 2, 3, 6, 6, 3, 10, 2, 13, 5]",63,"[1, 4, 1, 1, 2, 1, 1, 3, 1, 4, 1]",20,0.0,3,0,0,1
"One bright morning in the Chicago Lying-in Hospital, a man named Edward K. Wehling, Jr., waited for his wife to give birth.","[3, 6, 7, 2, 3, 7, 8, 8, 1, 3, 5, 6, 1, 7, 2, 6, 3, 3, 4, 2, 4, 5]",96,"[1, 1, 2, 1, 1, 3, 2, 3, 1, 1, 1, 2, 0, 2, 0, 1, 1, 1, 1, 1, 1, 1]",28,0.7,19,2,2,0
He was the only man waiting.,"[2, 3, 3, 4, 3, 7]",22,"[1, 1, 1, 2, 1, 2]",8,0.0,0,0,0,3
Not many people were born a day any more.,"[3, 4, 6, 4, 4, 1, 3, 3, 4]",32,"[1, 2, 1, 1, 1, 1, 1, 2, 1]",11,0.125,7,0,0,1
"Wehling was fifty-six, a mere stripling in a population whose average age was one hundred and twenty-nine.","[7, 3, 9, 1, 4, 9, 2, 1, 10, 5, 7, 3, 3, 3, 7, 3, 11]",88,"[2, 1, 3, 1, 1, 2, 1, 1, 4, 1, 3, 1, 1, 1, 1, 1, 3]",28,-0.325,17,1,1,4
X-rays had revealed that his wife was going to have triplets.,"[6, 3, 8, 4, 3, 4, 3, 5, 2, 4, 8]",50,"[1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2]",14,0.0,3,0,0,1
The children would be his first.,"[3, 8, 5, 2, 3, 5]",26,"[1, 2, 1, 1, 1, 1]",7,0.25,10,0,0,3
"Young Wehling was hunched in his chair, his head in his hand.","[5, 7, 3, 7, 2, 3, 5, 3, 4, 2, 3, 4]",48,"[1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]",14,0.1,3,0,0,1
"He was so rumpled, so still and colorless as to be virtually invisible.","[2, 3, 2, 7, 2, 5, 3, 9, 2, 2, 2, 9, 9]",57,"[1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 3, 3]",19,0.0,3,0,0,1
"His camouflage was perfect, since the waiting room had a disorderly and demoralized air, too.","[3, 10, 3, 7, 5, 3, 7, 4, 3, 1, 10, 3, 11, 3, 3]",76,"[1, 3, 1, 2, 1, 1, 2, 1, 1, 1, 4, 1, 4, 1, 1]",25,1.0,19,2,2,0
Chairs and ashtrays had been moved away from the walls.,"[6, 3, 8, 3, 4, 5, 4, 4, 3, 5]",45,"[1, 1, 2, 1, 1, 1, 2, 1, 1, 1]",12,0.0,3,0,0,1
The floor was paved with spattered dropcloths.,"[3, 5, 3, 5, 4, 9, 10]",39,"[1, 1, 1, 1, 1, 2, 2]",9,0.0,7,0,0,3
The room was being redecorated.,"[3, 4, 3, 5, 11]",26,"[1, 1, 1, 1, 4]",8,0.0,0,0,0,3
It was being redecorated as a memorial to a man who had volunteered to die.,"[2, 3, 5, 11, 2, 1, 8, 2, 1, 3, 3, 3, 11, 2, 3]",60,"[1, 1, 1, 4, 1, 1, 4, 1, 1, 1, 1, 1, 3, 1, 1]",23,0.0,16,0,0,1
"A sardonic old man, about two hundred years old, sat on a stepladder, painting a mural he did not like.","[1, 8, 3, 3, 5, 3, 7, 5, 3, 3, 2, 1, 10, 8, 1, 5, 2, 3, 3, 4]",80,"[1, 3, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 3, 2, 1, 2, 1, 1, 1, 1]",28,0.1,16,1,1,4
"Back in the days when people aged visibly, his age would have been guessed at thirty-five or so.","[4, 2, 3, 4, 4, 6, 4, 7, 3, 3, 5, 4, 4, 7, 2, 11, 2, 2]",77,"[1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1]",22,-0.05,16,1,1,4
Aging had touched him that much before the cure for aging was found.,"[5, 3, 7, 3, 4, 4, 6, 3, 4, 3, 5, 3, 5]",55,"[2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1]",16,0.2,6,0,0,1
The mural he was working on depicted a very neat garden.,"[3, 5, 2, 3, 7, 2, 8, 1, 4, 4, 6]",45,"[1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 2]",17,0.2,6,0,0,1
"Men and women in white, doctors and nurses, turned the soil, planted seedlings, sprayed bugs, spread fertilizer.","[3, 3, 5, 2, 5, 7, 3, 6, 6, 3, 4, 7, 9, 7, 4, 6, 10]",90,"[1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 0, 1, 2, 4]",23,0.0,16,1,1,4
"Men and women in purple uniforms pulled up weeds, cut down plants that were old and sickly, raked leaves, carried refuse to trash-burners.","[3, 3, 5, 2, 6, 8, 6, 2, 5, 3, 4, 6, 4, 4, 3, 3, 6, 5, 6, 7, 6, 2, 13]",112,"[1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 1, 3]",32,-0.256613756614,17,1,1,4
"Never, never, never--not even in medieval Holland nor old Japan--had a garden been more formal, been better tended.","[5, 5, 5, 3, 4, 2, 8, 7, 3, 3, 5, 3, 1, 6, 4, 4, 6, 4, 6, 6]",90,"[2, 2, 2, 1, 2, 1, 4, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2, 1]",32,0.275,14,1,1,4
"Every plant had all the loam, light, water, air and nourishment it could use.","[5, 5, 3, 3, 3, 4, 5, 5, 3, 3, 11, 2, 5, 3]",60,"[3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1]",19,0.4,2,2,2,0
"A hospital orderly came down the corridor, singing under his breath a popular song:       If you don't like my kisses, honey,      Here's what I will do:      I'll go see a girl in purple,      Kiss this sad world toodle-oo.","[1, 8, 7, 4, 4, 3, 8, 7, 5, 3, 6, 1, 7, 4, 2, 3, 2, 3, 4, 2, 6, 5, 4, 2, 4, 1, 4, 2, 1, 3, 2, 3, 1, 4, 2, 6, 4, 4, 3, 5, 9]",159,"[1, 3, 3, 1, 1, 1, 3, 2, 2, 1, 2, 1, 3, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",52,-0.0185185185185,4,1,1,2
"If you don't want my lovin',      Why should I take up all this space?","[2, 3, 2, 3, 4, 2, 5, 3, 6, 1, 4, 2, 3, 4, 5]",49,"[1, 1, 1, 0, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",15,0.0,3,0,0,1
"I'll get off this old planet,      Let some sweet baby have my place.","[1, 3, 3, 3, 4, 3, 6, 3, 4, 5, 4, 4, 2, 5]",50,"[1, 0, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1]",15,0.225,6,0,0,1
The orderly looked in at the mural and the muralist.,"[3, 7, 6, 2, 2, 3, 5, 3, 3, 8]",42,"[1, 3, 1, 1, 1, 1, 2, 1, 1, 3]",15,0.0,3,0,0,1
"""Looks so real,"" he said, ""I can practically imagine I'm standing in the middle of it.""","[5, 2, 4, 2, 4, 1, 3, 11, 7, 1, 2, 8, 2, 3, 6, 2, 2]",65,"[1, 1, 2, 1, 1, 1, 1, 4, 3, 1, 0, 2, 1, 1, 1, 1, 1]",23,0.1,16,1,1,1
"""What makes you think you're not in it?""","[4, 5, 3, 5, 3, 3, 3, 2, 2]",30,"[1, 1, 1, 1, 1, 0, 1, 1, 1]",8,0.0,7,0,0,3
said the painter.,"[4, 3, 7]",14,"[1, 1, 2]",4,0.0,15,0,0,3
He gave a satiric smile.,"[2, 4, 1, 7, 5]",19,"[1, 1, 1, 3, 1]",7,0.3,10,0,0,3
"""It's called 'The Happy Garden of Life,' you know.""","[2, 2, 6, 4, 5, 6, 2, 4, 3, 4]",38,"[1, 0, 1, 0, 2, 2, 1, 1, 1, 1]",10,0.8,18,2,2,0
"""That's good of Dr. Hitz,"" said the orderly.","[4, 2, 4, 2, 2, 4, 4, 3, 7]",32,"[1, 0, 1, 1, 0, 1, 1, 1, 3]",9,0.7,18,2,2,0
"*       *       *       *       *  He was referring to one of the male figures in white, whose head was a portrait of Dr. Benjamin Hitz, the hospital's Chief Obstetrician.","[2, 3, 9, 2, 3, 2, 3, 4, 7, 2, 5, 5, 4, 3, 1, 8, 2, 2, 8, 4, 3, 8, 2, 5, 12]",109,"[1, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 0, 3, 1, 1, 3, 0, 2, 5]",37,0.0,1,1,1,4
Hitz was a blindingly handsome man.,"[4, 3, 1, 10, 8, 3]",29,"[1, 1, 1, 3, 2, 1]",9,0.5,10,2,2,0
"""Lot of faces still to fill in,"" said the orderly.","[3, 2, 5, 5, 2, 4, 2, 4, 3, 7]",37,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",12,0.0,7,0,0,1
He meant that the faces of many of the figures in the mural were still blank.,"[2, 5, 4, 3, 5, 2, 4, 2, 3, 7, 2, 3, 5, 4, 5, 5]",61,"[1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1]",20,0.25,6,2,2,1
All blanks were to be filled with portraits of important people on either the hospital staff or from the Chicago Office of the Federal Bureau of Termination.,"[3, 6, 4, 2, 2, 6, 4, 9, 2, 9, 6, 2, 6, 3, 8, 5, 2, 4, 3, 7, 6, 2, 3, 7, 6, 2, 11]",130,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 2, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 3, 3, 1, 4]",43,0.4,11,1,1,2
"""Must be nice to be able to make pictures that look like something,"" said the orderly.","[4, 2, 4, 2, 2, 4, 2, 4, 8, 4, 4, 4, 9, 4, 3, 7]",67,"[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 3]",21,0.55,2,2,2,0
The painter's face curdled with scorn.,"[3, 7, 2, 4, 7, 4, 5]",32,"[1, 2, 0, 1, 1, 1, 1]",7,0.0,7,0,0,3
"""You think I'm proud of this daub?""","[3, 5, 1, 2, 5, 2, 4, 4]",26,"[1, 1, 1, 0, 1, 1, 1, 1]",7,0.8,18,2,2,0
he said.,"[2, 4]",6,"[1, 1]",2,0.0,15,0,0,3
"""You think this is my idea of what life really looks like?""","[3, 5, 4, 2, 2, 4, 2, 4, 4, 6, 5, 4]",45,"[1, 1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1]",16,0.2,6,0,0,1
"""What's your idea of what life looks like?""","[4, 2, 4, 4, 2, 4, 4, 5, 4]",33,"[1, 0, 1, 3, 1, 1, 1, 1, 1]",10,0.0,7,0,0,3
said the orderly.,"[4, 3, 7]",14,"[1, 1, 3]",5,0.0,0,0,0,3
The painter gestured at a foul dropcloth.,"[3, 7, 8, 2, 1, 4, 9]",34,"[1, 2, 2, 1, 1, 1, 2]",10,0.0,7,0,0,3
"""There's a good picture of it,"" he said.","[5, 2, 1, 4, 7, 2, 2, 2, 4]",29,"[1, 0, 1, 1, 2, 1, 1, 1, 1]",9,0.7,18,2,2,0
"""Frame that, and you'll have a picture a damn sight more honest than this one.""","[5, 4, 3, 3, 3, 4, 1, 7, 1, 4, 5, 4, 6, 4, 4, 3]",61,"[1, 1, 1, 1, 0, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1]",17,0.55,2,2,2,0
"""You're a gloomy old duck, aren't you?""","[3, 3, 1, 6, 3, 4, 3, 3, 3]",29,"[1, 0, 1, 2, 1, 1, 1, 0, 1]",8,0.1,7,0,0,3
said the orderly.,"[4, 3, 7]",14,"[1, 1, 3]",5,0.0,0,0,0,3
"""Is that a crime?""","[2, 4, 1, 5]",12,"[1, 1, 1, 1]",4,0.0,15,0,0,3
said the painter.,"[4, 3, 7]",14,"[1, 1, 2]",4,0.0,15,0,0,3
The orderly shrugged.,"[3, 7, 8]",18,"[1, 3, 1]",5,0.0,0,0,0,3
"""If you don't like it here, Grandpa--"" he said, and he finished the thought with the trick telephone number that people who didn't want to live any more were supposed to call.","[2, 3, 2, 3, 4, 2, 4, 7, 2, 4, 3, 2, 8, 3, 7, 4, 3, 5, 9, 6, 4, 6, 3, 3, 3, 4, 2, 4, 3, 4, 4, 8, 2, 4]",137,"[1, 1, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 1, 2, 1, 1]",39,0.318181818182,11,1,1,2
"The zero in the telephone number he pronounced ""naught.""","[3, 4, 2, 3, 9, 6, 2, 10, 6]",45,"[1, 2, 1, 1, 3, 2, 1, 2, 1]",14,0.0,3,0,0,1
"The number was: ""2 B R 0 2 B.""","[3, 6, 3, 1, 1, 1, 1, 1, 1]",18,"[1, 2, 1, 0, 0, 0, 0, 0, 0]",4,0.0,0,0,0,3
"It was the telephone number of an institution whose fanciful sobriquets included: ""Automat,"" ""Birdland,"" ""Cannery,"" ""Catbox,"" ""De-louser,"" ""Easy-go,"" ""Good-by, Mother,"" ""Happy Hooligan,"" ""Kiss-me-quick,"" ""Lucky Pierre,"" ""Sheepdip,"" ""Waring Blendor,"" ""Weep-no-more"" and ""Why Worry?""","[2, 3, 3, 9, 6, 2, 2, 11, 5, 8, 10, 8, 7, 8, 7, 6, 9, 7, 7, 6, 5, 8, 13, 5, 6, 8, 6, 7, 12, 3, 3, 5]",207,"[1, 1, 1, 3, 2, 1, 1, 4, 1, 3, 3, 2, 3, 2, 3, 2, 3, 4, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 3, 1, 1, 2]",69,0.566666666667,13,1,1,2
"""To be or not to be"" was the telephone number of the municipal gas chambers of the Federal Bureau of Termination.","[2, 2, 2, 3, 2, 2, 3, 3, 9, 6, 2, 3, 9, 3, 8, 2, 3, 7, 6, 2, 11]",90,"[1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 4, 1, 2, 1, 1, 3, 3, 1, 4]",35,0.0,1,1,1,4
*       *       *       *       *  The painter thumbed his nose at the orderly.,"[3, 7, 7, 3, 4, 2, 3, 7]",36,"[1, 2, 1, 1, 1, 1, 1, 3]",11,0.0,7,0,0,1
"""When I decide it's time to go,"" he said, ""it won't be at the Sheepdip.""","[4, 1, 6, 2, 2, 4, 2, 2, 2, 4, 2, 2, 3, 2, 2, 3, 8]",51,"[1, 1, 2, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 2]",17,0.0,3,0,0,1
"""A do-it-yourselfer, eh?""","[1, 16, 2]",19,"[1, 5, 1]",7,0.0,0,0,0,3
said the orderly.,"[4, 3, 7]",14,"[1, 1, 3]",5,0.0,0,0,0,3
"""Messy business, Grandpa.","[5, 8, 7]",20,"[2, 3, 2]",7,-0.2,0,0,0,3
"Why don't you have a little consideration for the people who have to clean up after you?""","[3, 2, 3, 3, 4, 1, 6, 13, 3, 3, 6, 3, 4, 2, 5, 2, 5, 3]",71,"[1, 1, 0, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1]",23,0.0895833333333,16,1,1,4
The painter expressed with an obscenity his lack of concern for the tribulations of his survivors.,"[3, 7, 9, 4, 2, 9, 3, 4, 2, 7, 3, 3, 12, 2, 3, 9]",82,"[1, 2, 2, 1, 1, 4, 1, 1, 1, 2, 1, 1, 4, 1, 1, 3]",27,0.0,16,1,1,4
"""The world could do with a good deal more mess, if you ask me,"" he said.","[3, 5, 5, 2, 4, 1, 4, 4, 4, 4, 2, 3, 3, 2, 2, 4]",52,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",17,0.341666666667,6,2,2,1
The orderly laughed and moved on.,"[3, 7, 7, 3, 5, 2]",27,"[1, 3, 1, 1, 1, 1]",8,0.7,18,2,2,0
"Wehling, the waiting father, mumbled something without raising his head.","[7, 3, 7, 6, 7, 9, 7, 7, 3, 4]",60,"[2, 1, 2, 2, 1, 3, 2, 2, 1, 2]",18,0.0,3,0,0,1
And then he fell silent again.,"[3, 4, 2, 4, 6, 5]",24,"[1, 1, 1, 1, 2, 2]",8,0.0,0,0,0,3
"A coarse, formidable woman strode into the waiting room on spike heels.","[1, 6, 10, 5, 6, 4, 3, 7, 4, 2, 5, 5]",58,"[1, 1, 3, 2, 1, 2, 1, 2, 1, 1, 1, 1]",17,0.0,3,0,0,1
"Her shoes, stockings, trench coat, bag and overseas cap were all purple, the purple the painter called ""the color of grapes on Judgment Day.""","[3, 5, 9, 6, 4, 3, 3, 8, 3, 4, 3, 6, 3, 6, 3, 7, 6, 3, 5, 2, 6, 2, 8, 3]",111,"[1, 0, 2, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1]",30,0.0,1,1,1,4
"The medallion on her purple musette bag was the seal of the Service Division of the Federal Bureau of Termination, an eagle perched on a turnstile.","[3, 9, 2, 3, 6, 7, 3, 3, 3, 4, 2, 3, 7, 8, 2, 3, 7, 6, 2, 11, 2, 5, 7, 2, 1, 9]",120,"[1, 3, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 3, 1, 1, 3, 3, 1, 4, 1, 2, 1, 1, 1, 2]",42,0.0,1,1,1,2
"The woman had a lot of facial hair--an unmistakable mustache, in fact.","[3, 5, 3, 1, 3, 2, 6, 4, 2, 12, 8, 2, 4]",55,"[1, 2, 1, 1, 1, 1, 3, 1, 1, 4, 2, 1, 1]",20,0.0,3,0,0,1
"A curious thing about gas-chamber hostesses was that, no matter how lovely and feminine they were when recruited, they all sprouted mustaches within five years or so.","[1, 7, 5, 5, 11, 9, 3, 4, 2, 6, 3, 6, 3, 8, 4, 4, 4, 9, 4, 3, 8, 9, 6, 4, 5, 2, 2]",137,"[1, 2, 1, 2, 3, 2, 1, 1, 1, 2, 1, 3, 1, 3, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1]",41,0.2,11,1,1,2
"""Is this where I'm supposed to come?""","[2, 4, 5, 1, 2, 8, 2, 4]",28,"[1, 1, 1, 1, 0, 2, 1, 1]",8,0.0,7,0,0,3
she said to the painter.,"[3, 4, 2, 3, 7]",19,"[0, 1, 1, 1, 2]",5,0.0,0,0,0,3
"""A lot would depend on what your business was,"" he said.","[1, 3, 5, 6, 2, 4, 4, 8, 3, 2, 4]",42,"[1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1]",14,0.0,3,0,0,1
"""You aren't about to have a baby, are you?""","[3, 3, 3, 5, 2, 4, 1, 4, 3, 3]",31,"[1, 1, 0, 2, 1, 1, 1, 2, 1, 1]",11,0.0,7,0,0,3
"""They told me I was supposed to pose for some picture,"" she said.","[4, 4, 2, 1, 3, 8, 2, 4, 3, 4, 7, 3, 4]",49,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 0, 1]",14,0.0,3,0,0,1
"""My name's Leora Duncan.""","[2, 4, 2, 5, 6]",19,"[1, 1, 0, 2, 2]",6,0.0,0,0,0,3
She waited.,"[3, 6]",9,"[0, 1]",1,0.0,15,0,0,3
"""And you dunk people,"" he said.","[3, 3, 4, 6, 2, 4]",22,"[1, 1, 1, 1, 1, 1]",6,0.0,0,0,0,3
"""What?""",[4],4,[1],1,0.0,15,0,0,3
she said.,"[3, 4]",7,"[0, 1]",1,0.0,15,0,0,3
"""Skip it,"" he said.","[4, 2, 2, 4]",12,"[1, 1, 1, 1]",4,0.0,15,0,0,3
"""That sure is a beautiful picture,"" she said.","[4, 4, 2, 1, 9, 7, 3, 4]",34,"[1, 1, 1, 1, 4, 2, 0, 1]",11,0.675,18,2,2,0
"""Looks just like heaven or something.""","[5, 4, 4, 6, 2, 9]",30,"[1, 1, 1, 3, 1, 3]",10,0.0,7,0,0,3
"""Or something,"" said the painter.","[2, 9, 4, 3, 7]",25,"[1, 3, 1, 1, 2]",8,0.0,0,0,0,3
He took a list of names from his smock pocket.,"[2, 4, 1, 4, 2, 5, 4, 3, 5, 6]",36,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",11,0.0,7,0,0,1
"""Duncan, Duncan, Duncan,"" he said, scanning the list.","[6, 6, 6, 2, 4, 8, 3, 4]",39,"[2, 2, 2, 1, 1, 2, 1, 1]",12,0.0,7,0,0,1
"""Yes--here you are.","[3, 4, 3, 3]",13,"[0, 1, 1, 1]",3,0.0,15,0,0,3
You're entitled to be immortalized.,"[3, 3, 8, 2, 2, 12]",30,"[1, 0, 2, 1, 1, 4]",9,0.0,7,0,0,3
See any faceless body here you'd like me to stick your head on?,"[3, 3, 8, 4, 4, 3, 2, 4, 2, 2, 5, 4, 4, 2]",50,"[1, 2, 3, 2, 1, 1, 0, 1, 1, 1, 1, 1, 2, 1]",18,0.0,3,0,0,1
"We've got a few choice ones left.""","[2, 3, 3, 1, 3, 6, 4, 4]",26,"[1, 0, 1, 1, 1, 1, 1, 1]",7,-0.1,0,0,0,3
She studied the mural bleakly.,"[3, 7, 3, 5, 7]",25,"[0, 2, 1, 2, 3]",8,-1.0,5,0,0,3
"""Gee,"" she said, ""they're all the same to me.","[3, 3, 4, 4, 3, 3, 3, 4, 2, 2]",31,"[1, 0, 1, 1, 0, 1, 1, 1, 1, 1]",8,0.0,7,0,0,3
"I don't know anything about art.""","[1, 2, 3, 4, 8, 5, 3]",26,"[1, 1, 0, 1, 3, 2, 1]",9,0.0,7,0,0,3
"""A body's a body, eh?""","[1, 4, 2, 1, 4, 2]",14,"[1, 2, 0, 1, 2, 1]",7,0.0,0,0,0,3
"he said, ""All righty.","[2, 4, 3, 6]",15,"[1, 1, 1, 2]",5,0.0,0,0,0,3
"As a master of fine art, I recommend this body here.""","[2, 1, 6, 2, 4, 3, 1, 9, 4, 4, 4]",40,"[1, 1, 2, 1, 1, 1, 1, 3, 1, 2, 1]",15,0.416666666667,10,2,2,0
He indicated a faceless figure of a woman who was carrying dried stalks to a trash-burner.,"[2, 9, 1, 8, 6, 2, 1, 5, 3, 3, 8, 5, 6, 2, 1, 12]",74,"[1, 3, 1, 3, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 3]",25,-0.2,17,1,1,4
"""Well,"" said Leora Duncan, ""that's more the disposal people, isn't it?","[4, 4, 5, 6, 4, 2, 4, 3, 8, 6, 2, 3, 2]",53,"[1, 1, 2, 2, 1, 0, 1, 1, 3, 1, 1, 0, 1]",15,0.5,2,2,2,0
"I mean, I'm in service.","[1, 4, 1, 2, 2, 7]",17,"[1, 2, 1, 0, 1, 2]",7,-0.3125,8,0,0,3
"I don't do any disposing.""","[1, 2, 3, 2, 3, 9]",20,"[1, 1, 0, 1, 2, 3]",8,0.0,0,0,0,3
The painter clapped his hands in mock delight.,"[3, 7, 7, 3, 5, 2, 4, 7]",38,"[1, 2, 1, 1, 1, 1, 1, 2]",10,0.0,7,0,0,1
"""You say you don't know anything about art, and then you prove in the next breath that you know more about it than I do!","[3, 3, 3, 2, 3, 4, 8, 5, 3, 3, 4, 3, 5, 2, 3, 4, 6, 4, 3, 4, 4, 5, 2, 4, 1, 2]",93,"[1, 1, 1, 1, 0, 1, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1]",30,0.3125,14,1,1,4
Of course the sheave-carrier is wrong for a hostess!,"[2, 6, 3, 14, 2, 5, 3, 1, 7]",43,"[1, 1, 1, 6, 1, 1, 1, 1, 2]",15,-0.625,8,0,0,3
"A snipper, a pruner--that's more your line.""","[1, 7, 1, 6, 4, 2, 4, 4, 4]",33,"[1, 2, 1, 2, 1, 0, 1, 1, 1]",10,0.5,10,2,2,0
He pointed to a figure in purple who was sawing a dead branch from an apple tree.,"[2, 7, 2, 1, 6, 2, 6, 3, 3, 6, 1, 4, 6, 4, 2, 5, 4]",64,"[1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1]",20,-0.2,3,0,0,1
"""How about her?""","[3, 5, 3]",11,"[1, 2, 1]",4,0.0,15,0,0,3
he said.,"[2, 4]",6,"[1, 1]",2,0.0,15,0,0,3
"""You like her at all?""","[3, 4, 3, 2, 3]",15,"[1, 1, 1, 1, 1]",5,0.0,0,0,0,3
"""Gosh--"" she said, and she blushed and became humble--""that--that puts me right next to Dr.","[4, 3, 4, 3, 3, 7, 3, 6, 6, 4, 4, 4, 2, 5, 4, 2, 2]",66,"[1, 0, 1, 1, 0, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 0]",15,0.0285714285714,3,0,0,1
"Hitz.""",[4],4,[1],1,0.0,15,0,0,3
"""That upsets you?""","[4, 6, 3]",13,"[1, 2, 1]",4,0.0,15,0,0,3
he said.,"[2, 4]",6,"[1, 1]",2,0.0,15,0,0,3
"""Good gravy, no!""","[4, 5, 2]",11,"[1, 2, 1]",4,0.875,12,2,2,0
she said.,"[3, 4]",7,"[0, 1]",1,0.0,15,0,0,3
"""It's--it's just such an honor.""","[2, 2, 2, 2, 4, 4, 2, 5]",23,"[1, 0, 1, 0, 1, 1, 1, 2]",7,0.0,0,0,0,3
"""Ah, You admire him, eh?""","[2, 3, 6, 3, 2]",16,"[1, 1, 2, 1, 1]",6,0.0,0,0,0,3
he said.,"[2, 4]",6,"[1, 1]",2,0.0,15,0,0,3
"""Who doesn't admire him?""","[3, 4, 3, 6, 3]",19,"[1, 0, 0, 2, 1]",4,0.0,0,0,0,3
