0,wrd_length,total_char,syl_count,syl_sum,sentiment,cluster_20,cluster_3_syl,cluster_3no_syl,cluster_5
The Postmaster-General Ignored Data which He Had Obtained     Showing Expenditures on Account of the Mails Largely in Excess     of the Direct Expenses for that Service which He Reported      11   VII.,"[3, 18, 7, 4, 5, 2, 3, 8, 7, 12, 2, 7, 2, 3, 5, 7, 2, 6, 2, 3, 6, 8, 3, 4, 7, 5, 2, 8, 2, 3]",156,"[1, 6, 2, 2, 1, 1, 1, 2, 2, 4, 1, 2, 1, 1, 1, 3, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 0, 1]",49,0.157142857143,16,0,0,4
The Month of November Is Not a Fair Average Month in Any     Railway Year or One that Is Typical of a Year's Business and     Its Use as the Sole Basis of the Postmaster-General's     Calculations was So Unfavorable to the Railways as to Deprive     the Results of Any Value Even If in All Other Respects His     Methods were Beyond Criticism                                  13   VIII.,"[3, 5, 2, 8, 2, 3, 1, 4, 7, 5, 2, 3, 7, 4, 2, 3, 4, 2, 7, 2, 1, 4, 2, 8, 3, 3, 3, 2, 3, 4, 5, 2, 3, 18, 2, 12, 3, 2, 11, 2, 3, 8, 2, 2, 7, 3, 7, 2, 3, 5, 4, 2, 2, 3, 5, 8, 3, 7, 4, 6, 9, 2, 4]",270,"[1, 1, 1, 3, 1, 1, 1, 1, 3, 1, 1, 2, 2, 2, 1, 1, 1, 1, 3, 1, 1, 2, 0, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 6, 0, 4, 1, 1, 4, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1, 3, 0, 1]",94,-0.158333333333,11,1,1,0
"A Commission of Senators and Members of Congress which,     Between 1898 and 1901, Most Fully and Carefully Investigated     the Subject, Ascertained and Declared that Railway Mail Pay     was Not Then Excessive; Since Then there Have Been Many and     Extensive Reductions in Pay Accompanied by Substantial     Increases in the Cost and Value of the Services Rendered by     the Railways                                                   14   IX.","[1, 10, 2, 8, 3, 7, 2, 8, 5, 7, 4, 3, 4, 4, 5, 3, 9, 12, 3, 7, 11, 3, 8, 4, 7, 4, 3, 3, 3, 4, 9, 5, 4, 5, 4, 4, 4, 3, 9, 10, 2, 3, 11, 2, 11, 9, 2, 3, 4, 3, 5, 2, 3, 8, 8, 2, 3, 8, 2, 2]",307,"[1, 3, 1, 3, 1, 2, 1, 2, 1, 2, 0, 1, 0, 1, 2, 1, 4, 4, 1, 2, 3, 1, 2, 1, 2, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2, 1, 3, 3, 1, 1, 4, 1, 4, 3, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 0, 1]",94,0.0805555555556,5,1,1,0
"The Administration of the Post Office Department Has Not, in     the Last Twelve Years, Effected any Reduction in the Annual     Total of Its Expenses for Other Purposes than Railway     Transportation or in the Proportion of Its Revenues Required     for Such Other Expenses, but the Whole Saving Which Has Nearly     Eliminated the Annual Deficit of the Department Is Represented     by the Reduced Payments, Per Unit of Service, to the Railways  17   X.","[3, 14, 2, 3, 4, 6, 10, 3, 3, 2, 3, 4, 6, 5, 8, 3, 9, 2, 3, 6, 5, 2, 3, 8, 3, 5, 8, 4, 7, 14, 2, 2, 3, 10, 2, 3, 8, 8, 3, 4, 5, 8, 3, 3, 5, 6, 5, 3, 6, 10, 3, 6, 7, 2, 3, 10, 2, 11, 2, 3, 7, 8, 3, 4, 2, 7, 2, 3, 8, 2, 1]",353,"[1, 5, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 1, 2, 4, 1, 1, 1, 3, 1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 3, 4, 1, 2, 3, 1, 1, 3, 1, 3, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 2, 0, 0]",114,0.00714285714286,5,1,1,0
"The Continuous Refusal of the Post Office Department to Order     Reweighings of the Mails Except After the Maximum Interval of     Four Years which the Law Allows, the Demands for Station and     Terminal Services that Are Rendered Without Any or Without     Adequate Compensation and the Unjust Discrimination Against     Compartment Cars Used as Railway Post Offices Are All Abuses,     Seriously Injurious to the Railways, Which Have Grown Up Under     the Present System of Payment and Ought at Once to Be Remedied 18   XI.","[3, 10, 7, 2, 3, 4, 6, 10, 2, 5, 11, 2, 3, 5, 6, 5, 3, 7, 8, 2, 4, 5, 5, 3, 3, 6, 3, 7, 3, 7, 3, 8, 8, 4, 3, 8, 7, 3, 2, 7, 8, 12, 3, 3, 6, 14, 7, 11, 4, 4, 2, 7, 4, 7, 3, 3, 6, 9, 9, 2, 3, 8, 5, 4, 5, 2, 5, 3, 7, 6, 2, 7, 3, 5, 2, 4, 2, 2, 8, 2, 2]",414,"[1, 3, 3, 1, 1, 1, 2, 3, 1, 2, 3, 1, 1, 1, 2, 2, 1, 3, 3, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 3, 2, 1, 1, 2, 2, 2, 1, 2, 3, 4, 1, 1, 2, 5, 2, 3, 1, 1, 1, 2, 1, 2, 1, 1, 2, 3, 3, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 3, 0, 1]",134,0.0,19,1,1,0
"The Postmaster-General's Proposed Plan of Payment Based Upon     Operating Cost and Taxes, to Be Ascertained by the Post Office     Department, Plus Six Per Cent.","[3, 18, 2, 8, 4, 2, 7, 5, 4, 9, 4, 3, 5, 2, 2, 11, 2, 3, 4, 6, 10, 4, 3, 3, 4]",128,"[1, 6, 0, 2, 1, 1, 2, 1, 2, 4, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 3, 1, 1, 1, 1]",40,0.0,10,0,0,4
Is Seriously Wrong in Principle     and Would Encourage and Perpetuate Injustice                   20    _Appendices._   A. Extracts from the Postal Laws and Regulations                  23   B.,"[2, 9, 5, 2, 9, 3, 5, 9, 3, 10, 9, 2, 10, 1, 8, 4, 3, 6, 4, 3, 11, 2, 1]",121,"[1, 3, 1, 1, 2, 1, 1, 3, 1, 3, 3, 0, 3, 1, 2, 1, 1, 2, 1, 1, 4, 0, 0]",36,-0.5,15,0,0,1
"Classification of Operating Expenses                           27   C. Receipts from Passenger and Freight Traffic by Months          28   D. How Railway Wages Have Increased                               29   E. How Railway Taxes Have Increased                               30   F. Letter dated September 11, 1912, from Hon.","[14, 2, 9, 8, 2, 1, 8, 4, 9, 3, 7, 7, 2, 6, 2, 1, 3, 7, 5, 4, 9, 2, 1, 3, 7, 5, 4, 9, 2, 1, 6, 5, 9, 2, 4, 4, 3]",180,"[5, 1, 4, 2, 0, 0, 2, 1, 3, 1, 1, 2, 1, 1, 0, 0, 1, 2, 1, 1, 3, 0, 1, 1, 2, 1, 1, 3, 0, 0, 2, 1, 3, 0, 0, 1, 1]",49,0.0,2,0,0,4
"Jonathan Bourne,     Jr., Chairman, Senate Committee on Post Offices and Post Roads 31   G. Reply made thereto by the Committee on Railway Mail Pay        32     I.","[8, 6, 2, 8, 6, 9, 2, 4, 7, 3, 4, 5, 2, 1, 5, 4, 7, 2, 3, 9, 2, 7, 4, 3, 2, 1]",116,"[3, 1, 0, 2, 2, 3, 1, 1, 2, 1, 1, 1, 0, 0, 2, 1, 3, 1, 1, 3, 1, 2, 1, 1, 0, 1]",35,0.0,10,0,0,4
SCOPE OF THIS PAMPHLET.,"[5, 2, 4, 8]",19,"[1, 1, 1, 2]",5,0.0,18,0,0,1
"The Committee on Railway Mail Pay, representing railways whose lines include ninety-two per cent.","[3, 9, 2, 7, 4, 3, 12, 8, 5, 5, 7, 10, 3, 4]",82,"[1, 3, 1, 2, 1, 1, 4, 2, 1, 1, 2, 4, 1, 1]",25,0.0,0,0,0,1
"of the aggregate length of all railway mail routes in the United States, believes that the payments to the railways for the services and facilities furnished by them to the Post Office Department are, and for a long time have been, unjustly low.","[2, 3, 9, 6, 2, 3, 7, 4, 6, 2, 3, 6, 6, 8, 4, 3, 8, 2, 3, 8, 3, 3, 8, 3, 10, 9, 2, 4, 2, 3, 4, 6, 10, 3, 3, 3, 1, 4, 4, 4, 4, 8, 3]",199,"[1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 3, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 4, 2, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1]",61,-0.025,2,1,1,4
"This pamphlet contains a concise statement of the facts which prove that this belief is warranted and, incidentally, a refutation of the estimates made by the Postmaster-General, and reported to the Congress (House Document No.","[4, 8, 8, 1, 7, 9, 2, 3, 5, 5, 5, 4, 4, 6, 2, 9, 3, 12, 1, 10, 2, 3, 9, 4, 2, 3, 18, 3, 8, 2, 3, 8, 5, 8, 2]",188,"[1, 2, 2, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 5, 1, 4, 1, 1, 3, 1, 1, 1, 6, 1, 2, 1, 1, 2, 1, 3, 1]",61,0.1,16,1,1,4
"105, Sixty-second Congress, first session), which led him to conclude that the basis of payment could now properly be changed so as to accomplish a present reduction of about twenty per cent.","[3, 12, 8, 5, 7, 5, 3, 3, 2, 8, 4, 3, 5, 2, 7, 5, 3, 8, 2, 7, 2, 2, 2, 10, 1, 7, 9, 2, 5, 6, 3, 4]",155,"[0, 4, 2, 1, 2, 1, 0, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 3, 1, 2, 3, 1, 2, 2, 1, 1]",47,0.0833333333333,16,0,0,4
"It will be shown that although the insufficient data and the erroneous methods employed by the Postmaster-General resulted in his making estimates of cost to the railways that are far below the real cost, his own figures and calculations, when properly analyzed and supplemented, demonstrate that the mail service has not been fairly remunerative to the railways.","[2, 4, 2, 5, 4, 8, 3, 12, 4, 3, 3, 9, 7, 8, 2, 3, 18, 8, 2, 3, 6, 9, 2, 4, 2, 3, 8, 4, 3, 3, 5, 3, 4, 4, 3, 3, 7, 3, 12, 4, 8, 8, 3, 12, 11, 4, 3, 4, 7, 3, 3, 4, 6, 12, 2, 3, 8]",303,"[1, 1, 1, 1, 1, 2, 1, 5, 2, 1, 1, 3, 2, 1, 1, 1, 6, 2, 1, 1, 2, 3, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 4, 1, 3, 3, 1, 3, 3, 1, 1, 1, 2, 1, 1, 1, 2, 5, 1, 1, 2]",97,0.183333333333,8,1,1,0
"Before proceeding to this demonstration it should, however, be noted that--     II.","[6, 10, 2, 4, 13, 2, 6, 7, 2, 5, 4, 2]",63,"[2, 3, 1, 1, 4, 1, 1, 3, 1, 1, 1, 1]",20,0.0,0,0,0,1
"RAILWAY MAIL PAY IS ABOUT TO BE FORCED STILL FURTHER BELOW THE LEVEL OF JUST COMPENSATION, UNLESS PAYMENTS ARE PROMPTLY READJUSTED, ON ACCOUNT OF THE ADDITIONAL VOLUME OF MAIL THAT WILL RESULT FROM THE INAUGURATION, ON JANUARY 1, 1913, OF THE PARCELS POST.","[7, 4, 3, 2, 5, 2, 2, 6, 5, 7, 5, 3, 5, 2, 4, 12, 6, 8, 3, 8, 10, 2, 7, 2, 3, 10, 6, 2, 4, 4, 4, 6, 4, 3, 12, 2, 7, 1, 4, 2, 3, 7, 4]",208,"[2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 4, 2, 2, 1, 2, 3, 1, 2, 1, 1, 4, 2, 1, 1, 1, 1, 2, 1, 1, 5, 1, 3, 0, 0, 1, 1, 2, 1]",67,-0.15,12,1,1,4
"Congress has provided for a vast and incalculable extension of mail traffic by creating a ""Parcels Post,"" to be inaugurated on January 1, 1913, which, by opening the mails to many articles not previously accepted at the post-offices and by materially reducing the rates on mailed merchandise, is expected enormously to increase the volume of the shipments which it covers.","[8, 3, 8, 3, 1, 4, 3, 12, 9, 2, 4, 7, 2, 8, 1, 7, 4, 2, 2, 11, 2, 7, 1, 4, 5, 2, 7, 3, 5, 2, 4, 8, 3, 10, 8, 2, 3, 12, 3, 2, 10, 8, 3, 5, 2, 6, 11, 2, 8, 10, 2, 8, 3, 6, 2, 3, 9, 5, 2, 6]",305,"[2, 1, 2, 1, 1, 1, 1, 4, 3, 1, 1, 2, 1, 3, 1, 2, 1, 1, 1, 4, 1, 3, 0, 0, 1, 1, 3, 1, 1, 1, 2, 2, 1, 3, 2, 1, 1, 3, 1, 1, 5, 3, 1, 1, 1, 1, 3, 1, 2, 4, 1, 3, 1, 2, 1, 1, 2, 1, 1, 2]",100,0.0805555555556,5,1,1,0
"The Government seems to have assumed that, under existing contracts, which were made before the meaning of the word ""mail"" was thus extended, the railways can be compelled, until these contracts expire, to carry this great additional volume of mail traffic WITHOUT ANY COMPENSATION WHATEVER.","[3, 10, 5, 2, 4, 7, 4, 5, 8, 9, 5, 4, 4, 6, 3, 7, 2, 3, 4, 4, 3, 4, 8, 3, 8, 3, 2, 9, 5, 5, 9, 6, 2, 5, 4, 5, 10, 6, 2, 4, 7, 7, 3, 12, 8]",239,"[1, 3, 1, 1, 1, 2, 1, 2, 3, 2, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 2, 1, 2, 1, 2, 4, 2, 1, 1, 2, 2, 2, 4, 3]",75,0.8,6,2,2,2
"If the former practice of the Post Office Department is followed, no new contracts will be made until after the next quadrennial weighings in each of the four weighing sections, so that the position of the Government amounts to an assertion that the whole added volume of the Parcels Post mails will have to be carried without any compensation by the railways of New England for four years and six months (these railways are in the first weighing section but the weighing for the adjustment to be made on July 1, 1913, has begun and will be completed before the Parcels Post is inaugurated), by those of the second weighing section for three years and six months, by those of the third weighing section for two years and six months, by those of the fourth weighing section for one year and six months, and by those of the first weighing section, not located in New England, for six months.","[2, 3, 6, 8, 2, 3, 4, 6, 10, 2, 8, 2, 3, 9, 4, 2, 4, 5, 5, 3, 4, 11, 9, 2, 4, 2, 3, 4, 8, 8, 2, 4, 3, 8, 2, 3, 10, 7, 2, 2, 9, 4, 3, 5, 5, 6, 2, 3, 7, 4, 5, 4, 4, 2, 2, 7, 7, 3, 12, 2, 3, 8, 2, 3, 7, 3, 4, 5, 3, 3, 6, 5, 8, 3, 2, 3, 5, 8, 7, 3, 3, 8, 3, 3, 10, 2, 2, 4, 2, 4, 1, 4, 3, 5, 3, 4, 2, 9, 6, 3, 7, 4, 2, 11, 2, 5, 2, 3, 6, 8, 7, 3, 5, 5, 3, 3, 6, 2, 5, 2, 3, 5, 8, 7, 3, 3, 5, 3, 3, 6, 2, 5, 2, 3, 6, 8, 7, 3, 3, 4, 3, 3, 6, 3, 2, 5, 2, 3, 5, 8, 7, 3, 7, 2, 3, 7, 3, 3, 6]",718,"[1, 1, 2, 2, 1, 1, 1, 2, 3, 1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 4, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 3, 1, 1, 3, 2, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 4, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 2, 0, 0, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1, 4, 1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 1]",219,0.0822314049587,17,1,1,3
"No presentation of the injustice of the mail pay received in former years suggests even the approximate extent of the losses which the railways will thus incur in the next four and one-half years, unless readjustments are promptly made on account of the Parcels Post.","[2, 12, 2, 3, 9, 2, 3, 4, 3, 8, 2, 6, 5, 8, 4, 3, 11, 6, 2, 3, 6, 5, 3, 8, 4, 4, 5, 2, 3, 4, 4, 3, 8, 5, 6, 13, 3, 8, 4, 2, 7, 2, 3, 7, 4]",221,"[1, 4, 1, 1, 3, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 1, 4, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 3, 2, 2, 4, 1, 2, 1, 1, 2, 1, 1, 2, 1]",71,-0.133333333333,12,1,1,4
III.,[3],3,[1],1,0.0,18,0,0,1
"THE POSTMASTER-GENERAL'S ERRONEOUS ASSERTION THAT THE RAILWAYS WERE OVERPAID ""ABOUT $9,000,000.00"" IN THE YEAR 1909, RESTS PRIMARILY UPON HIS ADOPTING AN UNPRECEDENTED THEORY WHICH ALLOWS NOTHING FOR A RETURN UPON THE CAPITAL INVESTED IN RAILWAY PROPERTY.","[3, 18, 2, 9, 9, 4, 3, 8, 4, 8, 5, 12, 2, 3, 4, 4, 5, 9, 4, 3, 8, 2, 13, 6, 5, 6, 7, 3, 1, 6, 4, 3, 7, 8, 2, 7, 8]",215,"[1, 6, 0, 3, 3, 1, 1, 2, 1, 3, 2, 0, 1, 1, 2, 0, 1, 4, 2, 1, 3, 1, 4, 2, 1, 2, 2, 1, 1, 2, 2, 1, 3, 2, 1, 2, 3]",68,0.166666666667,8,1,1,4
The Postmaster-General assumed that the railways would be properly compensated if they received a sum equal to the operating expenses and taxes attributable to the carriage of the mails plus six per cent.,"[3, 18, 7, 4, 3, 8, 5, 2, 8, 11, 2, 4, 8, 1, 3, 5, 2, 3, 9, 8, 3, 5, 12, 2, 3, 8, 2, 3, 5, 4, 3, 3, 4]",171,"[1, 6, 2, 1, 1, 2, 1, 1, 3, 3, 1, 1, 2, 1, 1, 2, 1, 1, 4, 2, 1, 1, 4, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1]",55,0.0,2,0,0,4
of the sum of those expenses and taxes.,"[2, 3, 3, 2, 5, 8, 3, 5]",31,"[1, 1, 1, 1, 1, 2, 1, 1]",9,0.0,18,0,0,1
The calculation by which he obtained the sum which he assumed would have been proper compensation for the single month covered by his investigation was as follows:   His estimate of operating expenses and taxes on    account of mail service (Document No.,"[3, 11, 2, 5, 2, 8, 3, 3, 5, 2, 7, 5, 4, 4, 6, 12, 3, 3, 6, 5, 7, 2, 3, 13, 3, 2, 7, 3, 8, 2, 9, 8, 3, 5, 2, 7, 2, 4, 7, 8, 2]",206,"[1, 4, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 4, 1, 1, 1, 1, 2, 1, 1, 5, 1, 1, 2, 1, 3, 1, 4, 2, 1, 1, 1, 2, 1, 1, 2, 3, 1]",66,-0.0357142857143,2,1,1,4
"105, p.    280) for one month                             $2,676,503.75   Six per cent.","[3, 1, 3, 3, 3, 5, 12, 3, 3, 4]",40,"[0, 0, 0, 1, 1, 1, 0, 1, 1, 1]",6,0.0,18,0,0,1
"of above                              160,590.22                                                  --------------      Total, assumed to represent just        compensation for one month                 $2,837,093.97  The railways having been paid, for the month selected, $770,679.16 in excess of the sum resulting from the above calculation, the Postmaster-General assumed that this excess over expenses and taxes plus six per cent.","[2, 5, 10, 5, 7, 2, 9, 4, 12, 3, 3, 5, 12, 3, 8, 6, 4, 4, 3, 3, 5, 8, 10, 2, 6, 2, 3, 3, 9, 4, 3, 5, 11, 3, 18, 7, 4, 4, 6, 4, 8, 3, 5, 4, 3, 3, 4]",257,"[1, 2, 0, 2, 2, 1, 3, 1, 4, 1, 1, 1, 0, 1, 2, 2, 1, 1, 1, 1, 1, 2, 0, 1, 2, 1, 1, 1, 3, 1, 1, 2, 4, 1, 6, 2, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1]",71,0.0,2,1,1,4
