0,wrd_length,total_char,syl_count,syl_sum,sentiment,cluster_20,cluster_3_syl,cluster_3no_syl,cluster_5
Thought and language are to the artist instruments of an art.,"[7, 3, 8, 3, 2, 3, 6, 11, 2, 2, 3]",50,"[1, 1, 2, 1, 1, 1, 2, 3, 1, 1, 1]",15,0.0,11,2,2,1
Vice and virtue are to the artist materials for an art.,"[4, 3, 6, 3, 2, 3, 6, 9, 3, 2, 3]",44,"[1, 1, 1, 1, 1, 1, 2, 4, 1, 1, 1]",15,0.0,11,2,2,1
"From the point of view of form, the type of all the arts is the art of the musician.","[4, 3, 5, 2, 4, 2, 4, 3, 4, 2, 3, 3, 4, 2, 3, 3, 2, 3, 8]",64,"[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4]",23,0.0,11,2,2,1
"From the point of view of feeling, the actor's craft is the type.","[4, 3, 5, 2, 4, 2, 7, 3, 5, 2, 5, 2, 3, 4]",51,"[1, 1, 1, 1, 2, 1, 2, 1, 2, 0, 1, 1, 1, 1]",16,0.0,11,2,2,1
All art is at once surface and symbol.,"[3, 3, 2, 2, 4, 7, 3, 6]",30,"[1, 1, 1, 1, 1, 2, 1, 2]",10,0.0,19,2,2,1
Those who go beneath the surface do so at their peril.,"[5, 3, 2, 7, 3, 7, 2, 2, 2, 5, 5]",43,"[1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 2]",15,0.0,11,2,2,1
Those who read the symbol do so at their peril.,"[5, 3, 4, 3, 6, 2, 2, 2, 5, 5]",37,"[1, 1, 2, 1, 2, 1, 1, 1, 1, 2]",13,0.0,19,2,2,1
"It is the spectator, and not life, that art really mirrors.","[2, 2, 3, 9, 3, 3, 4, 4, 3, 6, 7]",46,"[1, 1, 1, 3, 1, 1, 1, 1, 1, 3, 2]",16,0.2,8,2,2,1
"Diversity of opinion about a work of art shows that the work is new, complex, and vital.","[9, 2, 7, 5, 1, 4, 2, 3, 5, 4, 3, 4, 2, 3, 7, 3, 5]",69,"[4, 1, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2]",25,-0.0212121212121,0,2,2,1
"When critics disagree, the artist is in accord with himself.","[4, 7, 8, 3, 6, 2, 2, 6, 4, 7]",49,"[1, 2, 3, 1, 2, 1, 1, 2, 1, 2]",16,0.0,11,2,2,1
We can forgive a man for making a useful thing as long as he does not admire it.,"[2, 3, 7, 1, 3, 3, 6, 1, 6, 5, 2, 4, 2, 2, 4, 3, 6, 2]",62,"[1, 1, 2, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 0, 1, 2, 1]",22,0.125,11,2,2,1
The only excuse for making a useless thing is that one admires it intensely.,"[3, 4, 6, 3, 6, 1, 7, 5, 2, 4, 3, 7, 2, 9]",62,"[1, 2, 2, 1, 2, 1, 3, 1, 1, 1, 1, 2, 1, 4]",23,-0.0875,0,2,2,1
All art is quite useless.,"[3, 3, 2, 5, 7]",20,"[1, 1, 1, 1, 3]",7,-0.5,16,2,2,0
"OSCAR WILDE     CHAPTER 1  The studio was filled with the rich odour of roses, and when the light summer wind stirred amidst the trees of the garden, there came through the open door the heavy scent of the lilac, or the more delicate perfume of the pink-flowering thorn.","[5, 5, 7, 1, 3, 6, 3, 6, 4, 3, 4, 5, 2, 5, 3, 4, 3, 5, 6, 4, 7, 6, 3, 5, 2, 3, 6, 5, 4, 7, 3, 4, 4, 3, 5, 5, 2, 3, 5, 2, 3, 4, 8, 7, 2, 3, 14, 5]",214,"[2, 1, 2, 0, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 0, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 3, 2, 1, 1, 4, 1]",63,0.167857142857,18,1,1,4
"From the corner of the divan of Persian saddle-bags on which he was lying, smoking, as was his custom, innumerable cigarettes, Lord Henry Wotton could just catch the gleam of the honey-sweet and honey-coloured blossoms of a laburnum, whose tremulous branches seemed hardly able to bear the burden of a beauty so flamelike as theirs; and now and then the fantastic shadows of birds in flight flitted across the long tussore-silk curtains that were stretched in front of the huge window, producing a kind of momentary Japanese effect, and making him think of those pallid, jade-faced painters of Tokyo who, through the medium of an art that is necessarily immobile, seek to convey the sense of swiftness and motion.","[4, 3, 6, 2, 3, 5, 2, 7, 11, 2, 5, 2, 3, 5, 7, 2, 3, 3, 6, 11, 10, 4, 5, 6, 5, 4, 5, 3, 5, 2, 3, 11, 3, 14, 8, 2, 1, 8, 5, 9, 8, 6, 6, 4, 2, 4, 3, 6, 2, 1, 6, 2, 9, 2, 6, 3, 3, 3, 4, 3, 9, 7, 2, 5, 2, 6, 7, 6, 3, 4, 12, 8, 4, 4, 9, 2, 5, 2, 3, 4, 6, 9, 1, 4, 2, 9, 8, 6, 3, 6, 3, 5, 2, 5, 6, 10, 8, 2, 5, 3, 7, 3, 6, 2, 2, 3, 4, 2, 11, 8, 4, 2, 6, 3, 5, 2, 9, 3, 6]",583,"[1, 1, 2, 1, 1, 2, 1, 3, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 4, 3, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 3, 1, 4, 2, 1, 1, 3, 1, 3, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 3, 1, 3, 1, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 2, 1, 1, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 4, 3, 2, 1, 2, 1, 1, 1, 1, 2, 3, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 5, 3, 1, 1, 2, 1, 1, 1, 2, 1, 2]",185,0.225,2,1,1,2
"The sullen murmur of the bees shouldering their way through the long unmown grass, or circling with monotonous insistence round the dusty gilt horns of the straggling woodbine, seemed to make the stillness more oppressive.","[3, 6, 6, 2, 3, 4, 11, 5, 3, 7, 3, 4, 6, 5, 2, 8, 4, 10, 10, 5, 3, 5, 4, 5, 2, 3, 10, 8, 6, 2, 4, 3, 9, 4, 10]",185,"[1, 2, 2, 1, 1, 0, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 4, 3, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 3]",51,-0.0375,18,1,1,4
The dim roar of London was like the bourdon note of a distant organ.,"[3, 3, 4, 2, 6, 3, 4, 3, 7, 4, 2, 1, 7, 5]",54,"[1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 2]",18,0.0,11,2,2,1
"In the centre of the room, clamped to an upright easel, stood the full-length portrait of a young man of extraordinary personal beauty, and in front of it, some little distance away, was sitting the artist himself, Basil Hallward, whose sudden disappearance some years ago caused, at the time, such public excitement and gave rise to so many strange conjectures.","[2, 3, 6, 2, 3, 4, 7, 2, 2, 7, 5, 5, 3, 11, 8, 2, 1, 5, 3, 2, 13, 8, 6, 3, 2, 5, 2, 2, 4, 6, 8, 4, 3, 7, 3, 6, 7, 5, 8, 5, 6, 13, 4, 5, 3, 6, 2, 3, 4, 4, 6, 10, 3, 4, 4, 2, 2, 4, 7, 11]",293,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 2, 2, 1, 1, 1, 1, 1, 5, 3, 3, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 2, 2, 1, 2, 5, 1, 2, 2, 1, 1, 1, 1, 1, 2, 4, 1, 1, 1, 1, 1, 2, 1, 3]",94,0.0729166666667,12,1,1,4
"As the painter looked at the gracious and comely form he had so skilfully mirrored in his art, a smile of pleasure passed across his face, and seemed about to linger there.","[2, 3, 7, 6, 2, 3, 8, 3, 6, 4, 2, 3, 2, 9, 8, 2, 3, 3, 1, 5, 2, 8, 6, 6, 3, 4, 3, 6, 5, 2, 6, 5]",138,"[1, 1, 2, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1]",44,0.3,3,1,1,4
"But he suddenly started up, and closing his eyes, placed his fingers upon the lids, as though he sought to imprison within his brain some curious dream from which he feared he might awake.","[3, 2, 8, 7, 2, 3, 7, 3, 4, 6, 3, 7, 4, 3, 4, 2, 6, 2, 6, 2, 8, 6, 3, 5, 4, 7, 5, 4, 5, 2, 6, 2, 5, 5]",151,"[1, 1, 3, 1, 1, 1, 2, 1, 0, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 2]",45,-0.05,10,1,1,4
"""It is your best work, Basil, the best thing you have ever done,"" said Lord Henry languidly.","[2, 2, 4, 4, 4, 5, 3, 4, 5, 3, 4, 4, 4, 4, 4, 5, 9]",70,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 3]",22,1.0,17,0,0,3
"""You must certainly send it next year to the Grosvenor.","[3, 4, 9, 4, 2, 4, 4, 2, 3, 9]",44,"[1, 1, 3, 1, 1, 1, 2, 1, 1, 3]",15,0.107142857143,11,2,2,1
The Academy is too large and too vulgar.,"[3, 7, 2, 3, 5, 3, 3, 6]",32,"[1, 4, 1, 1, 1, 1, 1, 2]",12,-0.242857142857,15,2,2,1
"Whenever I have gone there, there have been either so many people that I have not been able to see the pictures, which was dreadful, or so many pictures that I have not been able to see the people, which was worse.","[8, 1, 4, 4, 5, 5, 4, 4, 6, 2, 4, 6, 4, 1, 4, 3, 4, 4, 2, 3, 3, 8, 5, 3, 8, 2, 2, 4, 8, 4, 1, 4, 3, 4, 4, 2, 3, 3, 6, 5, 3, 5]",168,"[3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",51,0.1,3,1,1,4
"The Grosvenor is really the only place.""","[3, 9, 2, 6, 3, 4, 5]",32,"[1, 3, 1, 3, 1, 2, 1]",12,0.1,19,2,2,1
"""I don't think I shall send it anywhere,"" he answered, tossing his head back in that odd way that used to make his friends laugh at him at Oxford.","[1, 2, 3, 5, 1, 5, 4, 2, 8, 2, 8, 7, 3, 4, 4, 2, 4, 3, 3, 4, 4, 2, 4, 3, 7, 5, 2, 3, 2, 6]",113,"[1, 1, 0, 1, 1, 1, 1, 1, 3, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2]",36,0.0444444444444,10,1,1,4
"""No, I won't send it anywhere.""","[2, 1, 2, 3, 4, 2, 8]",22,"[1, 1, 1, 0, 1, 1, 3]",8,0.0,19,2,2,1
"Lord Henry elevated his eyebrows and looked at him in amazement through the thin blue wreaths of smoke that curled up in such fanciful whorls from his heavy, opium-tainted cigarette.","[4, 5, 8, 3, 8, 3, 6, 2, 3, 2, 9, 7, 3, 4, 4, 7, 2, 5, 4, 6, 2, 2, 4, 8, 6, 4, 3, 5, 13, 9]",151,"[1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 4, 1, 1, 1, 0, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 3, 3, 3]",45,-0.15,10,1,1,4
"""Not send it anywhere?","[3, 4, 2, 8]",17,"[1, 1, 1, 3]",6,0.0,1,2,2,1
"My dear fellow, why?","[2, 4, 6, 3]",15,"[1, 2, 2, 1]",6,0.0,1,2,2,1
Have you any reason?,"[4, 3, 3, 6]",16,"[1, 1, 2, 3]",7,0.0,1,2,2,1
What odd chaps you painters are!,"[4, 3, 5, 3, 8, 3]",26,"[1, 1, 1, 1, 2, 1]",7,-0.208333333333,15,2,2,1
You do anything in the world to gain a reputation.,"[3, 2, 8, 2, 3, 5, 2, 4, 1, 10]",40,"[1, 1, 3, 1, 1, 1, 1, 1, 1, 4]",15,0.0,11,2,2,1
"As soon as you have one, you seem to want to throw it away.","[2, 4, 2, 3, 4, 3, 3, 4, 2, 4, 2, 5, 2, 4]",44,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",15,0.0,11,2,2,1
"It is silly of you, for there is only one thing in the world worse than being talked about, and that is not being talked about.","[2, 2, 5, 2, 3, 3, 5, 2, 4, 3, 5, 2, 3, 5, 5, 4, 5, 6, 5, 3, 4, 2, 3, 5, 6, 5]",99,"[1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2]",30,-0.3,5,2,2,4
"A portrait like this would set you far above all the young men in England, and make the old men quite jealous, if old men are ever capable of any emotion.""","[1, 8, 4, 4, 5, 3, 3, 3, 5, 3, 3, 5, 3, 2, 7, 3, 4, 3, 3, 3, 5, 7, 2, 3, 3, 3, 4, 7, 2, 3, 7]",121,"[1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 2, 1, 2, 3]",41,0.1,10,1,1,4
"""I know you will laugh at me,"" he replied, ""but I really can't exhibit it.","[1, 4, 3, 4, 5, 2, 2, 2, 7, 3, 1, 6, 2, 3, 7, 2]",54,"[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 0, 3, 1]",20,0.25,8,0,0,1
"I have put too much of myself into it.""","[1, 4, 3, 3, 4, 2, 6, 4, 2]",29,"[1, 1, 1, 1, 1, 1, 2, 2, 1]",11,0.2,8,2,2,1
Lord Henry stretched himself out on the divan and laughed.,"[4, 5, 9, 7, 3, 2, 3, 5, 3, 7]",48,"[1, 2, 1, 2, 1, 1, 1, 2, 1, 1]",13,0.325,8,0,0,3
"""Yes, I knew you would; but it is quite true, all the same.""","[3, 1, 4, 3, 5, 3, 2, 2, 5, 4, 3, 3, 4]",42,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",11,0.175,8,2,2,1
"""Too much of yourself in it!","[3, 4, 2, 8, 2, 2]",21,"[1, 1, 1, 2, 1, 1]",7,0.25,8,0,0,1
"Upon my word, Basil, I didn't know you were so vain; and I really can't see any resemblance between you, with your rugged strong face and your coal-black hair, and this young Adonis, who looks as if he was made out of ivory and rose-leaves.","[4, 2, 4, 5, 1, 3, 3, 4, 3, 4, 2, 4, 3, 1, 6, 2, 3, 3, 3, 11, 7, 3, 4, 4, 6, 6, 4, 3, 4, 10, 4, 3, 4, 5, 6, 3, 5, 2, 2, 2, 3, 4, 3, 2, 5, 3, 11]",189,"[2, 1, 1, 2, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 3, 1, 0, 1, 2, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 4]",61,0.244444444444,18,1,1,4
"Why, my dear Basil, he is a Narcissus, and you--well, of course you have an intellectual expression and all that.","[3, 2, 4, 5, 2, 2, 1, 9, 3, 3, 4, 2, 6, 3, 4, 2, 12, 10, 3, 3, 4]",87,"[1, 1, 2, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 4, 3, 1, 1, 1]",30,0.3,13,0,0,4
"But beauty, real beauty, ends where an intellectual expression begins.","[3, 6, 4, 6, 4, 5, 2, 12, 10, 6]",58,"[1, 3, 2, 3, 1, 1, 1, 4, 3, 2]",21,0.25,13,0,0,1
"Intellect is in itself a mode of exaggeration, and destroys the harmony of any face.","[9, 2, 2, 6, 1, 4, 2, 12, 3, 8, 3, 7, 2, 3, 4]",68,"[3, 1, 1, 2, 1, 1, 1, 5, 1, 2, 1, 3, 1, 2, 1]",26,0.0,0,2,2,1
"The moment one sits down to think, one becomes all nose, or all forehead, or something horrid.","[3, 6, 3, 4, 4, 2, 5, 3, 7, 3, 4, 2, 3, 8, 2, 9, 6]",74,"[1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 4, 1, 3, 2]",25,-0.155555555556,0,2,2,1
Look at the successful men in any of the learned professions.,"[4, 2, 3, 10, 3, 2, 3, 2, 3, 7, 11]",50,"[1, 1, 1, 3, 1, 1, 2, 1, 1, 2, 3]",17,0.75,17,0,0,3
How perfectly hideous they are!,"[3, 9, 7, 4, 3]",26,"[1, 3, 2, 1, 1]",8,1.0,17,0,0,3
"Except, of course, in the Church.","[6, 2, 6, 2, 3, 6]",25,"[2, 1, 1, 1, 1, 1]",7,0.0,19,2,2,1
But then in the Church they don't think.,"[3, 4, 2, 3, 6, 4, 2, 3, 5]",32,"[1, 1, 1, 1, 1, 1, 1, 0, 1]",8,0.0,19,2,2,1
"A bishop keeps on saying at the age of eighty what he was told to say when he was a boy of eighteen, and as a natural consequence he always looks absolutely delightful.","[1, 6, 5, 2, 6, 2, 3, 3, 2, 6, 4, 2, 3, 4, 2, 3, 4, 2, 3, 1, 3, 2, 8, 3, 2, 1, 7, 11, 2, 6, 5, 10, 10]",134,"[1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 3, 1, 2, 1, 5, 3]",47,0.55,3,1,1,4
"Your mysterious young friend, whose name you have never told me, but whose picture really fascinates me, never thinks.","[4, 10, 5, 6, 5, 4, 3, 4, 5, 4, 2, 3, 5, 7, 6, 10, 2, 5, 6]",96,"[1, 3, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 3, 3, 1, 2, 1]",29,0.1,0,2,2,4
I feel quite sure of that.,"[1, 4, 5, 4, 2, 4]",20,"[1, 1, 1, 1, 1, 1]",6,0.5,14,0,0,3
"He is some brainless beautiful creature who should be always here in winter when we have no flowers to look at, and always here in summer when we want something to chill our intelligence.","[2, 2, 4, 9, 9, 8, 3, 6, 2, 6, 4, 2, 6, 4, 2, 4, 2, 7, 2, 4, 2, 3, 6, 4, 2, 6, 4, 2, 4, 9, 2, 5, 3, 12]",152,"[1, 1, 1, 2, 4, 3, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 4]",50,0.85,3,1,1,4
"Don't flatter yourself, Basil:  you are not in the least like him.""","[2, 3, 7, 8, 5, 3, 3, 3, 2, 3, 5, 4, 3]",51,"[1, 0, 2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1]",16,-0.3,15,2,2,0
"""You don't understand me, Harry,"" answered the artist.","[3, 2, 3, 10, 2, 5, 8, 3, 6]",42,"[1, 1, 0, 3, 1, 2, 2, 1, 2]",13,0.0,19,2,2,1
"""Of course I am not like him.","[2, 6, 1, 2, 3, 4, 3]",21,"[1, 1, 1, 1, 1, 1, 1]",7,0.0,1,2,2,1
I know that perfectly well.,"[1, 4, 4, 9, 4]",22,"[1, 1, 1, 3, 1]",7,1.0,17,0,0,3
"Indeed, I should be sorry to look like him.","[6, 1, 6, 2, 5, 2, 4, 4, 3]",33,"[1, 1, 1, 1, 2, 1, 1, 1, 1]",10,-0.5,16,2,2,0
You shrug your shoulders?,"[3, 5, 4, 9]",21,"[1, 1, 1, 2]",5,0.0,1,2,2,1
I am telling you the truth.,"[1, 2, 7, 3, 3, 5]",21,"[1, 1, 2, 1, 1, 1]",7,0.0,1,2,2,1
"There is a fatality about all physical and intellectual distinction, the sort of fatality that seems to dog through history the faltering steps of kings.","[5, 2, 1, 8, 5, 3, 8, 3, 12, 11, 3, 4, 2, 8, 4, 5, 2, 3, 7, 7, 3, 9, 5, 2, 5]",127,"[1, 1, 1, 4, 2, 1, 3, 1, 4, 3, 1, 1, 1, 4, 1, 1, 1, 1, 1, 3, 1, 3, 1, 1, 1]",43,0.15,3,1,1,4
It is better not to be different from one's fellows.,"[2, 2, 6, 3, 2, 2, 9, 4, 3, 2, 7]",42,"[1, 1, 2, 1, 1, 1, 3, 1, 1, 0, 2]",14,0.25,8,0,0,1
The ugly and the stupid have the best of it in this world.,"[3, 4, 3, 3, 6, 4, 3, 4, 2, 2, 2, 4, 5]",45,"[1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",15,-0.166666666667,15,2,2,1
They can sit at their ease and gape at the play.,"[4, 3, 3, 2, 5, 4, 3, 4, 2, 3, 4]",37,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",12,0.0,19,2,2,1
"If they know nothing of victory, they are at least spared the knowledge of defeat.","[2, 4, 4, 7, 2, 7, 4, 3, 2, 5, 6, 3, 9, 2, 6]",66,"[1, 1, 1, 2, 1, 3, 1, 1, 1, 2, 1, 1, 2, 1, 3]",22,-0.3,15,2,2,0
"They live as we all should live--undisturbed, indifferent, and without disquiet.","[4, 4, 2, 2, 3, 6, 4, 11, 11, 3, 7, 8]",65,"[1, 1, 1, 1, 1, 1, 1, 3, 4, 1, 2, 3]",20,0.136363636364,11,2,2,1
"They neither bring ruin upon others, nor ever receive it from alien hands.","[4, 7, 5, 4, 4, 6, 3, 4, 7, 2, 4, 5, 5]",60,"[1, 2, 1, 1, 2, 2, 1, 2, 2, 1, 1, 3, 1]",20,-0.25,15,2,2,1
"Your rank and wealth, Harry; my brains, such as they are--my art, whatever it may be worth; Dorian Gray's good looks--we shall all suffer for what the gods have given us, suffer terribly.""","[4, 4, 3, 6, 5, 2, 6, 4, 2, 4, 3, 2, 3, 8, 2, 3, 2, 5, 6, 4, 2, 4, 5, 2, 5, 3, 6, 3, 4, 3, 4, 4, 5, 2, 6, 8]",144,"[1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 3, 1, 0, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 3]",46,-0.16,10,1,1,4
"""Dorian Gray?","[6, 4]",10,"[3, 1]",4,0.0,1,2,2,1
"Is that his name?""","[2, 4, 3, 4]",13,"[1, 1, 1, 1]",4,0.0,1,2,2,1
"asked Lord Henry, walking across the studio towards Basil Hallward.","[5, 4, 5, 7, 6, 3, 6, 7, 5, 8]",56,"[1, 1, 2, 2, 2, 1, 2, 2, 2, 2]",17,0.0,11,2,2,1
"""Yes, that is his name.","[3, 4, 2, 3, 4]",16,"[0, 1, 1, 1, 1]",4,0.0,1,2,2,1
"I didn't intend to tell it to you.""","[1, 3, 3, 6, 2, 4, 2, 2, 3]",26,"[1, 1, 0, 2, 1, 1, 1, 1, 1]",9,0.0,19,2,2,1
"""But why not?""","[3, 3, 3]",9,"[1, 1, 1]",3,0.0,1,2,2,1
"""Oh, I can't explain.","[2, 1, 2, 3, 7]",15,"[1, 1, 1, 0, 2]",5,0.0,1,2,2,1
"When I like people immensely, I never tell their names to any one.","[4, 1, 4, 6, 9, 1, 5, 4, 5, 5, 2, 3, 3]",52,"[1, 1, 1, 1, 4, 1, 2, 1, 1, 1, 1, 2, 1]",18,0.0,11,2,2,1
