0,wrd_length,total_char,syl_count,syl_sum,sentiment,cluster_20,cluster_3_syl,cluster_3no_syl,cluster_5
It was on the wedding-day of this beloved friend that Emma first sat in mournful thought of any continuance.,"[2, 3, 2, 3, 11, 2, 4, 7, 6, 4, 4, 5, 3, 2, 8, 7, 2, 3, 11]",89,"[1, 1, 1, 1, 3, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2, 3]",28,0.475,14,0,0,3
"The wedding over, and the bride-people gone, her father and herself were left to dine together, with no prospect of a third to cheer a long evening.","[3, 7, 4, 3, 3, 12, 4, 3, 6, 3, 7, 4, 4, 2, 4, 8, 4, 2, 8, 2, 1, 5, 2, 5, 1, 4, 7]",118,"[1, 2, 2, 1, 1, 3, 1, 1, 2, 1, 2, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3]",38,-0.0166666666667,16,1,1,1
"Her father composed himself to sleep after dinner, as usual, and she had then only to sit and think of what she had lost.","[3, 6, 8, 7, 2, 5, 5, 6, 2, 5, 3, 3, 3, 4, 4, 2, 3, 3, 5, 2, 4, 3, 3, 4]",95,"[1, 2, 2, 2, 1, 1, 2, 2, 1, 2, 1, 0, 1, 1, 2, 1, 1, 1, 1, 1, 1, 0, 1, 1]",29,-0.125,16,1,1,1
The event had every promise of happiness for her friend.,"[3, 5, 3, 5, 7, 2, 9, 3, 3, 6]",46,"[1, 2, 1, 3, 2, 1, 3, 1, 1, 2]",17,0.7,2,0,0,3
"Mr. Weston was a man of unexceptionable character, easy fortune, suitable age, and pleasant manners; and there was some satisfaction in considering with what self-denying, generous friendship she had always wished and promoted the match; but it was a black morning's work for her.","[2, 6, 3, 1, 3, 2, 15, 9, 4, 7, 8, 3, 3, 8, 7, 3, 5, 3, 4, 12, 2, 11, 4, 4, 12, 8, 10, 3, 3, 6, 6, 3, 8, 3, 5, 3, 2, 3, 1, 5, 7, 2, 4, 3, 3]",229,"[0, 2, 1, 1, 1, 1, 5, 3, 3, 2, 2, 1, 1, 3, 2, 1, 1, 1, 1, 4, 1, 4, 1, 1, 3, 3, 3, 0, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 0, 1, 1, 1]",71,0.3875,15,2,2,0
The want of Miss Taylor would be felt every hour of every day.,"[3, 4, 2, 4, 6, 5, 2, 4, 5, 4, 2, 5, 3]",49,"[1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 3, 1]",18,0.0,1,1,1,1
"She recalled her past kindness--the kindness, the affection of sixteen years--how she had taught and how she had played with her from five years old--how she had devoted all her powers to attach and amuse her in health--and how nursed her through the various illnesses of childhood.","[3, 8, 3, 4, 8, 3, 8, 3, 9, 2, 7, 5, 3, 3, 3, 6, 3, 3, 3, 3, 6, 4, 3, 4, 4, 5, 3, 3, 3, 3, 7, 3, 3, 6, 2, 6, 3, 5, 3, 2, 6, 3, 3, 6, 3, 7, 3, 7, 9, 2, 9]",226,"[0, 2, 1, 1, 2, 1, 2, 1, 3, 1, 2, 2, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 2, 1, 1, 0, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2]",62,-0.125,13,2,2,0
"A large debt of gratitude was owing here; but the intercourse of the last seven years, the equal footing and perfect unreserve which had soon followed Isabella's marriage, on their being left to each other, was yet a dearer, tenderer recollection.","[1, 5, 4, 2, 9, 3, 5, 4, 3, 3, 11, 2, 3, 4, 5, 5, 3, 5, 7, 3, 7, 9, 5, 3, 4, 8, 8, 2, 8, 2, 5, 5, 4, 2, 4, 5, 3, 3, 1, 6, 8, 12]",201,"[1, 1, 1, 1, 3, 1, 2, 1, 1, 1, 3, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 3, 1, 1, 1, 2, 4, 0, 3, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 3, 3, 4]",68,0.181547619048,0,2,2,0
"She had been a friend and companion such as few possessed: intelligent, well-informed, useful, gentle, knowing all the ways of the family, interested in all its concerns, and peculiarly interested in herself, in every pleasure, every scheme of hers--one to whom she could speak every thought as it arose, and who had such an affection for her as could never find fault.","[3, 3, 4, 1, 6, 3, 9, 4, 2, 3, 9, 11, 13, 6, 6, 7, 3, 3, 4, 2, 3, 6, 10, 2, 3, 3, 8, 3, 10, 10, 2, 7, 2, 5, 8, 5, 6, 2, 4, 3, 2, 4, 3, 5, 5, 5, 7, 2, 2, 5, 3, 3, 3, 4, 2, 9, 3, 3, 2, 5, 5, 4, 5]",295,"[0, 1, 1, 1, 2, 1, 3, 1, 1, 1, 2, 4, 3, 3, 1, 2, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 2, 1, 5, 3, 1, 2, 1, 3, 3, 3, 1, 1, 1, 1, 1, 1, 0, 1, 2, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1]",98,0.2,9,2,2,0
"How was she to bear the change?--It was true that her friend was going only half a mile from them; but Emma was aware that great must be the difference between a Mrs. Weston, only half a mile from them, and a Miss Taylor in the house; and with all her advantages, natural and domestic, she was now in great danger of suffering from intellectual solitude.","[3, 3, 3, 2, 4, 3, 6, 2, 3, 4, 4, 3, 6, 3, 5, 4, 4, 1, 4, 4, 4, 3, 4, 3, 5, 4, 5, 4, 2, 3, 10, 7, 1, 3, 6, 4, 4, 1, 4, 4, 4, 3, 1, 4, 6, 2, 3, 5, 3, 4, 3, 3, 10, 7, 3, 8, 3, 3, 3, 2, 5, 6, 2, 9, 4, 12, 8]",278,"[1, 1, 0, 1, 2, 1, 1, 1, 1, 0, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 3, 2, 1, 0, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 3, 0, 1, 1, 1, 2, 2, 1, 3, 1, 4, 3]",90,0.206060606061,9,2,2,0
"She dearly loved her father, but he was no companion for her.","[3, 6, 5, 3, 6, 3, 2, 3, 2, 9, 3, 3]",48,"[0, 3, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1]",16,0.7,2,0,0,3
"He could not meet her in conversation, rational or playful.","[2, 5, 3, 4, 3, 2, 12, 8, 2, 7]",48,"[1, 1, 1, 1, 1, 1, 4, 3, 1, 2]",16,0.0,1,1,1,1
"The evil of the actual disparity in their ages (and Mr. Woodhouse had not married early) was much increased by his constitution and habits; for having been a valetudinarian all his life, without activity of mind or body, he was a much older man in ways than in years; and though everywhere beloved for the friendliness of his heart and his amiable temper, his talents could not have recommended him at any time.","[3, 4, 2, 3, 6, 9, 2, 5, 4, 3, 2, 9, 3, 3, 7, 5, 3, 4, 9, 2, 3, 12, 3, 6, 3, 6, 4, 1, 14, 3, 3, 4, 7, 8, 2, 4, 2, 4, 2, 3, 1, 4, 5, 3, 2, 4, 4, 2, 5, 3, 6, 10, 7, 3, 3, 12, 2, 3, 5, 3, 3, 7, 6, 3, 7, 5, 3, 4, 11, 3, 2, 3, 4]",330,"[1, 2, 1, 1, 2, 4, 1, 1, 1, 1, 0, 2, 1, 1, 2, 3, 1, 1, 3, 1, 1, 4, 1, 2, 1, 2, 1, 1, 7, 1, 1, 1, 2, 4, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 4, 2, 1, 1, 4, 1, 1, 2, 1, 1, 3, 2, 1, 2, 1, 1, 1, 3, 1, 1, 2, 1]",116,0.00595238095238,9,2,2,2
"Her sister, though comparatively but little removed by matrimony, being settled in London, only sixteen miles off, was much beyond her daily reach; and many a long October and November evening must be struggled through at Hartfield, before Christmas brought the next visit from Isabella and her husband, and their little children, to fill the house, and give her pleasant society again.","[3, 6, 6, 13, 3, 6, 7, 2, 9, 5, 7, 2, 6, 4, 7, 5, 3, 3, 4, 6, 3, 5, 5, 3, 4, 1, 4, 7, 3, 8, 7, 4, 2, 9, 7, 2, 9, 6, 9, 7, 3, 4, 5, 4, 8, 3, 3, 7, 3, 5, 6, 8, 2, 4, 3, 5, 3, 4, 3, 8, 7, 5]",315,"[1, 2, 1, 6, 1, 1, 2, 1, 4, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 3, 1, 3, 3, 1, 1, 1, 1, 1, 3, 2, 2, 1, 1, 1, 2, 1, 4, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 4, 2]",100,0.112037037037,9,2,2,0
"Highbury, the large and populous village, almost amounting to a town, to which Hartfield, in spite of its separate lawn, and shrubberies, and name, did really belong, afforded her no equals.","[8, 3, 5, 3, 8, 7, 6, 9, 2, 1, 4, 2, 5, 9, 2, 5, 2, 3, 8, 4, 3, 11, 3, 4, 3, 6, 6, 8, 3, 2, 6]",151,"[3, 1, 1, 1, 3, 2, 2, 3, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 1, 3, 2, 2, 1, 1, 2]",50,0.207142857143,6,0,0,0
The Woodhouses were first in consequence there.,"[3, 10, 4, 5, 2, 11, 5]",40,"[1, 2, 1, 1, 1, 3, 1]",10,0.25,10,0,0,1
All looked up to them.,"[3, 6, 2, 2, 4]",17,"[1, 1, 1, 1, 1]",5,0.0,8,1,1,1
"She had many acquaintance in the place, for her father was universally civil, but not one among them who could be accepted in lieu of Miss Taylor for even half a day.","[3, 3, 4, 12, 2, 3, 5, 3, 3, 6, 3, 11, 5, 3, 3, 3, 5, 4, 3, 5, 2, 8, 2, 4, 2, 4, 6, 3, 4, 4, 1, 3]",132,"[0, 1, 2, 3, 1, 1, 1, 1, 1, 2, 1, 5, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1]",45,0.111111111111,6,1,1,0
"It was a melancholy change; and Emma could not but sigh over it, and wish for impossible things, till her father awoke, and made it necessary to be cheerful.","[2, 3, 1, 10, 6, 3, 4, 5, 3, 3, 4, 4, 2, 3, 4, 3, 10, 6, 4, 3, 6, 5, 3, 4, 2, 9, 2, 2, 8]",124,"[1, 1, 1, 4, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 2, 2, 1, 1, 1, 4, 1, 1, 2]",42,-0.0888888888889,16,1,1,0
His spirits required support.,"[3, 7, 8, 7]",25,"[1, 2, 2, 2]",7,0.0,8,1,1,1
"He was a nervous man, easily depressed; fond of every body that he was used to, and hating to part with them; hating change of every kind.","[2, 3, 1, 7, 3, 6, 9, 4, 2, 5, 4, 4, 2, 3, 4, 2, 3, 6, 2, 4, 4, 4, 6, 6, 2, 5, 4]",107,"[1, 1, 1, 2, 1, 4, 2, 1, 1, 3, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 3, 1]",39,0.516666666667,14,0,0,3
"Matrimony, as the origin of change, was always disagreeable; and he was by no means yet reconciled to his own daughter's marrying, nor could ever speak of her but with compassion, though it had been entirely a match of affection, when he was now obliged to part with Miss Taylor too; and from his habits of gentle selfishness, and of being never able to suppose that other people could feel differently from himself, he was very much disposed to think Miss Taylor had done as sad a thing for herself as for them, and would have been a great deal happier if she had spent all the rest of her life at Hartfield.","[9, 2, 3, 6, 2, 6, 3, 6, 12, 3, 2, 3, 2, 2, 5, 3, 10, 2, 3, 3, 8, 2, 8, 3, 5, 4, 5, 2, 3, 3, 4, 10, 6, 2, 3, 4, 8, 1, 5, 2, 9, 4, 2, 3, 3, 7, 2, 4, 4, 4, 6, 3, 3, 4, 3, 6, 2, 6, 11, 3, 2, 5, 5, 4, 2, 7, 4, 5, 6, 5, 4, 11, 4, 7, 2, 3, 4, 4, 8, 2, 5, 4, 6, 3, 4, 2, 3, 1, 5, 3, 7, 2, 3, 4, 3, 5, 4, 4, 1, 5, 4, 7, 2, 3, 3, 5, 3, 3, 4, 2, 3, 4, 2, 9]",486,"[4, 1, 1, 3, 1, 1, 1, 2, 4, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 2, 0, 2, 1, 1, 2, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 4, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 4, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",157,0.0885,18,2,2,2
"Emma smiled and chatted as cheerfully as she could, to keep him from such thoughts; but when tea came, it was impossible for him not to say exactly as he had said at dinner,  ""Poor Miss Taylor!--I wish she were here again.","[4, 6, 3, 7, 2, 10, 2, 3, 5, 2, 4, 3, 4, 4, 8, 3, 4, 3, 4, 2, 3, 10, 3, 3, 3, 2, 3, 7, 2, 2, 3, 4, 2, 6, 4, 4, 6, 1, 4, 3, 4, 4, 5]",171,"[2, 1, 1, 1, 1, 3, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 0, 1, 1, 2]",52,0.0305555555556,13,1,1,0
"What a pity it is that Mr. Weston ever thought of her!""","[4, 1, 4, 2, 2, 4, 2, 6, 4, 7, 2, 3]",41,"[1, 1, 2, 1, 1, 1, 0, 2, 2, 1, 1, 1]",14,-0.125,11,1,1,1
"""I cannot agree with you, papa; you know I cannot.","[1, 3, 3, 5, 4, 3, 4, 3, 4, 1, 3, 3]",37,"[1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1]",14,0.0,8,1,1,1
"Mr. Weston is such a good-humoured, pleasant, excellent man, that he thoroughly deserves a good wife;--and you would not have had Miss Taylor live with us for ever, and bear all my odd humours, when she might have a house of her own?""","[2, 6, 2, 4, 1, 13, 8, 9, 3, 4, 2, 10, 8, 1, 4, 4, 3, 3, 5, 3, 4, 3, 4, 6, 4, 4, 2, 3, 4, 3, 4, 3, 2, 3, 7, 4, 3, 5, 4, 1, 5, 2, 3, 3]",181,"[0, 2, 1, 1, 1, 3, 3, 3, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 0, 1, 1, 1, 1, 1, 1, 1]",56,0.429004329004,15,0,0,0
"""A house of her own!--But where is the advantage of a house of her own?","[1, 5, 2, 3, 3, 3, 5, 2, 3, 9, 2, 1, 5, 2, 3, 3]",52,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1]",18,0.6,5,0,0,3
"This is three times as large.--And you have never any odd humours, my dear.""","[4, 2, 5, 5, 2, 5, 3, 3, 4, 5, 3, 3, 7, 2, 4]",57,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2]",19,-0.166666666667,11,1,1,1
"""How often we shall be going to see them, and they coming to see us!--We shall be always meeting!","[3, 5, 2, 5, 2, 5, 2, 3, 4, 3, 4, 6, 2, 3, 2, 2, 5, 2, 6, 7]",73,"[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2]",24,0.0,1,1,1,1
"_We_ must begin; we must go and pay wedding visit very soon.""","[2, 4, 5, 2, 4, 2, 3, 3, 7, 5, 4, 4]",45,"[1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1]",16,0.2,10,1,1,1
"""My dear, how am I to get so far?","[2, 4, 3, 2, 1, 2, 3, 2, 3]",22,"[1, 2, 1, 1, 1, 1, 1, 1, 1]",10,0.1,8,1,1,1
Randalls is such a distance.,"[8, 2, 4, 1, 8]",23,"[2, 1, 1, 1, 2]",7,0.0,8,1,1,1
"I could not walk half so far.""","[1, 5, 3, 4, 4, 2, 3]",22,"[1, 1, 1, 1, 1, 1, 1]",7,-0.0333333333333,8,1,1,1
"""No, papa, nobody thought of your walking.","[2, 4, 6, 7, 2, 4, 7]",32,"[1, 2, 3, 1, 1, 1, 2]",11,0.0,8,1,1,1
"We must go in the carriage, to be sure.""","[2, 4, 2, 2, 3, 8, 2, 2, 4]",29,"[1, 1, 1, 1, 1, 3, 1, 1, 1]",11,0.5,5,0,0,3
"""The carriage!","[3, 8]",11,"[1, 3]",4,0.0,8,1,1,1
"But James will not like to put the horses to for such a little way;--and where are the poor horses to be while we are paying our visit?""","[3, 5, 4, 3, 4, 2, 3, 3, 6, 2, 3, 4, 1, 6, 3, 3, 5, 3, 3, 4, 6, 2, 2, 5, 2, 3, 6, 3, 5]",104,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",30,-0.195833333333,12,1,1,4
"""They are to be put into Mr. Weston's stable, papa.","[4, 3, 2, 2, 3, 4, 2, 6, 2, 6, 4]",38,"[1, 1, 1, 1, 1, 2, 0, 2, 0, 1, 2]",12,0.0,8,1,1,1
You know we have settled all that already.,"[3, 4, 2, 4, 7, 3, 4, 7]",34,"[1, 1, 1, 1, 1, 1, 1, 4]",11,0.0,8,1,1,1
We talked it all over with Mr. Weston last night.,"[2, 6, 2, 3, 4, 4, 2, 6, 4, 5]",38,"[1, 1, 1, 1, 2, 1, 0, 2, 1, 1]",11,0.0,8,1,1,1
"And as for James, you may be very sure he will always like going to Randalls, because of his daughter's being housemaid there.","[3, 2, 3, 5, 3, 3, 2, 4, 4, 2, 4, 6, 4, 5, 2, 8, 7, 2, 3, 8, 2, 5, 9, 5]",101,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 0, 1, 3, 1]",30,0.65,14,0,0,3
I only doubt whether he will ever take us anywhere else.,"[1, 4, 5, 7, 2, 4, 4, 4, 2, 8, 4]",45,"[1, 2, 1, 2, 1, 1, 2, 1, 1, 3, 1]",16,0.0,1,1,1,1
"That was your doing, papa.","[4, 3, 4, 5, 4]",20,"[1, 1, 1, 1, 2]",6,0.0,8,1,1,1
You got Hannah that good place.,"[3, 3, 6, 4, 4, 5]",25,"[1, 1, 2, 1, 1, 1]",7,0.7,2,0,0,3
"Nobody thought of Hannah till you mentioned her--James is so obliged to you!""","[6, 7, 2, 6, 4, 3, 9, 3, 5, 2, 2, 7, 2, 3]",61,"[3, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1]",19,0.0,1,1,1,1
"""I am very glad I did think of her.","[1, 2, 4, 4, 1, 3, 5, 2, 3]",25,"[1, 1, 2, 1, 1, 1, 1, 1, 1]",10,0.65,5,0,0,3
"It was very lucky, for I would not have had poor James think himself slighted upon any account; and I am sure she will make a very good servant: she is a civil, pretty-spoken girl; I have a great opinion of her.","[2, 3, 4, 5, 3, 1, 5, 3, 4, 3, 4, 5, 5, 7, 8, 4, 3, 7, 3, 1, 2, 4, 3, 4, 4, 1, 4, 4, 7, 3, 2, 1, 5, 13, 4, 1, 4, 1, 5, 7, 2, 3]",164,"[1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 2, 0, 1, 1, 2, 4, 1, 1, 1, 1, 2, 3, 1, 1]",55,0.448666666667,15,0,0,0
"Whenever I see her, she always curtseys and asks me how I do, in a very pretty manner; and when you have had her here to do needlework, I observe she always turns the lock of the door the right way and never bangs it.","[8, 1, 3, 3, 3, 6, 8, 3, 4, 2, 3, 1, 2, 2, 1, 4, 6, 6, 3, 4, 3, 4, 3, 3, 4, 2, 2, 10, 1, 7, 3, 6, 5, 3, 4, 2, 3, 4, 3, 5, 3, 3, 5, 5, 2]",168,"[3, 1, 1, 1, 0, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",55,0.305357142857,6,0,0,0
I am sure she will be an excellent servant; and it will be a great comfort to poor Miss Taylor to have somebody about her that she is used to see.,"[1, 2, 4, 3, 4, 2, 2, 9, 7, 3, 2, 4, 2, 1, 5, 7, 2, 4, 4, 6, 2, 4, 8, 5, 3, 4, 3, 2, 4, 2, 3]",114,"[1, 1, 1, 0, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 4, 2, 1, 1, 0, 1, 1, 1, 1]",39,0.475,14,0,0,3
"Whenever James goes over to see his daughter, you know, she will be hearing of us.","[8, 5, 4, 4, 2, 3, 3, 8, 3, 4, 3, 4, 2, 7, 2, 2]",64,"[3, 1, 0, 2, 1, 1, 1, 2, 1, 1, 0, 1, 1, 3, 1, 1]",20,0.0,1,1,1,1
"He will be able to tell her how we all are.""","[2, 4, 2, 4, 2, 4, 3, 3, 2, 3, 3]",32,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",11,0.5,5,0,0,3
"Emma spared no exertions to maintain this happier flow of ideas, and hoped, by the help of backgammon, to get her father tolerably through the evening, and be attacked by no regrets but her own.","[4, 6, 2, 9, 2, 8, 4, 7, 4, 2, 5, 3, 5, 2, 3, 4, 2, 10, 2, 3, 3, 6, 9, 7, 3, 7, 3, 2, 8, 2, 2, 7, 3, 3, 3]",155,"[2, 1, 1, 3, 1, 2, 1, 3, 1, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 4, 1, 1, 3, 1, 1, 2, 1, 1, 2, 1, 1, 1]",53,0.325,6,0,0,0
