0,wrd_length,total_char,syl_count,syl_sum,sentiment,cluster_20,cluster_3_syl,cluster_3no_syl,cluster_5
"If but seldom, mighty Sire!","[2, 3, 6, 6, 4]",21,"[1, 1, 2, 2, 1]",7,0.5,11,2,2,2
"To grace his triumph gathers thence a wreath Caesar or bard (more shame for human wills Deprav'd) joy to the Delphic god must spring From the Pierian foliage, when one breast Is with such thirst inspir'd.","[2, 5, 3, 7, 7, 6, 1, 6, 6, 2, 4, 4, 5, 3, 5, 5, 6, 2, 3, 2, 3, 7, 3, 4, 6, 4, 3, 7, 7, 4, 3, 6, 2, 4, 4, 6, 6, 2]",165,"[1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 2, 0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 4, 3, 1, 1, 2, 1, 1, 1, 1, 2, 0]",49,0.325,12,2,2,0
"From a small spark Great flame hath risen: after me perchance Others with better voice may pray, and gain From the Cirrhaean city answer kind.","[4, 1, 5, 5, 5, 5, 4, 5, 5, 2, 9, 6, 4, 6, 5, 3, 4, 3, 4, 4, 3, 9, 4, 6, 4]",115,"[1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 1]",35,0.4125,6,2,2,2
"Through diver passages, the world's bright lamp Rises to mortals, but through that which joins Four circles with the threefold cross, in best Course, and in happiest constellation set He comes, and to the worldly wax best gives Its temper and impression.","[7, 5, 8, 3, 5, 2, 6, 4, 5, 2, 7, 3, 7, 4, 5, 5, 4, 7, 4, 3, 9, 5, 2, 4, 6, 3, 2, 8, 13, 3, 2, 5, 3, 2, 3, 7, 3, 4, 5, 3, 6, 3, 10]",207,"[1, 2, 2, 1, 1, 0, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 3, 4, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 3]",55,0.675,12,2,2,0
"Morning there, Here eve was by almost such passage made; And whiteness had o'erspread that hemisphere, Blackness the other part; when to the left I saw Beatrice turn'd, and on the sun Gazing, as never eagle fix'd his ken.","[7, 5, 4, 3, 3, 2, 6, 4, 7, 4, 3, 9, 3, 10, 4, 10, 9, 3, 5, 4, 4, 2, 3, 4, 1, 3, 8, 4, 2, 3, 2, 3, 3, 6, 2, 5, 5, 3, 2, 3, 3]",176,"[2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 3, 1, 4, 1, 3, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 0, 1, 1, 1, 1, 2, 1, 2, 2, 1, 0, 1, 1]",56,-0.0416666666667,0,1,1,0
"As from the first a second beam is wont To issue, and reflected upwards rise, E'en as a pilgrim bent on his return, So of her act, that through the eyesight pass'd Into my fancy, mine was form'd; and straight, Beyond our mortal wont, I fix'd mine eyes Upon the sun.","[2, 4, 3, 5, 1, 6, 4, 2, 4, 2, 5, 3, 9, 7, 4, 4, 2, 1, 7, 4, 2, 3, 6, 2, 2, 3, 3, 4, 7, 3, 8, 4, 2, 4, 2, 5, 4, 3, 4, 2, 3, 8, 6, 3, 6, 4, 1, 3, 2, 4, 4, 4, 3, 3]",206,"[1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 0, 2, 1, 2, 1, 1, 1, 0, 1, 1, 1, 1, 2, 1, 1, 1, 0, 1, 0, 2, 1, 1]",62,0.15,15,1,1,0
"Much is allowed us there, That here exceeds our pow'r; thanks to the place Made for the dwelling of the human kind  I suffer'd it not long, and yet so long That I beheld it bick'ring sparks around, As iron that comes boiling from the fire.","[4, 2, 7, 2, 5, 4, 4, 7, 3, 5, 6, 2, 3, 5, 4, 3, 3, 8, 2, 3, 5, 4, 1, 6, 2, 2, 3, 4, 3, 3, 2, 4, 4, 1, 6, 2, 9, 6, 6, 2, 4, 4, 5, 7, 4, 3, 4]",188,"[1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1]",56,0.1625,15,1,1,0
"And suddenly upon the day appear'd A day new-ris'n, as he, who hath the power, Had with another sun bedeck'd the sky.","[3, 8, 4, 3, 3, 6, 2, 1, 3, 9, 2, 2, 3, 4, 3, 5, 3, 4, 7, 3, 6, 2, 3, 3]",92,"[1, 3, 2, 1, 1, 3, 0, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 2, 0, 1, 1]",32,0.0,2,0,0,3
"Her eyes fast fix'd on the eternal wheels, Beatrice stood unmov'd; and I with ken Fix'd upon her, from upward gaze remov'd At her aspect, such inwardly became As Glaucus, when he tasted of the herb, That made him peer among the ocean gods; Words may not tell of that transhuman change: And therefore let the example serve, though weak, For those whom grace hath better proof in store  If I were only what thou didst create, Then newly, Love!","[3, 4, 4, 3, 2, 2, 3, 7, 6, 8, 5, 5, 2, 3, 1, 4, 3, 3, 2, 4, 3, 4, 6, 4, 5, 2, 2, 3, 6, 4, 8, 6, 2, 7, 4, 2, 6, 2, 3, 4, 4, 4, 3, 4, 5, 3, 5, 4, 5, 3, 3, 4, 2, 4, 10, 6, 3, 9, 3, 3, 7, 5, 6, 4, 3, 5, 4, 5, 4, 6, 5, 2, 5, 2, 1, 4, 4, 4, 4, 5, 6, 4, 5, 4]",348,"[1, 0, 1, 1, 0, 1, 1, 3, 1, 3, 1, 2, 0, 1, 1, 1, 1, 1, 0, 2, 1, 1, 2, 1, 2, 0, 1, 1, 2, 1, 3, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1]",105,0.158333333333,13,1,1,4
"by whom the heav'n is rul'd, Thou know'st, who by thy light didst bear me up.","[2, 4, 3, 6, 2, 3, 2, 4, 7, 3, 2, 3, 5, 5, 4, 2, 2]",59,"[1, 1, 1, 2, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",18,0.4,11,2,2,2
"Whenas the wheel which thou dost ever guide, Desired Spirit!","[6, 3, 5, 5, 4, 4, 4, 5, 7, 6]",49,"[2, 1, 1, 1, 1, 1, 2, 1, 2, 2]",14,0.0,14,0,0,1
"with its harmony Temper'd of thee and measur'd, charm'd mine ear, Then seem'd to me so much of heav'n to blaze With the sun's flame, that rain or flood ne'er made A lake so broad.","[4, 3, 7, 6, 2, 2, 4, 3, 6, 2, 5, 2, 4, 3, 4, 4, 2, 2, 2, 2, 4, 2, 6, 2, 5, 4, 3, 3, 2, 5, 4, 4, 2, 5, 5, 4, 1, 4, 2, 5]",141,"[1, 1, 3, 2, 0, 1, 1, 1, 3, 0, 1, 0, 1, 2, 1, 1, 0, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",43,0.13125,17,2,2,0
"The newness of the sound, And that great light, inflam'd me with desire, Keener than e'er was felt, to know their cause.","[3, 7, 2, 3, 5, 3, 4, 5, 5, 6, 2, 2, 4, 6, 6, 4, 4, 3, 4, 2, 4, 5, 5]",94,"[1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 0, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1]",28,0.533333333333,6,2,2,2
"Whence she who saw me, clearly as myself, To calm my troubled mind, before I ask'd, Open'd her lips, and gracious thus began: ""With false imagination thou thyself Mak'st dull, so that thou seest not the thing, Which thou hadst seen, had that been shaken off.","[6, 3, 3, 3, 2, 7, 2, 6, 2, 4, 2, 8, 4, 6, 1, 3, 2, 4, 2, 3, 4, 3, 8, 4, 5, 4, 5, 11, 4, 7, 6, 4, 2, 4, 4, 5, 3, 3, 5, 5, 4, 5, 4, 3, 4, 4, 6, 3]",202,"[1, 0, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 0, 2, 0, 1, 1, 1, 2, 1, 2, 1, 1, 5, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",58,-0.131944444444,18,1,1,0
"Thou art not on the earth as thou believ'st; For light'ning scap'd from its own proper place Ne'er ran, as thou hast hither now return'd.""","[4, 3, 3, 2, 3, 5, 2, 4, 9, 3, 10, 4, 2, 4, 3, 3, 6, 5, 5, 3, 2, 4, 4, 6, 3, 6, 2]",110,"[1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 2, 1, 0, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 2, 0]",33,0.333333333333,8,2,2,2
"Although divested of my first-rais'd doubt, By those brief words, accompanied with smiles, Yet in new doubt was I entangled more, And said: ""Already satisfied, I rest From admiration deep, but now admire How I above those lighter bodies rise.""","[8, 8, 2, 2, 10, 2, 5, 2, 5, 5, 5, 11, 4, 6, 3, 2, 3, 5, 3, 1, 9, 4, 3, 4, 7, 9, 1, 4, 4, 10, 4, 3, 3, 6, 3, 1, 5, 5, 7, 6, 4]",194,"[2, 2, 1, 1, 2, 0, 1, 1, 1, 2, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 4, 3, 1, 1, 1, 4, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 1]",60,0.189393939394,15,1,1,0
"Whence, after utt'rance of a piteous sigh, She tow'rds me bent her eyes, with such a look, As on her frenzied child a mother casts; Then thus began: ""Among themselves all things Have order; and from hence the form, which makes The universe resemble God.","[6, 5, 9, 2, 1, 7, 4, 3, 7, 2, 4, 3, 4, 4, 4, 1, 4, 2, 2, 3, 8, 5, 1, 6, 5, 4, 4, 5, 5, 10, 3, 6, 4, 5, 3, 4, 5, 3, 4, 5, 5, 3, 8, 8, 3]",199,"[1, 2, 2, 1, 1, 2, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 1]",55,0.0,0,1,1,0
"In this The higher creatures see the printed steps Of that eternal worth, which is the end Whither the line is drawn.","[2, 4, 3, 6, 9, 3, 3, 7, 5, 2, 4, 7, 5, 5, 2, 3, 3, 7, 3, 4, 2, 5]",94,"[1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",28,0.275,8,2,2,2
"All natures lean, In this their order, diversely, some more, Some less approaching to their primal source.","[3, 7, 4, 2, 4, 5, 5, 9, 4, 4, 4, 4, 11, 2, 5, 6, 6]",85,"[1, 2, 2, 1, 1, 1, 2, 4, 1, 1, 1, 1, 3, 1, 1, 2, 1]",26,0.111111111111,2,0,0,3
"Thus they to different havens are mov'd on Through the vast sea of being, and each one With instinct giv'n, that bears it in its course; This to the lunar sphere directs the fire, This prompts the hearts of mortal animals, This the brute earth together knits, and binds.","[4, 4, 2, 9, 6, 3, 3, 2, 2, 7, 3, 4, 3, 2, 5, 3, 4, 3, 4, 8, 5, 4, 5, 2, 2, 3, 6, 4, 2, 3, 5, 6, 7, 3, 4, 4, 7, 3, 6, 2, 6, 7, 4, 3, 5, 5, 8, 5, 3, 5]",215,"[1, 1, 1, 3, 2, 1, 1, 0, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 3, 1, 1, 1, 2, 3, 1, 1, 1]",65,0.0,15,1,1,0
"Nor only creatures, void of intellect, Are aim'd at by this bow; but even those, That have intelligence and love, are pierc'd.","[3, 4, 9, 4, 2, 9, 3, 3, 2, 2, 2, 4, 3, 3, 4, 5, 4, 4, 12, 3, 4, 3, 5, 2]",99,"[1, 2, 3, 1, 1, 3, 1, 1, 0, 1, 1, 1, 1, 1, 2, 1, 1, 1, 4, 1, 1, 1, 2, 0]",32,0.25,8,2,2,2
"That Providence, who so well orders all, With her own light makes ever calm the heaven, In which the substance, that hath greatest speed, Is turn'd: and thither now, as to our seat Predestin'd, we are carried by the force Of that strong cord, that never looses dart, But at fair aim and glad.","[4, 10, 3, 2, 4, 6, 3, 4, 3, 3, 5, 5, 4, 4, 3, 6, 2, 5, 3, 9, 4, 4, 8, 5, 2, 4, 2, 3, 7, 3, 2, 2, 3, 4, 9, 2, 2, 3, 7, 2, 3, 5, 2, 4, 6, 4, 4, 5, 6, 4, 3, 2, 4, 3, 3, 4]",228,"[1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 2, 1, 1, 3, 0, 1, 1, 0, 1, 2, 1, 1, 1, 1, 2, 3, 0, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",68,0.561904761905,12,1,1,0
"Yet is it true, That as ofttimes but ill accords the form To the design of art, through sluggishness Of unreplying matter, so this course Is sometimes quitted by the creature, who Hath power, directed thus, to bend elsewhere; As from a cloud the fire is seen to fall, From its original impulse warp'd, to earth, By vicious fondness.","[3, 2, 2, 4, 4, 2, 8, 3, 3, 7, 3, 4, 2, 3, 6, 2, 3, 7, 12, 2, 10, 6, 2, 4, 6, 2, 9, 7, 2, 3, 8, 3, 4, 5, 8, 4, 2, 4, 9, 2, 4, 1, 5, 3, 4, 2, 4, 2, 4, 4, 3, 8, 7, 4, 2, 2, 5, 2, 7, 8]",263,"[1, 1, 1, 0, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 3, 2, 1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 2, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 2, 1, 0, 1, 2, 1, 2, 2]",81,-0.19375,9,1,1,0
"Thou no more admire Thy soaring, (if I rightly deem,) than lapse Of torrent downwards from a mountain's height.","[4, 2, 4, 6, 3, 7, 2, 1, 7, 4, 4, 5, 2, 7, 9, 4, 1, 8, 2, 6]",88,"[1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 0, 1]",25,0.0178571428571,2,0,0,3
"There would in thee for wonder be more cause, If, free of hind'rance, thou hadst fix'd thyself Below, like fire unmoving on the earth.""","[5, 5, 2, 4, 3, 6, 2, 4, 5, 2, 4, 2, 10, 4, 5, 3, 2, 7, 5, 4, 4, 8, 2, 3, 5]",106,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 0, 2, 2, 1, 1, 3, 1, 1, 2]",31,0.45,6,2,2,2
"So said, she turn'd toward the heav'n her face.","[2, 4, 3, 4, 2, 6, 3, 6, 3, 4]",37,"[1, 1, 0, 1, 0, 2, 1, 2, 1, 1]",10,0.0,4,0,0,1
"CANTO II  All ye, who in small bark have following sail'd, Eager to listen, on the advent'rous track Of my proud keel, that singing cuts its way, Backward return with speed, and your own shores Revisit, nor put out to open sea, Where losing me, perchance ye may remain Bewilder'd in deep maze.","[5, 2, 3, 2, 3, 2, 5, 4, 4, 9, 4, 2, 5, 2, 6, 2, 3, 11, 5, 2, 2, 5, 4, 4, 7, 4, 3, 3, 8, 6, 4, 5, 3, 4, 3, 6, 7, 3, 3, 3, 2, 4, 3, 5, 6, 2, 9, 2, 3, 6, 8, 2, 2, 4, 4]",230,"[2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 0, 3, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 0, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 2, 3, 0, 1, 1, 1]",72,0.191666666667,15,1,1,0
"The way I pass Ne'er yet was run: Minerva breathes the gale, Apollo guides me, and another Nine To my rapt sight the arctic beams reveal.","[3, 3, 1, 4, 5, 3, 3, 3, 7, 8, 3, 4, 6, 6, 2, 3, 7, 4, 2, 2, 4, 5, 3, 6, 5, 6]",108,"[1, 1, 1, 1, 2, 1, 1, 1, 3, 2, 1, 1, 3, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 2, 3]",38,0.0,17,0,0,3
"Ye other few, who have outstretch'd the neck.","[2, 5, 3, 3, 4, 10, 2, 3, 4]",36,"[1, 2, 1, 1, 1, 2, 0, 1, 1]",10,-0.1625,4,0,0,1
"Timely for food of angels, on which here They live, yet never know satiety, Through the deep brine ye fearless may put out Your vessel, marking, well the furrow broad Before you in the wave, that on both sides Equal returns.","[6, 3, 4, 2, 6, 2, 5, 4, 4, 4, 3, 5, 4, 7, 7, 3, 4, 5, 2, 8, 3, 3, 3, 4, 6, 7, 4, 3, 6, 5, 6, 3, 2, 3, 4, 4, 2, 4, 5, 5, 7]",177,"[3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 4, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]",56,0.0497159090909,0,1,1,0
"Those, glorious, who pass'd o'er To Colchos, wonder'd not as ye will do, When they saw Jason following the plough.","[5, 8, 3, 4, 2, 4, 2, 7, 6, 2, 3, 2, 2, 4, 2, 4, 4, 3, 5, 9, 3, 6]",90,"[1, 2, 1, 1, 0, 2, 1, 2, 2, 0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1]",27,0.0,2,0,0,3
"The increate perpetual thirst, that draws Toward the realm of God's own form, bore us Swift almost as the heaven ye behold.","[3, 8, 9, 6, 4, 5, 6, 3, 5, 2, 3, 2, 3, 4, 4, 2, 5, 6, 2, 3, 6, 2, 6]",99,"[1, 3, 3, 1, 1, 1, 2, 1, 2, 1, 1, 0, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 2]",32,0.6,6,2,2,2
"Beatrice upward gaz'd, and I on her, And in such space as on the notch a dart Is plac'd, then loosen'd flies, I saw myself Arriv'd, where wond'rous thing engag'd my sight.","[8, 6, 3, 2, 3, 1, 2, 3, 3, 2, 4, 5, 2, 2, 3, 5, 1, 4, 2, 4, 2, 4, 6, 2, 5, 1, 3, 6, 5, 2, 5, 9, 5, 5, 2, 2, 5]",134,"[3, 2, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 2, 0, 1, 1, 1, 2, 2, 0, 1, 2, 1, 2, 0, 1, 1]",40,0.0,17,0,0,3
"Whence she, to whom no work of mine was hid, Turning to me, with aspect glad as fair, Bespake me: ""Gratefully direct thy mind To God, through whom to this first star we come.""","[6, 3, 2, 4, 2, 4, 2, 4, 3, 3, 7, 2, 2, 4, 6, 4, 2, 4, 7, 2, 10, 6, 3, 4, 2, 3, 7, 4, 2, 4, 5, 4, 2, 4]",133,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",40,0.3875,6,2,2,2
"Me seem'd as if a cloud had cover'd us, Translucent, solid, firm, and polish'd bright, Like adamant, which the sun's beam had smit Within itself the ever-during pearl Receiv'd us, as the wave a ray of light Receives, and rests unbroken.","[2, 4, 2, 2, 2, 1, 5, 3, 5, 2, 2, 11, 5, 4, 3, 6, 2, 6, 4, 7, 5, 3, 3, 2, 4, 3, 4, 6, 6, 3, 11, 5, 6, 2, 2, 2, 3, 4, 1, 3, 2, 5, 8, 3, 5, 8]",187,"[1, 1, 0, 1, 1, 1, 1, 1, 2, 0, 1, 3, 2, 1, 1, 2, 0, 1, 1, 3, 1, 1, 1, 0, 2, 1, 1, 2, 2, 1, 4, 2, 2, 0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3]",59,0.2,15,1,1,0
"If I then Was of corporeal frame, and it transcend Our weaker thought, how one dimension thus Another could endure, which needs must be If body enter body, how much more Must the desire inflame us to behold That essence, which discovers by what means God and our nature join'd!","[2, 1, 4, 3, 2, 9, 5, 3, 2, 9, 3, 6, 7, 3, 3, 9, 4, 7, 5, 6, 5, 5, 4, 2, 2, 4, 5, 4, 3, 4, 4, 4, 3, 6, 7, 2, 2, 6, 4, 7, 5, 9, 2, 4, 5, 3, 3, 3, 6, 4, 2]",222,"[1, 1, 1, 1, 1, 4, 1, 1, 1, 2, 1, 3, 1, 1, 1, 3, 1, 3, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 3, 1, 1, 2, 1, 1, 1, 2, 1, 0]",72,0.625,12,1,1,0
"There will be seen That which we hold through faith, not shown by proof, But in itself intelligibly plain, E'en as the truth that man at first believes.","[5, 4, 2, 4, 4, 5, 2, 4, 7, 5, 3, 5, 2, 5, 3, 2, 6, 12, 5, 4, 2, 3, 5, 4, 3, 2, 5, 8]",121,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 5, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3]",36,0.0178571428571,17,0,0,3
"I answered: ""Lady!","[1, 8, 4]",13,"[1, 2, 2]",5,0.0,4,0,0,1
