0,wrd_length,total_char,syl_count,syl_sum,sentiment,cluster_20,cluster_3_syl,cluster_3no_syl,cluster_5
David Reed's note in the original Project Gutenberg 1997 edition:       I want to make this the best etext edition possible for both      scholars and the general public and would like to thank      those who have helped in making this text better.,"[5, 4, 2, 4, 2, 3, 8, 7, 9, 4, 7, 1, 4, 2, 4, 4, 3, 4, 5, 7, 8, 3, 4, 8, 3, 3, 7, 6, 3, 5, 4, 2, 5, 5, 3, 4, 6, 2, 6, 4, 4, 6]",190,"[2, 0, 0, 1, 1, 1, 4, 2, 3, 0, 3, 1, 1, 1, 1, 1, 1, 1, 2, 3, 2, 1, 1, 2, 1, 1, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2]",58,0.320833333333,17,1,1,1
Especially      Dale R. Fredrickson who has hand entered the Greek      characters in the footnotes and who has suggested retaining      the conjoined ae character in the text.,"[10, 4, 1, 11, 3, 3, 4, 7, 3, 5, 10, 2, 3, 9, 3, 3, 3, 9, 9, 3, 9, 2, 9, 2, 3, 4]",134,"[5, 1, 0, 3, 1, 1, 1, 2, 1, 1, 3, 1, 1, 2, 1, 1, 1, 2, 3, 1, 2, 1, 3, 1, 1, 1]",41,0.0,5,2,2,3
A set in my library of the first original First American Edition of 1836 was used as a reference for the many questions which came up during the re-proofing and renovation of the 1996 and 1997 Project Gutenberg editions.,"[1, 3, 2, 2, 7, 2, 3, 5, 8, 5, 8, 7, 2, 4, 3, 4, 2, 1, 9, 3, 3, 4, 9, 5, 4, 2, 6, 3, 11, 3, 10, 2, 3, 4, 3, 4, 7, 9, 8]",181,"[1, 1, 1, 1, 3, 1, 1, 1, 4, 1, 4, 3, 1, 0, 1, 1, 1, 1, 3, 1, 1, 2, 2, 1, 1, 1, 2, 1, 3, 1, 4, 1, 1, 0, 1, 0, 2, 3, 3]",61,0.275,17,1,1,1
"Images of spines, front-leaf, frontispiece, and the titlepage of the 1836 set are inserted below along with the two large fold out maps.","[6, 2, 6, 10, 12, 3, 3, 9, 2, 3, 4, 3, 3, 8, 5, 5, 4, 3, 3, 5, 4, 3, 4]",110,"[2, 1, 1, 3, 4, 1, 1, 3, 1, 1, 0, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1]",33,0.214285714286,2,1,1,1
"DAVID WIDGER For Project Gutenberg    1996 Project Gutenberg Edition Table of Contents for Ebooks 731-736 ABREVIATED       DETAILED    ABREVIATED CONTENTS  VOLUME ONE Introduction Preface By The Editor, Author and To the First and Fourth Volumes.","[5, 6, 3, 7, 9, 4, 7, 9, 7, 5, 2, 8, 3, 6, 7, 10, 8, 10, 8, 6, 3, 12, 7, 2, 3, 6, 6, 3, 2, 3, 5, 3, 6, 7]",198,"[2, 2, 1, 2, 3, 0, 2, 3, 3, 1, 1, 2, 1, 2, 0, 4, 2, 4, 2, 2, 1, 4, 2, 1, 1, 3, 2, 1, 1, 1, 1, 1, 1, 2]",61,0.216666666667,14,1,1,1
Chapter I: The Extent Of The Empire In The Age Of The Antonines--Part I.,"[7, 1, 3, 6, 2, 3, 6, 2, 3, 3, 2, 3, 9, 4, 1]",55,"[2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 3, 1, 1]",20,0.0,10,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Chapter II: The Internal Prosperity In The Age Of The Antonines.--Part I.,"[7, 2, 3, 8, 10, 2, 3, 3, 2, 3, 9, 4, 1]",57,"[2, 1, 1, 3, 4, 1, 1, 1, 1, 1, 3, 1, 1]",21,0.0,4,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Part IV.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Chapter III: The Constitution In The Age Of The Antonines.--Part I.,"[7, 3, 3, 12, 2, 3, 3, 2, 3, 9, 4, 1]",52,"[2, 1, 1, 4, 1, 1, 1, 1, 1, 3, 1, 1]",18,0.0,10,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
"Chapter IV: The Cruelty, Follies And Murder Of Commodus.--Part I.","[7, 2, 3, 7, 7, 3, 6, 2, 8, 4, 1]",50,"[2, 1, 1, 2, 2, 1, 2, 1, 3, 1, 1]",17,0.0,10,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Chapter V: Sale Of The Empire To Didius Julianus.--Part I.,"[7, 1, 4, 2, 3, 6, 2, 6, 8, 4, 1]",44,"[2, 0, 1, 1, 1, 2, 1, 2, 4, 1, 1]",16,0.0,10,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
"Chapter VI: Death Of Severus, Tyranny Of Caracalla, Usurpation Of Marcinus.--Part I.","[7, 2, 5, 2, 7, 7, 2, 9, 10, 2, 8, 4, 1]",66,"[2, 1, 2, 1, 3, 3, 1, 4, 4, 1, 3, 1, 1]",27,0.0,4,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Part IV.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
"Chapter VII: Tyranny Of Maximin, Rebellion, Civil Wars, Death Of Maximin.--Part I.","[7, 3, 7, 2, 7, 9, 5, 4, 5, 2, 7, 4, 1]",63,"[2, 1, 3, 1, 3, 3, 2, 1, 2, 1, 3, 1, 1]",24,0.0,4,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Chapter VIII: State Of Persion And Restoration Of The Monarchy.--Part I.,"[7, 4, 5, 2, 7, 3, 11, 2, 3, 8, 4, 1]",57,"[2, 1, 1, 1, 2, 1, 4, 1, 1, 3, 1, 1]",19,0.0,10,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Chapter IX: State Of Germany Until The Barbarians.--Part I.,"[7, 2, 5, 2, 7, 5, 3, 10, 4, 1]",46,"[2, 1, 1, 1, 3, 2, 1, 4, 1, 1]",17,0.0,10,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
"Chapter X: Emperors Decius, Gallus, Aemilianus, Valerian And Gallienus--Part I.","[7, 1, 8, 6, 6, 10, 8, 3, 9, 4, 1]",63,"[2, 0, 3, 2, 2, 5, 4, 1, 4, 1, 1]",25,0.0,4,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Part IV.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
"Chapter XI: Reign Of Claudius, Defeat Of The Goths.--Part I.","[7, 2, 5, 2, 8, 6, 2, 3, 5, 4, 1]",45,"[2, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1]",15,0.0,10,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
"Chapter XII: Reigns Of Tacitus, Probus, Carus And His Sons.--Part I.","[7, 3, 6, 2, 7, 6, 5, 3, 3, 4, 4, 1]",51,"[2, 1, 1, 1, 3, 2, 2, 1, 1, 1, 1, 1]",17,0.0,10,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Chapter XIII: Reign Of Diocletian And This Three Associates.--Part I.,"[7, 4, 5, 2, 10, 3, 4, 5, 10, 4, 1]",55,"[2, 1, 1, 1, 4, 1, 1, 1, 4, 1, 1]",18,0.0,10,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Part IV.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
"Chapter XIV: Six Emperors At The Same Time, Reunion Of The Empire.--Part I.","[7, 3, 3, 8, 2, 3, 4, 4, 7, 2, 3, 6, 4, 1]",57,"[2, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1]",19,0.0,10,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Part IV.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Chapter XV: Progress Of The Christian Religion.--Part I.,"[7, 2, 8, 2, 3, 9, 8, 4, 1]",44,"[2, 0, 2, 1, 1, 3, 3, 1, 1]",14,0.0,10,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Part IV.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part V. Part VI.,"[4, 1, 4, 2]",11,"[1, 0, 1, 1]",3,0.0,0,0,0,0
Part VII Part VIII.,"[4, 3, 4, 4]",15,"[1, 1, 1, 1]",4,0.0,0,0,0,0
Part IX.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
"VOLUME TWO  Chapter XVI: Conduct Towards The Christians, From Nero To Constantine.--Part I.","[6, 3, 7, 3, 7, 7, 3, 10, 4, 4, 2, 11, 4, 1]",72,"[2, 1, 2, 1, 2, 2, 1, 3, 1, 2, 1, 3, 1, 1]",23,0.0,4,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Part IV.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part V. Part VI.,"[4, 1, 4, 2]",11,"[1, 0, 1, 1]",3,0.0,0,0,0,0
Part VII.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Part VIII.,"[4, 4]",8,"[1, 1]",2,0.0,0,0,0,0
Chapter XVII: Foundation Of Constantinople.--Part I.,"[7, 4, 10, 2, 14, 4, 1]",42,"[2, 1, 3, 1, 4, 1, 1]",13,0.0,16,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Part IV.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part V. Part VI.,"[4, 1, 4, 2]",11,"[1, 0, 1, 1]",3,0.0,0,0,0,0
Chapter XVIII: Character Of Constantine And His Sons.--Part I.,"[7, 5, 9, 2, 11, 3, 3, 4, 4, 1]",49,"[2, 1, 3, 1, 3, 1, 1, 1, 1, 1]",15,0.0,10,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Part IV.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Chapter XIX: Constantius Sole Emperor.--Part I.,"[7, 3, 11, 4, 7, 4, 1]",37,"[2, 1, 3, 1, 3, 1, 1]",12,0.0,16,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Part IV.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Chapter XX: Conversion Of Constantine.--Part I.,"[7, 2, 10, 2, 11, 4, 1]",37,"[2, 0, 3, 1, 3, 1, 1]",11,0.0,16,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Part IV.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
"Chapter XXI: Persecution Of Heresy, State Of The Church.--Part I.","[7, 3, 11, 2, 6, 5, 2, 3, 6, 4, 1]",50,"[2, 1, 4, 1, 3, 1, 1, 1, 1, 1, 1]",17,0.0,10,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Part IV.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part V. Part VI.,"[4, 1, 4, 2]",11,"[1, 0, 1, 1]",3,0.0,0,0,0,0
Part VII.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Chapter XXII: Julian Declared Emperor.--Part I.,"[7, 4, 6, 8, 7, 4, 1]",37,"[2, 1, 3, 2, 3, 1, 1]",13,0.0,16,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Part IV.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Chapter XXIII: Reign Of Julian.--Part I.,"[7, 5, 5, 2, 6, 4, 1]",30,"[2, 1, 1, 1, 3, 1, 1]",10,0.0,16,0,0,0
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Part IV.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part V.  Chapter XXIV: The Retreat And Death Of Julian.--Part I.,"[4, 1, 7, 4, 3, 7, 3, 5, 2, 6, 4, 1]",47,"[1, 0, 2, 1, 1, 3, 1, 2, 1, 3, 1, 1]",17,0.0,10,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Part IV.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
"Part V.  Chapter XXV: Reigns Of Jovian And Valentinian, Division Of The Empire.--Part I.","[4, 1, 7, 3, 6, 2, 6, 3, 11, 8, 2, 3, 6, 4, 1]",67,"[1, 0, 2, 0, 1, 1, 3, 1, 5, 3, 1, 1, 2, 1, 1]",23,0.0,4,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Part IV.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part V. Part VI.,"[4, 1, 4, 2]",11,"[1, 0, 1, 1]",3,0.0,0,0,0,0
Part VII.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Chapter XXVI: Progress of The Huns.--Part I.,"[7, 4, 8, 2, 3, 4, 4, 1]",33,"[2, 1, 2, 1, 1, 1, 1, 1]",10,0.0,16,0,0,0
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Part IV.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
"Part V.  VOLUME THREE  Chapter XXVII: Civil Wars, Reign Of Theodosius.--Part I.","[4, 1, 6, 5, 7, 5, 5, 4, 5, 2, 10, 4, 1]",59,"[1, 0, 2, 1, 2, 1, 2, 1, 1, 1, 3, 1, 1]",17,0.0,10,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Part IV.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part V.  Chapter XXVIII: Destruction Of Paganism.--Part I.,"[4, 1, 7, 6, 11, 2, 8, 4, 1]",44,"[1, 0, 2, 1, 3, 1, 3, 1, 1]",13,0.0,10,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Chapter XXIX: Division Of Roman Empire Between Sons Of Theodosius.--Part I.,"[7, 4, 8, 2, 5, 6, 7, 4, 2, 10, 4, 1]",60,"[2, 1, 3, 1, 2, 2, 2, 1, 1, 3, 1, 1]",20,0.0,4,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Chapter XXX: Revolt Of The Goths.--Part I.,"[7, 3, 6, 2, 3, 5, 4, 1]",31,"[2, 0, 2, 1, 1, 1, 1, 1]",9,0.0,16,0,0,0
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Part IV.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
"Part V.  Chapter XXXI: Invasion Of Italy, Occupation Of Territories By Barbarians.--Part I.","[4, 1, 7, 4, 8, 2, 5, 10, 2, 11, 2, 10, 4, 1]",71,"[1, 0, 2, 1, 3, 1, 3, 4, 1, 4, 1, 4, 1, 1]",27,0.0,4,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Part IV.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part V. Part VI.,"[4, 1, 4, 2]",11,"[1, 0, 1, 1]",3,0.0,0,0,0,0
"Chapter XXXII: Emperors Arcadius, Eutropius, Theodosius II.--Part I.","[7, 5, 8, 8, 9, 10, 2, 4, 1]",54,"[2, 1, 3, 3, 3, 3, 1, 1, 1]",18,0.0,10,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Chapter XXXIII: Conquest Of Africa By The Vandals.--Part I.,"[7, 6, 8, 2, 6, 2, 3, 7, 4, 1]",46,"[2, 1, 2, 1, 3, 1, 1, 2, 1, 1]",15,0.0,10,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Chapter XXXIV: Attila.--Part I.,"[7, 5, 6, 4, 1]",23,"[2, 1, 3, 1, 1]",8,0.0,16,0,0,0
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Chapter XXXV: Invasion By Attila.--Part I.,"[7, 4, 8, 2, 6, 4, 1]",32,"[2, 0, 3, 1, 3, 1, 1]",11,0.0,16,0,0,0
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Chapter XXXVI: Total Extinction Of The Western Empire.--Part I.,"[7, 5, 5, 10, 2, 3, 7, 6, 4, 1]",50,"[2, 1, 2, 3, 1, 1, 2, 2, 1, 1]",16,0.0,10,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Part IV.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part V.  Chapter XXXVII: Conversion Of The Barbarians To Christianity.--Part I.,"[4, 1, 7, 6, 10, 2, 3, 10, 2, 12, 4, 1]",62,"[1, 0, 2, 1, 3, 1, 1, 4, 1, 5, 1, 1]",21,0.0,4,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Part IV.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Chapter XXXVIII: Reign Of Clovis.--Part I.,"[7, 7, 5, 2, 6, 4, 1]",32,"[2, 1, 1, 1, 2, 1, 1]",9,0.0,16,0,0,0
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Part IV.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part V. Part VI.,"[4, 1, 4, 2]",11,"[1, 0, 1, 1]",3,0.0,0,0,0,0
VOLUME FOUR  Chapter XXXIX: Gothic Kingdom Of Italy.--Part I.,"[6, 4, 7, 5, 6, 7, 2, 5, 4, 1]",47,"[2, 1, 2, 1, 2, 2, 1, 3, 1, 1]",16,0.0,10,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Chapter XL: Reign Of Justinian.--Part I.,"[7, 2, 5, 2, 9, 4, 1]",30,"[2, 0, 1, 1, 4, 1, 1]",10,0.0,16,0,0,0
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Part IV.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
"Part V.  Chapter XLI: Conquests Of Justinian, Charact Of Balisarius.--Part I.","[4, 1, 7, 3, 9, 2, 9, 7, 2, 10, 4, 1]",59,"[1, 0, 2, 1, 2, 1, 4, 2, 1, 4, 1, 1]",20,0.0,4,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Part IV.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part V.  Chapter XLII: State Of The Barbaric World.--Part I.,"[4, 1, 7, 4, 5, 2, 3, 8, 5, 4, 1]",44,"[1, 0, 2, 1, 1, 1, 1, 3, 1, 1, 1]",13,0.0,10,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Part IV.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
"Chapter XLIII: Last Victory And Death Of Belisarius, Death Of Justinian.--Part I.","[7, 5, 4, 7, 3, 5, 2, 10, 5, 2, 9, 4, 1]",64,"[2, 1, 1, 3, 1, 2, 1, 4, 2, 1, 4, 1, 1]",24,0.0,4,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Part IV.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Chapter XLIV: Idea Of The Roman Jurisprudence.--Part I.,"[7, 4, 4, 2, 3, 5, 13, 4, 1]",43,"[2, 1, 3, 1, 1, 2, 4, 1, 1]",16,0.0,10,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Part IV.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part V. Part VI.,"[4, 1, 4, 2]",11,"[1, 0, 1, 1]",3,0.0,0,0,0,0
Part VII.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Part VIII.,"[4, 4]",8,"[1, 1]",2,0.0,0,0,0,0
Chapter XLV: State Of Italy Under The Lombards.--Part I.,"[7, 3, 5, 2, 5, 5, 3, 8, 4, 1]",43,"[2, 0, 1, 1, 3, 2, 1, 2, 1, 1]",14,0.0,10,0,0,3
Part II.,"[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
Part III.,"[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
