0,wrd_length,total_char,syl_count,syl_sum,sentiment,cluster_20,cluster_3_syl,cluster_3no_syl,cluster_5
"Where it is clear that the italics are to indicate the text is quoting, I have introduced quotation marks.","[5, 2, 2, 5, 4, 3, 7, 3, 2, 8, 3, 4, 2, 7, 1, 4, 10, 9, 5]",86,"[1, 1, 1, 2, 1, 1, 3, 1, 1, 3, 1, 1, 1, 2, 1, 1, 3, 3, 1]",29,0.1,5,0,0,1
Within quotation marks I have retained the capitalization that Hobbes used.,"[6, 9, 5, 1, 4, 8, 3, 14, 4, 6, 4]",64,"[2, 3, 1, 1, 1, 2, 1, 6, 1, 1, 1]",20,0.0,5,0,0,1
"Where italics seem to be used for emphasis, or for proper names, or just because, I have capitalized the initial letter of the words.","[5, 7, 4, 2, 2, 4, 3, 8, 2, 3, 6, 5, 2, 4, 7, 1, 4, 11, 3, 7, 6, 2, 3, 5]",106,"[1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 2, 1, 1, 4, 1, 4, 2, 1, 1, 1]",37,0.0,19,0,0,1
"This has the disadvantage that they are not then distinguished from those that Hobbes capitalized in plain text, but the extent of his italics would make the text very ugly if I was to use an underscore or slash.","[4, 3, 3, 12, 4, 4, 3, 3, 4, 13, 4, 5, 4, 6, 11, 2, 5, 4, 3, 3, 6, 2, 3, 7, 5, 4, 3, 4, 4, 4, 2, 1, 3, 2, 3, 2, 10, 2, 5]",172,"[1, 1, 1, 4, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1]",54,-0.562142857143,13,0,0,3
"Where the margin notes are either to introduce the paragraph subject, or to show where he introduces word definitions, I have included them as headers to the paragraph, again with all words having initial capitals, and on a shortened line.","[5, 3, 6, 5, 3, 6, 2, 9, 3, 9, 7, 2, 2, 4, 5, 2, 10, 4, 11, 1, 4, 8, 4, 2, 7, 2, 3, 9, 5, 4, 3, 5, 6, 7, 8, 3, 2, 1, 9, 4]",195,"[1, 1, 2, 1, 1, 2, 1, 3, 1, 3, 2, 1, 1, 1, 1, 1, 3, 1, 4, 1, 1, 2, 1, 1, 3, 1, 1, 3, 2, 1, 1, 1, 2, 4, 3, 1, 1, 1, 2, 1]",65,-0.0833333333333,1,0,0,3
"For margin references to quotes, I have included them in the text, in brackets immediately next to the quotation.","[3, 6, 10, 2, 6, 1, 4, 8, 4, 2, 3, 4, 2, 8, 11, 4, 2, 3, 9]",92,"[1, 2, 3, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 6, 1, 1, 1, 3]",31,0.0,5,0,0,1
"Where Hobbes included references in the main text, I have left them as he put them, except to change his square brackets to round.","[5, 6, 8, 10, 2, 3, 4, 4, 1, 4, 4, 4, 2, 2, 3, 4, 6, 2, 6, 3, 6, 8, 2, 5]",104,"[1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1]",29,-0.0111111111111,5,0,0,1
"For the Greek alphabet, I have simply substituted the nearest ordinary letters that I can, and I have used initial capitals for foreign language words.","[3, 3, 5, 8, 1, 4, 6, 11, 3, 7, 8, 7, 4, 1, 3, 3, 1, 4, 4, 7, 8, 3, 7, 8, 5]",124,"[1, 1, 1, 3, 1, 1, 2, 3, 1, 3, 4, 2, 1, 1, 1, 1, 1, 1, 1, 4, 3, 1, 2, 2, 1]",43,-0.075,19,0,0,3
Neither Thomas Hobbes nor his typesetters seem to have had many inhibitions about spelling and punctuation.,"[7, 6, 6, 3, 3, 11, 4, 2, 4, 3, 4, 11, 5, 8, 3, 11]",91,"[2, 2, 1, 1, 1, 4, 1, 1, 1, 1, 2, 4, 2, 2, 1, 3]",29,0.5,0,2,2,4
"I have tried to reproduce both exactly, with the exception of the introduction of quotation marks.","[1, 4, 5, 2, 9, 4, 7, 4, 3, 9, 2, 3, 12, 2, 9, 5]",81,"[1, 1, 1, 1, 3, 1, 3, 1, 1, 3, 1, 1, 4, 1, 3, 1]",27,0.25,16,2,2,4
"In preparing the text, I have found that it has much more meaning if I read it with sub-vocalization, or aloud, rather than trying to read silently.","[2, 9, 3, 4, 1, 4, 5, 4, 2, 3, 4, 4, 7, 2, 1, 4, 2, 4, 16, 2, 5, 6, 4, 6, 2, 4, 8]",118,"[1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 6, 1, 2, 2, 1, 1, 1, 2, 3]",42,0.25,16,2,2,4
Hobbes' use of emphasis and his eccentric punctuation and construction seem then to work.,"[6, 3, 2, 8, 3, 3, 9, 11, 3, 12, 4, 4, 2, 4]",74,"[1, 1, 1, 3, 1, 1, 3, 3, 1, 3, 1, 1, 1, 1]",22,0.0,5,0,0,1
TO MY MOST HONOR'D FRIEND Mr. FRANCIS GODOLPHIN of GODOLPHIN   HONOR'D SIR.,"[2, 2, 4, 5, 2, 6, 2, 7, 9, 2, 9, 5, 2, 3]",60,"[1, 1, 1, 2, 0, 2, 0, 2, 3, 1, 3, 2, 0, 1]",19,0.5,0,2,2,4
"Your most worthy Brother Mr SIDNEY GODOLPHIN, when he lived, was pleas'd to think my studies something, and otherwise to oblige me, as you know, with reall testimonies of his good opinion, great in themselves, and the greater for the worthinesse of his person.","[4, 4, 6, 7, 2, 6, 9, 4, 2, 5, 3, 5, 2, 2, 5, 2, 7, 9, 3, 9, 2, 6, 2, 2, 3, 4, 4, 5, 11, 2, 3, 4, 7, 5, 2, 10, 3, 3, 7, 3, 3, 11, 2, 3, 6]",209,"[1, 1, 2, 2, 0, 2, 3, 1, 1, 1, 1, 2, 0, 1, 1, 1, 2, 3, 1, 3, 1, 2, 1, 1, 1, 1, 1, 2, 4, 1, 1, 1, 3, 2, 1, 2, 1, 1, 3, 1, 1, 3, 1, 1, 2]",68,0.566666666667,14,2,2,4
"For there is not any vertue that disposeth a man, either to the service of God, or to the service of his Country, to Civill Society, or private Friendship, that did not manifestly appear in his conversation, not as acquired by necessity, or affected upon occasion, but inhaerent, and shining in a generous constitution of his nature.","[3, 5, 2, 3, 3, 6, 4, 9, 1, 3, 6, 2, 3, 7, 2, 3, 2, 2, 3, 7, 2, 3, 7, 2, 6, 7, 2, 7, 10, 4, 3, 3, 10, 6, 2, 3, 12, 3, 2, 8, 2, 9, 2, 8, 4, 8, 3, 9, 3, 7, 2, 1, 8, 12, 2, 3, 6]",267,"[1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 4, 1, 2, 3, 1, 1, 1, 4, 3, 1, 1, 4, 1, 1, 2, 1, 4, 1, 2, 2, 3, 1, 3, 1, 2, 1, 1, 3, 4, 1, 1, 2]",96,0.0,8,1,1,0
"Therefore in honour and gratitude to him, and with devotion to your selfe, I humbly Dedicate unto you this my discourse of Common-wealth.","[9, 2, 6, 3, 9, 2, 3, 3, 4, 8, 2, 4, 5, 1, 6, 8, 4, 3, 4, 2, 9, 2, 13]",112,"[3, 1, 2, 1, 3, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 3, 2, 1, 1, 1, 2, 1, 4]",38,-0.2,7,0,0,3
"I know not how the world will receive it, nor how it may reflect on those that shall seem to favour it.","[1, 4, 3, 3, 3, 5, 4, 7, 2, 3, 3, 2, 3, 7, 2, 5, 4, 5, 4, 2, 6, 2]",80,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1]",25,0.0,5,0,0,1
"For in a way beset with those that contend on one side for too great Liberty, and on the other side for too much Authority, 'tis hard to passe between the points of both unwounded.","[3, 2, 1, 3, 5, 4, 5, 4, 7, 2, 3, 4, 3, 3, 5, 7, 3, 2, 3, 5, 4, 3, 3, 4, 9, 2, 2, 4, 2, 5, 7, 3, 6, 2, 4, 9]",143,"[1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 2, 1, 1, 1, 1, 4, 0, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2]",46,0.145833333333,10,0,0,3
"But yet, me thinks, the endeavour to advance the Civill Power, should not be by the Civill Power condemned; nor private men, by reprehending it, declare they think that Power too great.","[3, 3, 2, 6, 3, 9, 2, 7, 3, 6, 5, 6, 3, 2, 2, 3, 6, 5, 9, 3, 7, 3, 2, 12, 2, 7, 4, 5, 4, 5, 3, 5]",147,"[1, 1, 1, 1, 1, 4, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 4, 1, 2, 1, 1, 1, 2, 1, 2]",48,0.4,15,2,2,4
"Besides, I speak not of the men, but (in the Abstract) of the Seat of Power, (like to those simple and unpartiall creatures in the Roman Capitol, that with their noyse defended those within it, not because they were they, but there) offending none, I think, but those without, or such within (if there be any such) as favour them.","[7, 1, 5, 3, 2, 3, 3, 3, 2, 3, 8, 2, 3, 4, 2, 5, 4, 2, 5, 6, 3, 10, 9, 2, 3, 5, 7, 4, 4, 5, 5, 8, 5, 6, 2, 3, 7, 4, 4, 4, 3, 5, 9, 4, 1, 5, 3, 5, 7, 2, 4, 6, 2, 5, 2, 3, 4, 2, 6, 4]",255,"[2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 4, 3, 1, 1, 2, 3, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1]",82,0.0,1,1,1,3
"That which perhaps may most offend, are certain Texts of Holy Scripture, alledged by me to other purpose than ordinarily they use to be by others.","[4, 5, 7, 3, 4, 6, 3, 7, 5, 2, 4, 9, 8, 2, 2, 2, 5, 7, 4, 10, 4, 3, 2, 2, 2, 6]",118,"[1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2, 1, 1, 1, 2, 2, 1, 5, 1, 1, 1, 1, 1, 2]",39,0.0848214285714,19,0,0,3
"But I have done it with due submission, and also (in order to my Subject) necessarily; for they are the Outworks of the Enemy, from whence they impugne the Civill Power.","[3, 1, 4, 4, 2, 4, 3, 10, 3, 4, 2, 5, 2, 2, 7, 11, 3, 4, 3, 3, 8, 2, 3, 5, 4, 6, 4, 7, 3, 6, 5]",133,"[1, 1, 1, 1, 1, 1, 0, 3, 1, 2, 1, 2, 1, 1, 2, 5, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 2, 1, 2, 2]",45,-0.0972222222222,19,0,0,3
"If notwithstanding this, you find my labour generally decryed, you may be pleased to excuse your selfe, and say that I am a man that love my own opinions, and think all true I say, that I honoured your Brother, and honour you, and have presum'd on that, to assume the Title (without your knowledge) of being, as I am,  Sir,  Your most humble, and most obedient servant, Thomas Hobbes.","[2, 15, 4, 3, 4, 2, 6, 9, 7, 3, 3, 2, 7, 2, 6, 4, 5, 3, 3, 4, 1, 2, 1, 3, 4, 4, 2, 3, 8, 3, 5, 3, 4, 1, 3, 4, 1, 8, 4, 7, 3, 6, 3, 3, 4, 6, 2, 2, 4, 2, 6, 3, 5, 7, 4, 9, 2, 5, 2, 1, 2, 3, 4, 4, 6, 3, 4, 8, 7, 6, 6]",297,"[1, 4, 1, 1, 1, 1, 2, 4, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 0, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 0, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 2, 2, 1]",92,0.315,3,2,2,0
Paris APRILL 15/25 1651.,"[5, 6, 5, 4]",20,"[2, 2, 0, 0]",4,0.0,2,0,0,1
CONTENTS OF THE CHAPTERS   THE FIRST PART   OF MAN   INTRODUCTION  1.,"[8, 2, 3, 8, 3, 5, 4, 2, 3, 12, 1]",51,"[2, 1, 1, 2, 1, 1, 1, 1, 1, 4, 0]",15,0.25,16,2,2,4
OF SENSE  2.,"[2, 5, 1]",8,"[1, 1, 0]",2,0.0,2,0,0,1
OF IMAGINATION  3.,"[2, 11, 1]",14,"[1, 5, 0]",6,0.0,2,0,0,1
OF THE CONSEQUENCES OR TRAIN OF IMAGINATIONS  4.,"[2, 3, 12, 2, 5, 2, 12, 1]",39,"[1, 1, 3, 1, 1, 1, 5, 0]",13,0.0,2,0,0,1
OF SPEECH  5.,"[2, 6, 1]",9,"[1, 1, 0]",2,0.0,2,0,0,1
OF REASON AND SCIENCE  6.,"[2, 6, 3, 7, 1]",19,"[1, 3, 1, 2, 0]",7,0.0,2,0,0,1
"OF THE INTERIOUR BEGINNINGS OF VOLUNTARY MOTIONS, COMMONLY CALLED THE PASSIONS; AND THE SPEECHES BY WHICH THEY ARE EXPRESSED  7.","[2, 3, 9, 10, 2, 9, 7, 8, 6, 3, 8, 3, 3, 8, 2, 5, 4, 3, 9, 1]",105,"[1, 1, 3, 3, 1, 4, 2, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 0]",31,-0.3,7,0,0,1
OF THE ENDS OR RESOLUTIONS OF DISCOURSE  8.,"[2, 3, 4, 2, 11, 2, 9, 1]",34,"[1, 1, 1, 1, 4, 1, 2, 0]",11,0.0,2,0,0,1
"OF THE VERTUES, COMMONLY CALLED INTELLECTUALL, AND THEIR CONTRARY DEFECTS  9.","[2, 3, 7, 8, 6, 13, 3, 5, 8, 7, 1]",63,"[1, 1, 1, 3, 1, 4, 1, 1, 3, 2, 0]",18,-0.3,7,0,0,1
OF THE SEVERALL SUBJECTS OF KNOWLEDGE  10.,"[2, 3, 8, 8, 2, 9, 2]",34,"[1, 1, 3, 2, 1, 2, 0]",10,0.0,2,0,0,1
"OF POWER, WORTH, DIGNITY, HONOUR, AND WORTHINESSE  11.","[2, 5, 5, 7, 6, 3, 11, 2]",41,"[1, 2, 1, 3, 2, 1, 3, 0]",13,0.3,16,2,2,4
OF THE DIFFERENCE OF MANNERS  12.,"[2, 3, 10, 2, 7, 2]",26,"[1, 1, 3, 1, 2, 0]",8,0.0,2,0,0,1
OF RELIGION  13.,"[2, 8, 2]",12,"[1, 3, 0]",4,0.0,2,0,0,1
OF THE NATURALL CONDITION OF MANKIND AS CONCERNING THEIR FELICITY AND MISERY  14.,"[2, 3, 8, 9, 2, 7, 2, 10, 5, 8, 3, 6, 2]",67,"[1, 1, 3, 3, 1, 2, 1, 3, 1, 4, 1, 3, 0]",24,0.0,5,0,0,1
"OF THE FIRST AND SECOND NATURALL LAWES, AND OF CONTRACT  15.","[2, 3, 5, 3, 6, 8, 5, 3, 2, 8, 2]",47,"[1, 1, 1, 1, 2, 3, 1, 1, 1, 2, 0]",14,0.125,5,0,0,1
OF OTHER LAWES OF NATURE  16.,"[2, 5, 5, 2, 6, 2]",22,"[1, 2, 1, 1, 2, 0]",7,-0.125,2,0,0,1
"OF PERSONS, AUTHORS, AND THINGS PERSONATED   THE SECOND PART   OF COMMON-WEALTH   17.","[2, 7, 7, 3, 6, 10, 3, 6, 4, 2, 13, 2]",65,"[1, 2, 2, 1, 1, 3, 1, 2, 1, 1, 4, 0]",19,0.0,5,0,0,1
"OF THE CAUSES, GENERATION, AND DEFINITION OF A COMMON-WEALTH  18.","[2, 3, 6, 10, 3, 10, 2, 1, 13, 2]",52,"[1, 1, 1, 4, 1, 4, 1, 1, 4, 0]",18,0.0,5,0,0,1
OF THE RIGHTS OF SOVERAIGNES BY INSTITUTION  19.,"[2, 3, 6, 2, 11, 2, 11, 2]",39,"[1, 1, 1, 1, 3, 1, 4, 0]",12,0.0,2,0,0,1
OF SEVERALL KINDS OF COMMON-WEALTH BY INSTITUTION; AND OF SUCCESION TO THE SOVERAIGN POWER  20.,"[2, 8, 5, 2, 13, 2, 11, 3, 2, 9, 2, 3, 9, 5, 2]",78,"[1, 3, 1, 1, 4, 1, 4, 1, 1, 3, 1, 1, 3, 2, 0]",27,0.0,5,0,0,1
"OF DOMINION PATERNALL, AND DESPOTICALL  21.","[2, 8, 9, 3, 11, 2]",35,"[1, 3, 3, 1, 4, 0]",12,0.0,2,0,0,1
OF THE LIBERTY OF SUBJECTS  22.,"[2, 3, 7, 2, 8, 2]",24,"[1, 1, 3, 1, 2, 0]",8,0.0,2,0,0,1
"OF SYSTEMES SUBJECT, POLITICALL, AND PRIVATE  23.","[2, 8, 7, 10, 3, 7, 2]",39,"[1, 2, 2, 4, 1, 2, 0]",12,-0.0833333333333,2,0,0,1
OF THE PUBLIQUE MINISTERS OF SOVERAIGN POWER  24.,"[2, 3, 8, 9, 2, 9, 5, 2]",40,"[1, 1, 2, 3, 1, 3, 2, 0]",13,0.0,2,0,0,1
"OF THE NUTRITION, AND PROCREATION OF A COMMON-WEALTH  25.","[2, 3, 9, 3, 11, 2, 1, 13, 2]",46,"[1, 1, 3, 1, 4, 1, 1, 4, 0]",16,0.0,5,0,0,1
OF COUNSELL  26.,"[2, 8, 2]",12,"[1, 2, 0]",3,0.0,2,0,0,1
OF CIVILL LAWES  27.,"[2, 6, 5, 2]",15,"[1, 2, 1, 0]",4,0.0,2,0,0,1
"OF CRIMES, EXCUSES, AND EXTENUATIONS  28.","[2, 6, 7, 3, 12, 2]",32,"[1, 1, 2, 1, 4, 0]",9,0.0,2,0,0,1
"OF PUNISHMENTS, AND REWARDS  29.","[2, 11, 3, 7, 2]",25,"[1, 3, 1, 2, 0]",7,0.0,2,0,0,1
"OF THOSE THINGS THAT WEAKEN, OR TEND TO THE DISSOLUTION OF A COMMON-WEALTH  30.","[2, 5, 6, 4, 6, 2, 4, 2, 3, 11, 2, 1, 13, 2]",63,"[1, 1, 1, 1, 3, 1, 1, 1, 1, 4, 1, 1, 4, 0]",21,0.0,5,0,0,1
OF THE OFFICE OF THE SOVERAIGN REPRESENTATIVE  31.,"[2, 3, 6, 2, 3, 9, 14, 2]",41,"[1, 1, 2, 1, 1, 3, 5, 0]",14,0.0,5,0,0,1
OF THE KINGDOM OF GOD BY NATURE    THE THIRD PART   OF A CHRISTIAN COMMON-WEALTH   32.,"[2, 3, 7, 2, 3, 2, 6, 3, 5, 4, 2, 1, 9, 13, 2]",64,"[1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 3, 4, 0]",21,0.0,5,0,0,1
OF THE PRINCIPLES OF CHRISTIAN POLITIQUES  33.,"[2, 3, 10, 2, 9, 10, 2]",38,"[1, 1, 2, 1, 3, 3, 0]",11,0.0,2,0,0,1
"OF THE NUMBER, ANTIQUITY, SCOPE, AUTHORITY, AND INTERPRETERS OF THE BOOKS OF HOLY SCRIPTURE.","[2, 3, 6, 9, 5, 9, 3, 12, 2, 3, 5, 2, 4, 9]",74,"[1, 1, 2, 4, 1, 4, 1, 4, 1, 1, 1, 1, 2, 2]",26,0.0,5,0,0,1
34.,[2],2,[0],0,0.0,2,0,0,1
"OF THE SIGNIFICATION, OF SPIRIT, ANGELL, AND INSPIRATION IN THE BOOKS OF HOLY SCRIPTURE  35.","[2, 3, 13, 2, 6, 6, 3, 11, 2, 3, 5, 2, 4, 9, 2]",73,"[1, 1, 5, 1, 2, 2, 1, 4, 1, 1, 1, 1, 2, 2, 0]",25,0.0,5,0,0,1
"OF THE SIGNIFICATION IN SCRIPTURE OF THE KINGDOME OF GOD, OF HOLY, SACRED, AND SACRAMENT  36.","[2, 3, 13, 2, 9, 2, 3, 8, 2, 3, 2, 4, 6, 3, 9, 2]",73,"[1, 1, 5, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 3, 0]",24,0.0,5,0,0,1
"OF THE WORD OF GOD, AND OF PROPHETS  37.","[2, 3, 4, 2, 3, 3, 2, 8, 2]",29,"[1, 1, 1, 1, 1, 1, 1, 2, 0]",9,0.0,2,0,0,1
"OF MIRACLES, AND THEIR USE  38.","[2, 8, 3, 5, 3, 2]",23,"[1, 2, 1, 1, 1, 0]",6,0.0,2,0,0,1
"OF THE SIGNIFICATION IN SCRIPTURE OF ETERNALL LIFE, HEL, SALVATION, THE WORLD TO COME, AND REDEMPTION  39.","[2, 3, 13, 2, 9, 2, 8, 4, 3, 9, 3, 5, 2, 4, 3, 10, 2]",84,"[1, 1, 5, 1, 2, 1, 3, 1, 1, 3, 1, 1, 1, 1, 1, 3, 0]",27,0.0,5,0,0,1
OF THE SIGNIFICATION IN SCRIPTURE OF THE WORD CHURCH  40.,"[2, 3, 13, 2, 9, 2, 3, 4, 6, 2]",46,"[1, 1, 5, 1, 2, 1, 1, 1, 1, 0]",14,0.0,5,0,0,1
"OF THE RIGHTS OF THE KINGDOME OF GOD, IN ABRAHAM, MOSES, THE HIGH PRIESTS, AND THE KINGS OF JUDAH  41.","[2, 3, 6, 2, 3, 8, 2, 3, 2, 7, 5, 3, 4, 7, 3, 3, 5, 2, 5, 2]",77,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 2, 0]",24,0.16,16,0,0,1
OF THE OFFICE OF OUR BLESSED SAVIOUR  42.,"[2, 3, 6, 2, 3, 7, 7, 2]",32,"[1, 1, 2, 1, 1, 1, 2, 0]",9,0.0,2,0,0,1
OF POWER ECCLESIASTICALL  43.,"[2, 5, 15, 2]",24,"[1, 2, 6, 0]",9,0.0,2,0,0,1
OF WHAT IS NECESSARY FOR MANS RECEPTION INTO THE KINGDOME OF HEAVEN    THE FOURTH PART  OF THE KINGDOME OF DARKNESSE   44.,"[2, 4, 2, 9, 3, 4, 9, 4, 3, 8, 2, 6, 3, 6, 4, 2, 3, 8, 2, 9, 2]",95,"[1, 1, 1, 4, 1, 1, 3, 2, 1, 2, 1, 3, 1, 1, 1, 1, 1, 2, 1, 2, 0]",31,0.0,5,0,0,1
OF SPIRITUALL DARKNESSE FROM MISINTERPRETATION OF SCRIPTURE  45.,"[2, 10, 9, 4, 17, 2, 9, 2]",55,"[1, 3, 2, 1, 6, 1, 2, 0]",16,0.0,5,0,0,1
"OF DAEMONOLOGY, AND OTHER RELIQUES OF THE RELIGION OF THE GENTILES  46.","[2, 11, 3, 5, 8, 2, 3, 8, 2, 3, 8, 2]",57,"[1, 5, 1, 2, 2, 1, 1, 3, 1, 1, 2, 0]",20,-0.125,7,0,0,1
"OF DARKNESSE FROM VAINE PHILOSOPHY, AND FABULOUS TRADITIONS  47.","[2, 9, 4, 5, 10, 3, 8, 10, 2]",53,"[1, 2, 1, 1, 4, 1, 3, 3, 0]",16,0.4,16,2,2,4
