0,wrd_length,total_char,syl_count,syl_sum,sentiment,cluster_20,cluster_3_syl,cluster_3no_syl,cluster_5
"A few years before, Anne Elliot had been a very pretty girl, but her bloom had vanished early; and as even in its height, her father had found little to admire in her, (so totally different were her delicate features and mild dark eyes from his own), there could be nothing in them, now that she was faded and thin, to excite his esteem.","[1, 3, 5, 6, 4, 6, 3, 4, 1, 4, 6, 4, 3, 3, 5, 3, 8, 5, 3, 2, 4, 2, 3, 6, 3, 6, 3, 5, 6, 2, 6, 2, 3, 2, 7, 9, 4, 3, 8, 8, 3, 4, 4, 4, 4, 3, 3, 5, 5, 2, 7, 2, 4, 3, 4, 3, 3, 5, 3, 4, 2, 6, 3, 6]",263,"[1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 3, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 3, 3, 1, 1, 3, 3, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 2, 1, 2]",84,0.0120833333333,15,1,1,4
"He had never indulged much hope, he had now none, of ever reading her name in any other page of his favourite work.","[2, 3, 5, 8, 4, 4, 2, 3, 3, 4, 2, 4, 7, 3, 4, 2, 3, 5, 4, 2, 3, 9, 4]",90,"[1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 2, 2, 1, 1, 1, 3, 1]",32,0.0375,3,0,0,1
"All equality of alliance must rest with Elizabeth, for Mary had merely connected herself with an old country family of respectability and large fortune, and had therefore given all the honour and received none: Elizabeth would, one day or other, marry suitably.","[3, 8, 2, 8, 4, 4, 4, 9, 3, 4, 3, 6, 9, 7, 4, 2, 3, 7, 6, 2, 14, 3, 5, 7, 3, 3, 9, 5, 3, 3, 6, 3, 8, 4, 9, 5, 3, 3, 2, 5, 5, 8]",214,"[1, 4, 1, 3, 1, 1, 1, 4, 1, 2, 1, 3, 2, 2, 1, 1, 1, 2, 3, 1, 6, 1, 1, 2, 1, 1, 3, 2, 1, 1, 2, 1, 2, 1, 4, 1, 1, 1, 1, 2, 2, 3]",76,0.0478571428571,15,1,1,4
"It sometimes happens that a woman is handsomer at twenty-nine than she was ten years before; and, generally speaking, if there has been neither ill health nor anxiety, it is a time of life at which scarcely any charm is lost.","[2, 9, 7, 4, 1, 5, 2, 9, 2, 11, 4, 3, 3, 3, 5, 6, 3, 9, 8, 2, 5, 3, 4, 7, 3, 6, 3, 7, 2, 2, 1, 4, 2, 4, 2, 5, 8, 3, 5, 2, 4]",180,"[1, 3, 2, 1, 1, 2, 1, 3, 1, 3, 1, 0, 1, 1, 2, 2, 1, 4, 3, 1, 1, 1, 1, 2, 1, 2, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1]",63,-0.15,2,1,1,4
"It was so with Elizabeth, still the same handsome Miss Elliot that she had begun to be thirteen years ago, and Sir Walter might be excused, therefore, in forgetting her age, or, at least, be deemed only half a fool, for thinking himself and Elizabeth as blooming as ever, amidst the wreck of the good looks of everybody else; for he could plainly see how old all the rest of his family and acquaintance were growing.","[2, 3, 2, 4, 9, 5, 3, 4, 8, 4, 6, 4, 3, 3, 5, 2, 2, 8, 5, 3, 3, 3, 6, 5, 2, 7, 9, 2, 10, 3, 3, 2, 2, 5, 2, 6, 4, 4, 1, 4, 3, 8, 7, 3, 9, 2, 8, 2, 4, 6, 3, 5, 2, 3, 4, 5, 2, 9, 4, 3, 2, 5, 7, 3, 3, 3, 3, 3, 4, 2, 3, 6, 3, 12, 4, 7]",330,"[1, 1, 1, 1, 4, 1, 1, 1, 2, 1, 2, 1, 0, 1, 2, 1, 1, 2, 2, 2, 1, 1, 2, 1, 1, 2, 3, 1, 3, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 4, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 3, 1, 2]",110,0.077380952381,11,1,1,2
"Anne haggard, Mary coarse, every face in the neighbourhood worsting, and the rapid increase of the crow's foot about Lady Russell's temples had long been a distress to him.","[4, 7, 4, 6, 5, 4, 2, 3, 13, 8, 3, 3, 5, 8, 2, 3, 4, 2, 4, 5, 4, 7, 2, 7, 3, 4, 4, 1, 8, 2, 3]",140,"[1, 2, 2, 1, 3, 1, 1, 1, 3, 2, 1, 1, 2, 3, 1, 1, 1, 0, 1, 2, 2, 2, 0, 1, 1, 1, 1, 1, 2, 1, 1]",43,-0.025,12,0,0,4
Elizabeth did not quite equal her father in personal contentment.,"[9, 3, 3, 5, 5, 3, 6, 2, 8, 11]",55,"[4, 1, 1, 1, 2, 1, 2, 1, 3, 3]",19,0.0,18,0,0,1
"Thirteen years had seen her mistress of Kellynch Hall, presiding and directing with a self-possession and decision which could never have given the idea of her being younger than she was.","[8, 5, 3, 4, 3, 8, 2, 8, 4, 9, 3, 9, 4, 1, 15, 3, 8, 5, 5, 5, 4, 5, 3, 4, 2, 3, 5, 7, 4, 3, 3]",155,"[2, 2, 1, 1, 1, 2, 1, 2, 1, 3, 1, 3, 1, 1, 4, 1, 3, 1, 1, 2, 1, 2, 1, 3, 1, 1, 1, 2, 1, 0, 1]",48,0.0,12,0,0,4
"For thirteen years had she been doing the honours, and laying down the domestic law at home, and leading the way to the chaise and four, and walking immediately after Lady Russell out of all the drawing-rooms and dining-rooms in the country.","[3, 8, 5, 3, 3, 4, 5, 3, 7, 3, 6, 4, 3, 8, 3, 2, 4, 3, 7, 3, 3, 2, 3, 6, 3, 4, 3, 7, 11, 5, 4, 7, 3, 2, 3, 3, 13, 3, 12, 2, 3, 7]",196,"[1, 2, 2, 1, 0, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 6, 2, 2, 2, 1, 1, 1, 1, 3, 1, 3, 1, 1, 2]",62,-0.0777777777778,2,1,1,4
"Thirteen winters' revolving frosts had seen her opening every ball of credit which a scanty neighbourhood afforded, and thirteen springs shewn their blossoms, as she travelled up to London with her father, for a few weeks' annual enjoyment of the great world.","[8, 7, 9, 6, 3, 4, 3, 7, 5, 4, 2, 6, 5, 1, 6, 13, 8, 3, 8, 7, 5, 5, 8, 2, 3, 9, 2, 2, 6, 4, 3, 6, 3, 1, 3, 5, 6, 9, 2, 3, 5, 5]",212,"[2, 2, 3, 1, 1, 1, 1, 3, 3, 1, 1, 2, 1, 1, 2, 3, 2, 1, 2, 1, 1, 1, 2, 1, 0, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 3, 1, 1, 2, 1]",63,0.3,19,1,1,4
"She had the remembrance of all this, she had the consciousness of being nine-and-twenty to give her some regrets and some apprehensions; she was fully satisfied of being still quite as handsome as ever, but she felt her approach to the years of danger, and would have rejoiced to be certain of being properly solicited by baronet-blood within the next twelvemonth or two.","[3, 3, 3, 11, 2, 3, 4, 3, 3, 3, 13, 2, 5, 15, 2, 4, 3, 4, 7, 3, 4, 13, 3, 3, 5, 9, 2, 5, 5, 5, 2, 8, 2, 4, 3, 3, 4, 3, 8, 2, 3, 5, 2, 6, 3, 5, 4, 8, 2, 2, 7, 2, 5, 8, 9, 2, 13, 6, 3, 4, 11, 2, 3]",304,"[0, 1, 1, 3, 1, 1, 1, 0, 1, 1, 3, 1, 1, 5, 1, 1, 1, 1, 2, 1, 1, 4, 0, 1, 2, 3, 1, 1, 1, 1, 1, 2, 1, 2, 1, 0, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 3, 3, 1, 4, 2, 1, 1, 3, 1, 1]",91,0.185714285714,15,1,1,2
"Then might she again take up the book of books with as much enjoyment as in her early youth, but now she liked it not.","[4, 5, 3, 5, 4, 2, 3, 4, 2, 5, 4, 2, 4, 9, 2, 2, 3, 5, 5, 3, 3, 3, 5, 2, 3]",92,"[1, 1, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 1, 0, 1, 1, 1]",28,0.3,1,2,2,3
"Always to be presented with the date of her own birth and see no marriage follow but that of a youngest sister, made the book an evil; and more than once, when her father had left it open on the table near her, had she closed it, with averted eyes, and pushed it away.","[6, 2, 2, 9, 4, 3, 4, 2, 3, 3, 5, 3, 3, 2, 8, 6, 3, 4, 2, 1, 8, 6, 4, 3, 4, 2, 4, 3, 4, 4, 4, 4, 3, 6, 3, 4, 2, 4, 2, 3, 5, 4, 3, 3, 3, 6, 2, 4, 7, 4, 3, 6, 2, 4]",208,"[2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 0, 1, 1, 1, 2, 0, 1, 1, 1, 2]",65,0.0142857142857,2,1,1,4
"She had had a disappointment, moreover, which that book, and especially the history of her own family, must ever present the remembrance of.","[3, 3, 3, 1, 14, 8, 5, 4, 4, 3, 10, 3, 7, 2, 3, 3, 6, 4, 4, 7, 3, 11, 2]",113,"[0, 1, 1, 1, 4, 3, 1, 1, 1, 1, 5, 1, 3, 1, 1, 1, 3, 1, 2, 2, 1, 3, 1]",39,0.0,12,0,0,1
"The heir presumptive, the very William Walter Elliot, Esq., whose rights had been so generously supported by her father, had disappointed her.","[3, 4, 11, 3, 4, 7, 6, 6, 3, 5, 6, 3, 4, 2, 10, 9, 2, 3, 6, 3, 12, 3]",115,"[1, 1, 3, 1, 2, 3, 2, 2, 1, 1, 1, 1, 1, 1, 4, 2, 1, 1, 2, 1, 3, 1]",36,-0.275,10,0,0,0
"She had, while a very young girl, as soon as she had known him to be, in the event of her having no brother, the future baronet, meant to marry him, and her father had always meant that she should.","[3, 3, 5, 1, 4, 5, 4, 2, 4, 2, 3, 3, 5, 3, 2, 2, 2, 3, 5, 2, 3, 6, 2, 7, 3, 6, 7, 5, 2, 5, 3, 3, 3, 6, 3, 6, 5, 4, 3, 6]",151,"[0, 1, 1, 1, 2, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 3, 2, 1, 2, 1, 1, 1, 2, 1, 2, 2, 1, 0, 1]",49,0.065,12,0,0,4
