0,wrd_length,total_char,syl_count,syl_sum,sentiment,cluster_20,cluster_3_syl,cluster_3no_syl,cluster_5
"I have been called an unkind mother, but it was the sacred impulse of maternal affection, it was the advantage of my daughter that led me on; and if that daughter were not the greatest simpleton on earth, I might have been rewarded for my exertions as I ought.","[1, 4, 4, 6, 2, 6, 6, 3, 2, 3, 3, 6, 7, 2, 8, 9, 2, 3, 3, 9, 2, 2, 8, 4, 3, 2, 2, 3, 2, 4, 8, 4, 3, 3, 8, 9, 2, 5, 1, 5, 4, 4, 8, 3, 2, 9, 2, 1, 5]",207,"[1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 3, 3, 1, 1, 1, 3, 1, 1, 2, 1, 0, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 3, 1, 2, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1]",67,1.0,9,2,2,3
"Sir James did make proposals to me for Frederica; but Frederica, who was born to be the torment of my life, chose to set herself so violently against the match that I thought it better to lay aside the scheme for the present.","[3, 5, 3, 4, 9, 2, 2, 3, 9, 3, 9, 3, 3, 4, 2, 2, 3, 7, 2, 2, 4, 5, 2, 3, 7, 2, 9, 7, 3, 5, 4, 1, 7, 2, 6, 2, 3, 5, 3, 6, 3, 3, 7]",179,"[1, 1, 1, 1, 3, 1, 1, 1, 4, 1, 4, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 3, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2]",59,-0.1,10,1,1,2
"I have more than once repented that I did not marry him myself; and were he but one degree less contemptibly weak I certainly should: but I must own myself rather romantic in that respect, and that riches only will not satisfy me.","[1, 4, 4, 4, 4, 8, 4, 1, 3, 3, 5, 3, 6, 3, 4, 2, 3, 3, 6, 4, 12, 4, 1, 9, 6, 3, 1, 4, 3, 6, 6, 8, 2, 4, 7, 3, 4, 6, 4, 4, 3, 7, 2]",184,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 4, 2, 1, 3, 1, 1, 1, 1, 1, 2, 2, 3, 1, 1, 2, 1, 1, 1, 2, 1, 1, 3, 1]",61,0.11037414966,10,1,1,2
"The event of all this is very provoking: Sir James is gone, Maria highly incensed, and Mrs. Mainwaring insupportably jealous; so jealous, in short, and so enraged against me, that, in the fury of her temper, I should not be surprized at her appealing to her guardian, if she had the liberty of addressing him: but there your husband stands my friend; and the kindest, most amiable action of his life was his throwing her off for ever on her marriage.","[3, 5, 2, 3, 4, 2, 4, 9, 3, 5, 2, 4, 5, 6, 8, 3, 3, 10, 13, 7, 2, 7, 2, 5, 3, 2, 7, 7, 2, 4, 2, 3, 4, 2, 3, 6, 1, 6, 3, 2, 9, 2, 3, 9, 2, 3, 8, 2, 3, 3, 3, 7, 2, 10, 3, 3, 5, 4, 7, 6, 2, 6, 3, 3, 7, 4, 7, 6, 2, 3, 4, 3, 3, 8, 3, 3, 3, 4, 2, 3, 8]",355,"[1, 2, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 3, 2, 2, 1, 0, 3, 5, 3, 1, 3, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 4, 1, 1, 3, 1, 0, 1, 1, 3, 1, 3, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 3, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 3]",121,0.243333333333,15,1,1,0
"Keep up his resentment, therefore, I charge you.","[4, 2, 3, 10, 9, 1, 6, 3]",38,"[1, 1, 1, 3, 3, 1, 1, 1]",12,0.0,14,0,0,1
"We are now in a sad state; no house was ever more altered; the whole party are at war, and Mainwaring scarcely dares speak to me.","[2, 3, 3, 2, 1, 3, 5, 2, 5, 3, 4, 4, 7, 3, 5, 5, 3, 2, 3, 3, 10, 8, 5, 5, 2, 2]",100,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 3, 3, 1, 2, 1, 1]",34,0.0666666666667,11,0,0,1
"It is time for me to be gone; I have therefore determined on leaving them, and shall spend, I hope, a comfortable day with you in town within this week.","[2, 2, 4, 3, 2, 2, 2, 4, 1, 4, 9, 10, 2, 7, 4, 3, 5, 5, 1, 4, 1, 11, 3, 4, 3, 2, 4, 6, 4, 4]",118,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 3, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1]",39,0.4,9,2,2,3
"If I am as little in favour with Mr. Johnson as ever, you must come to me at 10 Wigmore street; but I hope this may not be the case, for as Mr. Johnson, with all his faults, is a man to whom that great word ""respectable"" is always given, and I am known to be so intimate with his wife, his slighting me has an awkward look.","[2, 1, 2, 2, 6, 2, 6, 4, 2, 7, 2, 4, 3, 4, 4, 2, 2, 2, 2, 7, 6, 3, 1, 4, 4, 3, 3, 2, 3, 4, 3, 2, 2, 7, 4, 3, 3, 6, 2, 1, 3, 2, 4, 4, 5, 4, 11, 2, 6, 5, 3, 1, 2, 5, 2, 2, 2, 8, 4, 3, 4, 3, 9, 2, 3, 2, 7, 4]",244,"[1, 1, 1, 1, 1, 1, 2, 1, 0, 2, 1, 2, 1, 1, 1, 1, 1, 1, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1]",79,0.1425,3,1,1,0
"I take London in my way to that insupportable spot, a country village; for I am really going to Churchhill.","[1, 4, 6, 2, 2, 3, 2, 4, 13, 4, 1, 7, 7, 3, 1, 2, 6, 5, 2, 10]",85,"[1, 1, 2, 1, 1, 1, 1, 1, 4, 1, 1, 2, 2, 1, 1, 1, 3, 1, 1, 2]",29,0.2,13,2,2,1
"Forgive me, my dear friend, it is my last resource.","[7, 2, 2, 4, 6, 2, 2, 2, 4, 8]",39,"[2, 1, 1, 2, 2, 1, 1, 1, 1, 2]",14,0.0,19,0,0,1
Were there another place in England open to me I would prefer it.,"[4, 5, 7, 5, 2, 7, 4, 2, 2, 1, 5, 6, 2]",52,"[1, 1, 3, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1]",18,0.0,19,0,0,1
Charles Vernon is my aversion; and I am afraid of his wife.,"[7, 6, 2, 2, 8, 3, 1, 2, 6, 2, 3, 4]",46,"[1, 2, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1]",16,-0.6,8,0,0,4
"At Churchhill, however, I must remain till I have something better in view.","[2, 10, 7, 1, 4, 6, 4, 1, 4, 9, 6, 2, 4]",60,"[1, 2, 3, 1, 1, 2, 1, 1, 1, 3, 2, 1, 2]",21,0.5,4,2,2,3
"My young lady accompanies me to town, where I shall deposit her under the care of Miss Summers, in Wigmore street, till she becomes a little more reasonable.","[2, 5, 4, 11, 2, 2, 4, 5, 1, 5, 7, 3, 5, 3, 4, 2, 4, 7, 2, 7, 6, 4, 3, 7, 1, 6, 4, 10]",126,"[1, 1, 2, 4, 1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 0, 2, 1, 1, 1, 4]",40,0.153125,13,2,2,2
"She will made good connections there, as the girls are all of the best families.","[3, 4, 4, 4, 11, 5, 2, 3, 5, 3, 3, 2, 3, 4, 8]",64,"[0, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",18,0.85,17,2,2,3
"The price is immense, and much beyond what I can ever attempt to pay.","[3, 5, 2, 7, 3, 4, 6, 4, 1, 3, 4, 7, 2, 3]",54,"[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1]",17,0.1,19,0,0,1
"Adieu, I will send you a line as soon as I arrive in town.","[5, 1, 4, 4, 3, 1, 4, 2, 4, 2, 1, 6, 2, 4]",43,"[3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",17,0.0,19,0,0,1
"Yours ever,  S. VERNON.","[5, 4, 1, 6]",16,"[1, 2, 0, 2]",5,0.0,14,0,0,1
III   MRS. VERNON TO LADY DE COURCY   Churchhill.,"[3, 3, 6, 2, 4, 2, 6, 10]",36,"[1, 0, 2, 1, 2, 1, 2, 2]",11,0.0,14,0,0,1
"My dear Mother,--I am very sorry to tell you that it will not be in our power to keep our promise of spending our Christmas with you; and we are prevented that happiness by a circumstance which is not likely to make us any amends.","[2, 4, 6, 1, 2, 4, 5, 2, 4, 3, 4, 2, 4, 3, 2, 2, 3, 5, 2, 4, 3, 7, 2, 8, 3, 9, 4, 3, 3, 2, 3, 9, 4, 9, 2, 1, 12, 5, 2, 3, 6, 2, 4, 2, 3, 6]",181,"[1, 2, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 3, 1, 1, 1, 3, 1, 1, 1, 2, 2]",63,0.0166666666667,10,1,1,2
"Lady Susan, in a letter to her brother-in-law, has declared her intention of visiting us almost immediately; and as such a visit is in all probability merely an affair of convenience, it is impossible to conjecture its length.","[4, 5, 2, 1, 6, 2, 3, 14, 3, 8, 3, 9, 2, 8, 2, 6, 11, 3, 2, 4, 1, 5, 2, 2, 3, 11, 6, 2, 6, 2, 11, 2, 2, 10, 2, 10, 3, 6]",184,"[2, 2, 1, 1, 2, 1, 1, 4, 1, 2, 1, 3, 1, 3, 1, 2, 6, 1, 1, 1, 1, 2, 1, 1, 1, 5, 3, 1, 2, 1, 4, 1, 1, 3, 1, 3, 1, 1]",70,-0.388888888889,18,1,1,2
"I was by no means prepared for such an event, nor can I now account for her ladyship's conduct; Langford appeared so exactly the place for her in every respect, as well from the elegant and expensive style of living there, as from her particular attachment to Mr. Mainwaring, that I was very far from expecting so speedy a distinction, though I always imagined from her increasing friendship for us since her husband's death that we should, at some future period, be obliged to receive her.","[1, 3, 2, 2, 5, 8, 3, 4, 2, 5, 3, 3, 1, 3, 7, 3, 3, 8, 2, 7, 8, 8, 2, 7, 3, 5, 3, 3, 2, 5, 7, 2, 4, 4, 3, 7, 3, 9, 5, 2, 6, 5, 2, 4, 3, 10, 10, 2, 2, 10, 4, 1, 3, 4, 3, 4, 9, 2, 6, 1, 11, 6, 1, 6, 8, 4, 3, 10, 10, 3, 2, 5, 3, 7, 2, 5, 4, 2, 6, 2, 4, 6, 6, 2, 7, 2, 7, 3]",395,"[1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 3, 0, 2, 2, 3, 1, 3, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 3, 1, 3, 1, 1, 2, 1, 1, 1, 1, 4, 3, 1, 0, 3, 1, 1, 1, 2, 1, 1, 3, 1, 2, 1, 3, 1, 1, 2, 3, 1, 1, 4, 3, 1, 1, 1, 1, 2, 0, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1]",132,0.0780952380952,15,1,1,0
"Mr. Vernon, I think, was a great deal too kind to her when he was in Staffordshire; her behaviour to him, independent of her general character, has been so inexcusably artful and ungenerous since our marriage was first in agitation that no one less amiable and mild than himself could have overlooked it all; and though, as his brother's widow, and in narrow circumstances, it was proper to render her pecuniary assistance, I cannot help thinking his pressing invitation to her to visit us at Churchhill perfectly unnecessary.","[2, 6, 1, 5, 3, 1, 5, 4, 3, 4, 2, 3, 4, 2, 3, 2, 13, 3, 9, 2, 3, 11, 2, 3, 7, 9, 3, 4, 2, 11, 6, 3, 10, 5, 3, 8, 3, 5, 2, 9, 4, 2, 3, 4, 7, 3, 4, 4, 7, 5, 4, 10, 2, 3, 3, 6, 2, 3, 7, 2, 5, 3, 2, 6, 13, 2, 3, 6, 2, 6, 3, 9, 10, 1, 3, 3, 4, 8, 3, 8, 10, 2, 3, 2, 5, 2, 2, 10, 9, 11]",427,"[0, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 3, 1, 1, 4, 1, 1, 3, 3, 1, 1, 1, 5, 2, 1, 4, 1, 1, 3, 1, 1, 1, 4, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 0, 2, 1, 1, 2, 3, 1, 1, 2, 1, 2, 1, 5, 3, 1, 1, 1, 1, 2, 1, 2, 4, 1, 1, 1, 2, 1, 1, 2, 3, 5]",146,0.126666666667,6,1,1,0
"Disposed, however, as he always is to think the best of everyone, her display of grief, and professions of regret, and general resolutions of prudence, were sufficient to soften his heart and make him really confide in her sincerity; but, as for myself, I am still unconvinced, and plausibly as her ladyship has now written, I cannot make up my mind till I better understand her real meaning in coming to us.","[8, 7, 2, 2, 6, 2, 2, 5, 3, 4, 2, 8, 3, 7, 2, 5, 3, 11, 2, 6, 3, 7, 11, 2, 8, 4, 10, 2, 6, 3, 5, 3, 4, 3, 6, 7, 2, 3, 9, 3, 2, 3, 6, 1, 2, 5, 11, 3, 9, 2, 3, 8, 3, 3, 7, 1, 3, 3, 4, 2, 2, 4, 4, 1, 6, 10, 3, 4, 7, 2, 6, 2, 2]",325,"[2, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 2, 1, 3, 1, 2, 1, 3, 4, 1, 2, 1, 4, 1, 2, 1, 2, 1, 1, 1, 3, 2, 1, 1, 4, 1, 1, 1, 2, 1, 1, 1, 3, 1, 3, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 2, 3, 1, 2, 1, 1]",116,0.235714285714,15,1,1,0
"You may guess, therefore, my dear madam, with what feelings I look forward to her arrival.","[3, 3, 5, 9, 2, 4, 5, 4, 4, 8, 1, 4, 7, 2, 3, 7]",71,"[1, 1, 1, 3, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 1, 3]",24,0.0,11,0,0,1
"She will have occasion for all those attractive powers for which she is celebrated to gain any share of my regard; and I shall certainly endeavour to guard myself against their influence, if not accompanied by something more substantial.","[3, 4, 4, 8, 3, 3, 5, 10, 6, 3, 5, 3, 2, 10, 2, 4, 3, 5, 2, 2, 6, 3, 1, 5, 9, 9, 2, 5, 6, 7, 5, 9, 2, 3, 11, 2, 9, 4, 11]",196,"[0, 1, 1, 3, 1, 1, 1, 3, 2, 1, 1, 0, 1, 3, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 3, 4, 1, 1, 2, 2, 1, 2, 1, 1, 4, 1, 3, 1, 4]",62,0.466071428571,12,1,1,2
"She expresses a most eager desire of being acquainted with me, and makes very gracious mention of my children but I am not quite weak enough to suppose a woman who has behaved with inattention, if not with unkindness, to her own child, should be attached to any of mine.","[3, 9, 1, 4, 5, 6, 2, 5, 10, 4, 2, 3, 5, 4, 8, 7, 2, 2, 8, 3, 1, 2, 3, 5, 4, 6, 2, 7, 1, 5, 3, 3, 7, 4, 11, 2, 3, 4, 10, 2, 3, 3, 5, 6, 2, 8, 2, 3, 2, 4]",216,"[0, 2, 1, 1, 3, 2, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 2, 1, 4, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1]",70,0.2375,12,1,1,2
"Miss Vernon is to be placed at a school in London before her mother comes to us which I am glad of, for her sake and my own.","[4, 6, 2, 2, 2, 6, 2, 1, 6, 2, 6, 6, 3, 6, 5, 2, 2, 5, 1, 2, 4, 2, 3, 3, 4, 3, 2, 3]",95,"[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",32,0.55,9,2,2,3
"It must be to her advantage to be separated from her mother, and a girl of sixteen who has received so wretched an education, could not be a very desirable companion here.","[2, 4, 2, 2, 3, 9, 2, 2, 9, 4, 3, 6, 3, 1, 4, 2, 7, 3, 3, 8, 2, 8, 2, 9, 5, 3, 2, 1, 4, 9, 9, 4]",137,"[1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 4, 1, 1, 1, 1, 2, 3, 3, 1]",47,0.2,1,2,2,2
"Reginald has long wished, I know, to see the captivating Lady Susan, and we shall depend on his joining our party soon.","[8, 3, 4, 6, 1, 4, 2, 3, 3, 11, 4, 5, 3, 2, 5, 6, 2, 3, 7, 3, 5, 4]",94,"[3, 1, 1, 1, 1, 1, 1, 1, 1, 4, 2, 2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1]",32,0.225,13,2,2,1
"I am glad to hear that my father continues so well; and am, with best love, &c.,  CATHERINE VERNON.","[1, 2, 4, 2, 4, 4, 2, 6, 9, 2, 4, 3, 2, 4, 4, 4, 1, 9, 6]",73,"[1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 0, 3, 2]",24,0.666666666667,4,2,2,3
IV   MR. DE COURCY TO MRS. VERNON   Parklands.,"[2, 2, 2, 6, 2, 3, 6, 9]",32,"[1, 0, 1, 2, 1, 0, 2, 2]",9,0.0,14,0,0,1
"My dear Sister,--I congratulate you and Mr. Vernon on being about to receive into your family the most accomplished coquette in England.","[2, 4, 6, 1, 12, 3, 3, 2, 6, 2, 5, 5, 2, 7, 4, 4, 6, 3, 4, 12, 8, 2, 7]",110,"[1, 2, 2, 1, 4, 1, 1, 0, 2, 1, 1, 2, 1, 2, 2, 1, 3, 1, 1, 3, 2, 1, 2]",37,0.35,13,2,2,3
"As a very distinguished flirt I have always been taught to consider her, but it has lately fallen in my way to hear some particulars of her conduct at Langford: which prove that she does not confine herself to that sort of honest flirtation which satisfies most people, but aspires to the more delicious gratification of making a whole family miserable.","[2, 1, 4, 13, 5, 1, 4, 6, 4, 6, 2, 8, 3, 3, 2, 3, 6, 6, 2, 2, 3, 2, 4, 4, 11, 2, 3, 7, 2, 8, 5, 5, 4, 3, 4, 3, 7, 7, 2, 4, 4, 2, 6, 10, 5, 9, 4, 6, 3, 7, 2, 3, 4, 9, 13, 2, 6, 1, 5, 6, 9]",289,"[1, 1, 2, 3, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 2, 1, 4, 1, 1, 2, 1, 2, 1, 1, 1, 0, 0, 1, 2, 2, 1, 1, 1, 1, 2, 3, 1, 3, 1, 1, 1, 2, 1, 1, 1, 3, 5, 1, 2, 1, 1, 3, 3]",93,0.2125,3,1,1,0
