0,wrd_length,total_char,syl_count,syl_sum,sentiment,cluster_20,cluster_3_syl,cluster_3no_syl,cluster_5
"And at last, in its curved and imperceptible fall, the sun sank low, and from glowing white changed to a dull red without rays and without heat, as if about to go out suddenly, stricken to death by the touch of that gloom brooding over a crowd of men.","[3, 2, 4, 2, 3, 6, 3, 13, 4, 3, 3, 4, 3, 3, 4, 7, 5, 7, 2, 1, 4, 3, 7, 4, 3, 7, 4, 2, 2, 5, 2, 2, 3, 8, 8, 2, 5, 2, 3, 5, 2, 4, 5, 8, 4, 1, 5, 2, 3]",197,"[1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 0, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 3, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1]",62,-0.078125,12,1,1,1
"Forthwith a change came over the waters, and the serenity became less brilliant but more profound.","[9, 1, 6, 4, 4, 3, 6, 3, 3, 8, 6, 4, 9, 3, 4, 8]",81,"[2, 1, 1, 1, 2, 1, 2, 1, 1, 4, 2, 1, 3, 1, 1, 2]",26,0.329166666667,2,2,2,3
"The old river in its broad reach rested unruffled at the decline of day, after ages of good service done to the race that peopled its banks, spread out in the tranquil dignity of a waterway leading to the uttermost ends of the earth.","[3, 3, 5, 2, 3, 5, 5, 6, 9, 2, 3, 7, 2, 3, 5, 4, 2, 4, 7, 4, 2, 3, 4, 4, 7, 3, 5, 6, 3, 2, 3, 8, 7, 2, 1, 8, 7, 2, 3, 9, 4, 2, 3, 5]",187,"[1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 3, 1, 1, 3, 3, 1, 1, 3, 1, 1, 1, 2]",61,0.2875,12,1,1,1
"We looked at the venerable stream not in the vivid flush of a short day that comes and departs for ever, but in the august light of abiding memories.","[2, 6, 2, 3, 9, 6, 3, 2, 3, 5, 5, 2, 1, 5, 3, 4, 5, 3, 7, 3, 4, 3, 2, 3, 6, 5, 2, 7, 8]",119,"[1, 1, 1, 1, 3, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 3, 3]",40,0.175,2,1,1,4
"And indeed nothing is easier for a man who has, as the phrase goes, ""followed the sea"" with reverence and affection, than to evoke the great spirit of the past upon the lower reaches of the Thames.","[3, 6, 7, 2, 6, 3, 1, 3, 3, 3, 2, 3, 6, 4, 8, 3, 3, 4, 9, 3, 9, 4, 2, 5, 3, 5, 6, 2, 3, 4, 4, 3, 5, 7, 2, 3, 6]",155,"[1, 1, 2, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 1, 2, 1, 3, 1, 3, 1, 1, 2, 1, 2, 2, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1]",52,0.275,6,1,1,1
"The tidal current runs to and fro in its unceasing service, crowded with memories of men and ships it had borne to the rest of home or to the battles of the sea.","[3, 5, 7, 4, 2, 3, 3, 2, 3, 9, 7, 7, 4, 8, 2, 3, 3, 5, 2, 3, 5, 2, 3, 4, 2, 4, 2, 2, 3, 7, 2, 3, 3]",127,"[1, 2, 2, 1, 1, 1, 1, 1, 1, 4, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",42,0.0,6,1,1,4
"It had known and served all the men of whom the nation is proud, from Sir Francis Drake to Sir John Franklin, knights all, titled and untitled--the great knights-errant of the sea.","[2, 3, 5, 3, 6, 3, 3, 3, 2, 4, 3, 6, 2, 5, 4, 3, 7, 5, 2, 3, 4, 8, 7, 3, 6, 3, 8, 3, 5, 14, 2, 3, 3]",143,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 3, 1, 1, 2]",41,0.8,17,2,2,3
"It had borne all the ships whose names are like jewels flashing in the night of time, from the Golden Hind returning with her round flanks full of treasure, to be visited by the Queen's Highness and thus pass out of the gigantic tale, to the Erebus and Terror, bound on other conquests--and that never returned.","[2, 3, 5, 3, 3, 5, 5, 5, 3, 4, 6, 8, 2, 3, 5, 2, 4, 4, 3, 6, 4, 9, 4, 3, 5, 6, 4, 2, 8, 2, 2, 7, 2, 3, 5, 2, 8, 3, 4, 4, 3, 2, 3, 8, 4, 2, 3, 6, 3, 6, 5, 2, 5, 9, 3, 4, 5, 8]",249,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 0, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 2, 1, 1, 2, 2, 1, 1, 2, 2]",75,0.08125,19,1,1,1
It had known the ships and the men.,"[2, 3, 5, 3, 5, 3, 3, 3]",27,"[1, 1, 1, 1, 1, 1, 1, 1]",8,0.0,8,0,0,2
"They had sailed from Deptford, from Greenwich, from Erith--the adventurers and the settlers; kings' ships and the ships of men on 'Change; captains, admirals, the dark ""interlopers"" of the Eastern trade, and the commissioned ""generals"" of East India fleets.","[4, 3, 6, 4, 8, 4, 9, 4, 5, 3, 11, 3, 3, 8, 5, 5, 3, 3, 5, 2, 3, 2, 7, 8, 8, 3, 4, 11, 2, 3, 7, 5, 3, 3, 12, 8, 2, 4, 5, 6]",204,"[1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 4, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 4, 1, 1, 3, 1, 1, 1, 3, 3, 1, 2, 3, 1]",62,-0.15,12,1,1,1
"Hunters for gold or pursuers of fame, they all had gone out on that stream, bearing the sword, and often the torch, messengers of the might within the land, bearers of a spark from the sacred fire.","[7, 3, 4, 2, 8, 2, 4, 4, 3, 3, 4, 3, 2, 4, 6, 7, 3, 5, 3, 5, 3, 5, 10, 2, 3, 5, 6, 3, 4, 7, 2, 1, 5, 4, 3, 6, 4]",155,"[2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1]",48,0.0,6,1,1,1
What greatness had not floated on the ebb of that river into the mystery of an unknown earth!,"[4, 9, 3, 3, 7, 2, 3, 3, 2, 4, 5, 4, 3, 7, 2, 2, 7, 5]",75,"[1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 3, 1, 1, 2, 2]",26,-0.125,0,0,0,4
.,[],0,[],0,0.0,1,0,0,2
.,[],0,[],0,0.0,1,0,0,2
.,[],0,[],0,0.0,1,0,0,2
"The dreams of men, the seed of commonwealths, the germs of empires.","[3, 6, 2, 3, 3, 4, 2, 13, 3, 5, 2, 7]",53,"[1, 2, 1, 1, 1, 0, 1, 4, 1, 1, 1, 2]",16,0.0,0,0,0,2
"The sun set; the dusk fell on the stream, and lights began to appear along the shore.","[3, 3, 3, 3, 4, 4, 2, 3, 6, 3, 6, 5, 2, 6, 5, 3, 5]",66,"[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 3, 2, 1, 1]",22,0.0,0,0,0,4
"The Chapman lighthouse, a three-legged thing erect on a mud-flat, shone strongly.","[3, 7, 10, 1, 12, 5, 5, 2, 1, 8, 5, 8]",67,"[1, 2, 2, 1, 2, 1, 2, 1, 1, 2, 1, 2]",18,0.433333333333,3,2,2,3
Lights of ships moved in the fairway--a great stir of lights going up and going down.,"[6, 2, 5, 5, 2, 3, 7, 1, 5, 4, 2, 6, 5, 2, 3, 5, 4]",67,"[1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",19,0.322222222222,10,2,2,3
"And farther west on the upper reaches the place of the monstrous town was still marked ominously on the sky, a brooding gloom in sunshine, a lurid glare under the stars.","[3, 7, 4, 2, 3, 5, 7, 3, 5, 2, 3, 9, 4, 3, 5, 6, 9, 2, 3, 3, 1, 8, 5, 2, 8, 1, 5, 5, 5, 3, 5]",136,"[1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 4, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1]",42,-0.0111111111111,6,1,1,4
"""And this also,"" said Marlow suddenly, ""has been one of the dark places of the earth.""","[3, 4, 4, 4, 6, 8, 3, 4, 3, 2, 3, 4, 6, 2, 3, 5]",64,"[1, 1, 2, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",21,-0.075,0,0,0,4
"He was the only man of us who still ""followed the sea.""","[2, 3, 3, 4, 3, 2, 2, 3, 5, 8, 3, 3]",41,"[1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2]",15,0.0,8,0,0,2
The worst that could be said of him was that he did not represent his class.,"[3, 5, 4, 5, 2, 4, 2, 3, 3, 4, 2, 3, 3, 9, 3, 5]",60,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1]",18,-1.0,14,0,0,0
"He was a seaman, but he was a wanderer, too, while most seamen lead, if one may so express it, a sedentary life.","[2, 3, 1, 6, 3, 2, 3, 1, 8, 3, 5, 4, 6, 4, 2, 3, 3, 2, 7, 2, 1, 9, 4]",84,"[1, 1, 1, 3, 1, 1, 1, 1, 3, 1, 1, 1, 3, 2, 1, 1, 1, 1, 2, 1, 1, 4, 1]",34,0.5,3,2,2,3
"Their minds are of the stay-at-home order, and their home is always with them--the ship; and so is their country--the sea.","[5, 5, 3, 2, 3, 12, 5, 3, 5, 4, 2, 6, 4, 4, 3, 4, 3, 2, 2, 5, 7, 3, 3]",95,"[1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2]",29,0.0,13,0,0,4
"One ship is very much like another, and the sea is always the same.","[3, 4, 2, 4, 4, 4, 7, 3, 3, 3, 2, 6, 3, 4]",52,"[1, 1, 1, 2, 1, 1, 3, 1, 1, 2, 1, 2, 1, 1]",19,0.13,0,0,0,2
"In the immutability of their surroundings the foreign shores, the foreign faces, the changing immensity of life, glide past, veiled not by a sense of mystery but by a slightly disdainful ignorance; for there is nothing mysterious to a seaman unless it be the sea itself, which is the mistress of his existence and as inscrutable as Destiny.","[2, 3, 12, 2, 5, 12, 3, 7, 6, 3, 7, 5, 3, 8, 9, 2, 4, 5, 4, 6, 3, 2, 1, 5, 2, 7, 3, 2, 1, 8, 10, 9, 3, 5, 2, 7, 10, 2, 1, 6, 6, 2, 2, 3, 3, 6, 5, 2, 3, 8, 2, 3, 9, 3, 2, 11, 2, 7]",276,"[1, 1, 6, 1, 1, 3, 1, 2, 1, 1, 2, 1, 1, 2, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 3, 3, 1, 1, 1, 2, 3, 1, 1, 3, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 3, 1, 1, 3, 1, 3]",93,-0.133333333333,19,1,1,1
"For the rest, after his hours of work, a casual stroll or a casual spree on shore suffices to unfold for him the secret of a whole continent, and generally he finds the secret not worth knowing.","[3, 3, 4, 5, 3, 5, 2, 4, 1, 6, 6, 2, 1, 6, 5, 2, 5, 8, 2, 6, 3, 3, 3, 6, 2, 1, 5, 9, 3, 9, 2, 5, 3, 6, 3, 5, 7]",154,"[1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 3, 1, 4, 1, 1, 1, 2, 1, 1, 2]",50,-0.242857142857,4,1,1,1
"The yarns of seamen have a direct simplicity, the whole meaning of which lies within the shell of a cracked nut.","[3, 5, 2, 6, 4, 1, 6, 10, 3, 5, 7, 2, 5, 4, 6, 3, 5, 2, 1, 7, 3]",90,"[1, 2, 1, 3, 1, 1, 2, 4, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]",31,0.15,2,2,2,4
"But Marlow was not typical (if his propensity to spin yarns be excepted), and to him the meaning of an episode was not inside like a kernel but outside, enveloping the tale which brought it out only as a glow brings out a haze, in the likeness of one of these misty halos that sometimes are made visible by the spectral illumination of moonshine.","[3, 6, 3, 3, 7, 2, 3, 10, 2, 4, 5, 2, 8, 3, 2, 3, 3, 7, 2, 2, 7, 3, 3, 6, 4, 1, 6, 3, 7, 10, 3, 4, 5, 7, 2, 3, 4, 2, 1, 4, 6, 3, 1, 4, 2, 3, 8, 2, 3, 2, 5, 5, 5, 4, 9, 3, 4, 7, 2, 3, 8, 12, 2, 9]",277,"[1, 2, 1, 1, 3, 1, 1, 4, 1, 1, 2, 1, 2, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 2, 1, 1, 2, 1, 2, 4, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 2, 1, 3, 1, 1, 2, 1, 1, 2, 5, 1, 2]",96,0.0277777777778,19,1,1,1
His remark did not seem at all surprising.,"[3, 6, 3, 3, 4, 2, 3, 10]",34,"[1, 2, 1, 1, 1, 1, 1, 3]",11,0.7,15,2,2,3
It was just like Marlow.,"[2, 3, 4, 4, 6]",19,"[1, 1, 1, 1, 2]",6,0.0,1,0,0,2
It was accepted in silence.,"[2, 3, 8, 2, 7]",22,"[1, 1, 2, 1, 2]",7,0.0,8,0,0,2
"No one took the trouble to grunt even; and presently he said, very slow--  ""I was thinking of very old times, when the Romans first came here, nineteen hundred years ago--the other day.","[2, 3, 4, 3, 7, 2, 5, 4, 3, 9, 2, 4, 4, 4, 1, 3, 8, 2, 4, 3, 5, 4, 3, 6, 5, 4, 4, 8, 7, 5, 3, 3, 5, 3]",142,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 2, 2, 1, 2, 1]",46,-0.0558333333333,6,1,1,4
.,[],0,[],0,0.0,1,0,0,2
.,[],0,[],0,0.0,1,0,0,2
.,[],0,[],0,0.0,1,0,0,2
Light came out of this river since--you say Knights?,"[5, 4, 3, 2, 4, 5, 5, 3, 3, 7]",41,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",11,0.4,9,2,2,3
"Yes; but it is like a running blaze on a plain, like a flash of lightning in the clouds.","[3, 3, 2, 2, 4, 1, 7, 5, 2, 1, 5, 4, 1, 5, 2, 9, 2, 3, 6]",67,"[0, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]",20,-0.214285714286,18,0,0,4
We live in the flicker--may it last as long as the old earth keeps rolling!,"[2, 4, 2, 3, 7, 3, 2, 4, 2, 4, 2, 3, 3, 5, 5, 7]",58,"[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2]",19,0.0528409090909,0,0,0,2
But darkness was here yesterday.,"[3, 8, 3, 4, 9]",27,"[1, 2, 1, 1, 3]",8,0.0,8,0,0,2
"Imagine the feelings of a commander of a fine--what d'ye call 'em?--trireme in the Mediterranean, ordered suddenly to the north; run overland across the Gauls in a hurry; put in charge of one of these craft the legionaries,--a wonderful lot of handy men they must have been too--used to build, apparently by the hundred, in a month or two, if we may believe what we read.","[7, 3, 8, 2, 1, 9, 2, 1, 4, 4, 1, 3, 4, 3, 7, 2, 3, 13, 7, 8, 2, 3, 5, 3, 8, 6, 3, 5, 2, 1, 5, 3, 2, 6, 2, 3, 2, 5, 5, 3, 11, 1, 9, 3, 2, 5, 3, 4, 4, 4, 4, 3, 4, 2, 5, 10, 2, 3, 7, 2, 1, 5, 2, 3, 2, 2, 3, 7, 4, 2, 4]",289,"[3, 1, 2, 1, 1, 3, 1, 1, 1, 1, 0, 0, 1, 1, 2, 1, 1, 6, 2, 3, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 2]",99,0.4125,11,1,1,1
"Imagine him here--the very end of the world, a sea the color of lead, a sky the color of smoke, a kind of ship about as rigid as a concertina--and going up this river with stores, or orders, or what you like.","[7, 3, 4, 3, 4, 3, 2, 3, 5, 1, 3, 3, 5, 2, 4, 1, 3, 3, 5, 2, 5, 1, 4, 2, 4, 5, 2, 5, 2, 1, 10, 3, 5, 2, 4, 5, 4, 6, 2, 6, 2, 4, 3, 4]",157,"[3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 4, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1]",58,0.4,17,1,1,1
"Sandbanks, marshes, forests, savages,--precious little to eat fit for a civilized man, nothing but Thames water to drink.","[9, 7, 7, 7, 8, 6, 2, 3, 3, 3, 1, 9, 3, 7, 3, 6, 5, 2, 5]",96,"[2, 1, 2, 2, 2, 1, 1, 2, 1, 1, 1, 3, 1, 2, 1, 1, 2, 1, 1]",28,0.204166666667,2,2,2,4
"No Falernian wine here, no going ashore.","[2, 9, 4, 4, 2, 5, 6]",32,"[1, 4, 1, 1, 1, 1, 2]",11,0.0,8,0,0,2
"Here and there a military camp lost in a wilderness, like a needle in a bundle of hay--cold, fog, tempests, disease, exile, and death,--death skulking in the air, in the water, in the bush.","[4, 3, 5, 1, 8, 4, 4, 2, 1, 10, 4, 1, 6, 2, 1, 6, 2, 3, 4, 3, 8, 7, 5, 3, 5, 5, 8, 2, 3, 3, 2, 3, 5, 2, 3, 4]",142,"[1, 1, 1, 1, 4, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 2, 1, 2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1]",49,-0.1,6,1,1,4
They must have been dying like flies here.,"[4, 4, 4, 4, 5, 4, 5, 4]",34,"[1, 1, 1, 1, 1, 1, 1, 1]",8,0.0,8,0,0,2
Oh yes--he did it.,"[2, 3, 2, 3, 2]",12,"[1, 0, 1, 1, 1]",4,0.0,1,0,0,2
