0,wrd_length,total_char,syl_count,syl_sum,sentiment,cluster_20,cluster_3_syl,cluster_3no_syl,cluster_5
"The regiment was stationed in India at the time, and before I could join it, the second Afghan war had broken out.","[3, 8, 3, 9, 2, 5, 2, 3, 4, 3, 6, 1, 5, 4, 2, 3, 6, 6, 3, 3, 6, 3]",90,"[1, 3, 1, 2, 1, 3, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1]",31,-0.2,19,2,2,3
"On landing at Bombay, I learned that my corps had advanced through the passes, and was already deep in the enemy's country.","[2, 7, 2, 6, 1, 7, 4, 2, 5, 3, 8, 7, 3, 6, 3, 3, 7, 4, 2, 3, 5, 2, 7]",99,"[1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 4, 1, 1, 1, 3, 0, 2]",32,0.2,16,2,2,3
"I followed, however, with many other officers who were in the same situation as myself, and succeeded in reaching Candahar in safety, where I found my regiment, and at once entered upon my new duties.","[1, 8, 7, 4, 4, 5, 8, 3, 4, 2, 3, 4, 9, 2, 6, 3, 9, 2, 8, 8, 2, 6, 5, 1, 5, 2, 8, 3, 2, 4, 7, 4, 2, 3, 6]",160,"[1, 2, 3, 1, 2, 2, 3, 1, 1, 1, 1, 1, 3, 1, 2, 1, 2, 1, 3, 3, 1, 3, 1, 1, 1, 1, 3, 1, 1, 1, 2, 2, 1, 1, 2]",57,0.127840909091,11,2,2,1
"The campaign brought honours and promotion to many, but for me it had nothing but misfortune and disaster.","[3, 8, 7, 7, 3, 9, 2, 4, 3, 3, 2, 2, 3, 7, 3, 10, 3, 8]",87,"[1, 2, 1, 2, 1, 3, 1, 2, 1, 1, 1, 1, 1, 2, 1, 3, 1, 3]",28,0.5,4,1,1,4
"I was removed from my brigade and attached to the Berkshires, with whom I served at the fatal battle of Maiwand.","[1, 3, 7, 4, 2, 7, 3, 8, 2, 3, 10, 4, 4, 1, 6, 2, 3, 5, 6, 2, 7]",90,"[1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2]",27,0.0,2,2,2,3
"There I was struck on the shoulder by a Jezail bullet, which shattered the bone and grazed the subclavian artery.","[5, 1, 3, 6, 2, 3, 8, 2, 1, 6, 6, 5, 9, 3, 4, 3, 6, 3, 10, 6]",92,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 4, 3]",29,0.0,2,2,2,3
"I should have fallen into the hands of the murderous Ghazis had it not been for the devotion and courage shown by Murray, my orderly, who threw me across a pack-horse, and succeeded in bringing me safely to the British lines.","[1, 6, 4, 6, 4, 3, 5, 2, 3, 9, 6, 3, 2, 3, 4, 3, 3, 8, 3, 7, 5, 2, 6, 2, 7, 3, 5, 2, 6, 1, 10, 3, 9, 2, 8, 2, 6, 2, 3, 7, 5]",181,"[1, 1, 1, 2, 2, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 2, 1, 3, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 3, 1, 1, 2, 1]",59,0.25,11,2,2,1
"Worn with pain, and weak from the prolonged hardships which I had undergone, I was removed, with a great train of wounded sufferers, to the base hospital at Peshawar.","[4, 4, 4, 3, 4, 4, 3, 9, 9, 5, 1, 3, 9, 1, 3, 7, 4, 1, 5, 5, 2, 7, 9, 2, 3, 4, 8, 2, 8]",133,"[1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 3, 1, 1, 2, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 3, 1, 3]",42,-0.125,0,2,2,1
"Here I rallied, and had already improved so far as to be able to walk about the wards, and even to bask a little upon the verandah, when I was struck down by enteric fever, that curse of our Indian possessions.","[4, 1, 7, 3, 3, 7, 8, 2, 3, 2, 2, 2, 4, 2, 4, 5, 3, 5, 3, 4, 2, 4, 1, 6, 4, 3, 8, 4, 1, 3, 6, 4, 2, 7, 5, 4, 5, 2, 3, 6, 11]",165,"[1, 1, 2, 1, 1, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 3, 3]",58,0.0642361111111,11,2,2,1
"For months my life was despaired of, and when at last I came to myself and became convalescent, I was so weak and emaciated that a medical board determined that not a day should be lost in sending me back to England.","[3, 6, 2, 4, 3, 9, 2, 3, 4, 2, 4, 1, 4, 2, 6, 3, 6, 12, 1, 3, 2, 4, 3, 9, 4, 1, 7, 5, 10, 4, 3, 1, 3, 6, 2, 4, 2, 7, 2, 4, 2, 7]",172,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 4, 1, 1, 1, 2, 1, 4, 1, 1, 3, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2]",58,-0.09375,11,2,2,1
"I was dispatched, accordingly, in the troopship ""Orontes,"" and landed a month later on Portsmouth jetty, with my health irretrievably ruined, but with permission from a paternal government to spend the next nine months in attempting to improve it.","[1, 3, 10, 11, 2, 3, 9, 7, 3, 6, 1, 5, 5, 2, 10, 5, 4, 2, 6, 13, 6, 3, 4, 10, 4, 1, 8, 10, 2, 5, 3, 4, 4, 6, 2, 10, 2, 7, 2]",201,"[1, 1, 2, 4, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 6, 1, 1, 1, 3, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 1]",63,0.0,11,2,2,1
"I had neither kith nor kin in England, and was therefore as free as air--or as free as an income of eleven shillings and sixpence a day will permit a man to be.","[1, 3, 7, 4, 3, 3, 2, 7, 3, 3, 9, 2, 4, 2, 3, 2, 2, 4, 2, 2, 6, 2, 6, 9, 3, 8, 1, 3, 4, 6, 1, 3, 2, 2]",124,"[1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1]",44,0.4,8,2,2,1
"Under such circumstances, I naturally gravitated to London, that great cesspool into which all the loungers and idlers of the Empire are irresistibly drained.","[5, 4, 13, 1, 9, 10, 2, 6, 4, 5, 8, 4, 5, 3, 3, 8, 3, 6, 2, 3, 6, 3, 12, 7]",132,"[2, 1, 3, 1, 4, 3, 1, 2, 1, 2, 2, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 5, 1]",43,0.3,8,2,2,1
"There I stayed for some time at a private hotel in the Strand, leading a comfortless, meaningless existence, and spending such money as I had, considerably more freely than I ought.","[5, 1, 6, 3, 4, 4, 2, 1, 7, 5, 2, 3, 6, 7, 1, 11, 11, 9, 3, 8, 4, 5, 2, 1, 3, 12, 4, 6, 4, 1, 5]",146,"[1, 1, 0, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 3, 1, 3, 4, 3, 1, 2, 1, 2, 1, 1, 1, 5, 1, 2, 1, 1, 1]",48,0.08,0,2,2,1
"So alarming did the state of my finances become, that I soon realized that I must either leave the metropolis and rusticate somewhere in the country, or that I must make a complete alteration in my style of living.","[2, 8, 3, 3, 5, 2, 2, 8, 6, 4, 1, 4, 8, 4, 1, 4, 6, 5, 3, 10, 3, 9, 9, 2, 3, 7, 2, 4, 1, 4, 4, 1, 8, 10, 2, 2, 5, 2, 6]",173,"[1, 3, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 3, 1, 1, 1, 2, 2, 1, 4, 1, 3, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 4, 1, 1, 1, 1, 2]",60,0.0,11,2,2,1
"Choosing the latter alternative, I began by making up my mind to leave the hotel, and to take up my quarters in some less pretentious and less expensive domicile.","[8, 3, 6, 11, 1, 5, 2, 6, 2, 2, 4, 2, 5, 3, 5, 3, 2, 4, 2, 2, 8, 2, 4, 4, 11, 3, 4, 9, 8]",131,"[2, 1, 2, 4, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 3, 3]",45,-0.226666666667,0,2,2,1
"On the very day that I had come to this conclusion, I was standing at the Criterion Bar, when some one tapped me on the shoulder, and turning round I recognized young Stamford, who had been a dresser under me at Barts.","[2, 3, 4, 3, 4, 1, 3, 4, 2, 4, 10, 1, 3, 8, 2, 3, 9, 3, 4, 4, 3, 6, 2, 2, 3, 8, 3, 7, 5, 1, 10, 5, 8, 3, 3, 4, 1, 7, 5, 2, 2, 5]",172,"[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 3, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1]",55,0.0333333333333,11,2,2,1
The sight of a friendly face in the great wilderness of London is a pleasant thing indeed to a lonely man.,"[3, 5, 2, 1, 8, 4, 2, 3, 5, 10, 2, 6, 2, 1, 8, 5, 6, 2, 1, 6, 3]",85,"[1, 1, 1, 1, 3, 1, 1, 1, 2, 3, 1, 2, 1, 1, 3, 1, 1, 1, 1, 3, 1]",31,0.452083333333,4,1,1,4
"In old days Stamford had never been a particular crony of mine, but now I hailed him with enthusiasm, and he, in his turn, appeared to be delighted to see me.","[2, 3, 4, 8, 3, 5, 4, 1, 10, 5, 2, 4, 3, 3, 1, 6, 3, 4, 10, 3, 2, 2, 3, 4, 8, 2, 2, 9, 2, 3, 2]",123,"[1, 1, 1, 2, 1, 2, 1, 1, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1]",43,0.322222222222,8,2,2,1
"In the exuberance of my joy, I asked him to lunch with me at the Holborn, and we started off together in a hansom.","[2, 3, 10, 2, 2, 3, 1, 5, 3, 2, 5, 4, 2, 2, 3, 7, 3, 2, 7, 3, 8, 2, 1, 6]",88,"[1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 2]",31,0.8,4,1,1,4
"""Whatever have you been doing with yourself, Watson?""","[8, 4, 3, 4, 5, 4, 8, 6]",42,"[3, 1, 1, 1, 1, 1, 2, 2]",12,0.0,1,0,0,0
"he asked in undisguised wonder, as we rattled through the crowded London streets.","[2, 5, 2, 11, 6, 2, 2, 7, 7, 3, 7, 6, 7]",67,"[1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 1, 2, 1]",17,0.0,14,0,0,3
"""You are as thin as a lath and as brown as a nut.""","[3, 3, 2, 4, 2, 1, 4, 3, 2, 5, 2, 1, 3]",35,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",13,-0.4,5,0,0,2
"I gave him a short sketch of my adventures, and had hardly concluded it by the time that we reached our destination.","[1, 4, 3, 1, 5, 6, 2, 2, 10, 3, 3, 6, 9, 2, 2, 3, 4, 4, 2, 7, 3, 11]",93,"[1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 4]",30,-0.145833333333,19,2,2,3
"""Poor devil!""","[4, 5]",9,"[1, 2]",3,-0.5,5,0,0,2
"he said, commiseratingly, after he had listened to my misfortunes.","[2, 4, 15, 5, 2, 3, 8, 2, 2, 11]",54,"[1, 1, 6, 2, 1, 1, 2, 1, 1, 3]",19,0.0,14,0,0,0
"""What are you up to now?""","[4, 3, 3, 2, 2, 3]",17,"[1, 1, 1, 1, 1, 1]",6,0.0,9,0,0,0
"""Looking for lodgings.""","[7, 3, 8]",18,"[2, 1, 2]",5,0.0,9,0,0,0
[3] I answered.,"[1, 1, 8]",10,"[0, 1, 2]",3,0.0,9,0,0,0
"""Trying to solve the problem as to whether it is possible to get comfortable rooms at a reasonable price.""","[6, 2, 5, 3, 7, 2, 2, 7, 2, 2, 8, 2, 3, 11, 5, 2, 1, 10, 5]",85,"[1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 3, 1, 1, 1, 4, 1]",27,0.2,16,1,1,3
"""That's a strange thing,"" remarked my companion; ""you are the second man to-day that has used that expression to me.""","[4, 2, 1, 7, 5, 8, 2, 9, 3, 3, 3, 6, 3, 6, 4, 3, 4, 4, 10, 2, 2]",91,"[1, 0, 1, 1, 1, 2, 1, 3, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 3, 1, 1]",27,-0.025,2,2,2,3
"""And who was the first?""","[3, 3, 3, 3, 5]",17,"[1, 1, 1, 1, 1]",5,0.25,3,0,0,0
I asked.,"[1, 5]",6,"[1, 1]",2,0.0,9,0,0,0
"""A fellow who is working at the chemical laboratory up at the hospital.","[1, 6, 3, 2, 7, 2, 3, 8, 10, 2, 2, 3, 8]",57,"[1, 2, 1, 1, 2, 1, 1, 3, 5, 1, 1, 1, 3]",23,0.0,14,0,0,3
"He was bemoaning himself this morning because he could not get someone to go halves with him in some nice rooms which he had found, and which were too much for his purse.""","[2, 3, 9, 7, 4, 7, 7, 2, 5, 3, 3, 7, 2, 2, 6, 4, 3, 2, 4, 4, 5, 5, 2, 3, 5, 3, 5, 4, 3, 4, 3, 3, 5]",136,"[1, 1, 3, 2, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",39,0.4,8,2,2,1
"""By Jove!""","[2, 4]",6,"[1, 1]",2,0.0,9,0,0,0
"I cried, ""if he really wants someone to share the rooms and the expense, I am the very man for him.","[1, 5, 2, 2, 6, 5, 7, 2, 5, 3, 5, 3, 3, 7, 1, 2, 3, 4, 3, 3, 3]",75,"[1, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1]",26,0.2,16,1,1,3
"I should prefer having a partner to being alone.""","[1, 6, 6, 6, 1, 7, 2, 5, 5]",39,"[1, 1, 2, 2, 1, 2, 1, 1, 2]",13,0.0,1,0,0,0
Young Stamford looked rather strangely at me over his wine-glass.,"[5, 8, 6, 6, 9, 2, 2, 4, 3, 10]",55,"[1, 2, 1, 2, 3, 1, 1, 2, 1, 3]",17,0.025,14,0,0,0
"""You don't know Sherlock Holmes yet,"" he said; ""perhaps you would not care for him as a constant companion.""","[3, 2, 3, 4, 8, 6, 3, 2, 4, 7, 3, 5, 3, 4, 3, 3, 2, 1, 8, 9]",83,"[1, 1, 0, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3]",24,0.0,2,0,0,3
"""Why, what is there against him?""","[3, 4, 2, 5, 7, 3]",24,"[1, 1, 1, 1, 2, 1]",7,0.0,9,0,0,0
"""Oh, I didn't say there was anything against him.","[2, 1, 3, 3, 3, 5, 3, 8, 7, 3]",38,"[1, 1, 1, 0, 1, 1, 1, 3, 2, 1]",12,0.0,1,0,0,0
He is a little queer in his ideas--an enthusiast in some branches of science.,"[2, 2, 1, 6, 5, 2, 3, 5, 2, 10, 2, 4, 8, 2, 7]",61,"[1, 1, 1, 1, 1, 1, 1, 3, 1, 4, 1, 1, 1, 1, 2]",21,-0.1875,10,0,0,3
"As far as I know he is a decent fellow enough.""","[2, 3, 2, 1, 4, 2, 2, 1, 6, 6, 6]",35,"[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2]",14,0.0888888888889,1,0,0,0
"""A medical student, I suppose?""","[1, 7, 7, 1, 7]",23,"[1, 3, 2, 1, 2]",9,0.0,1,0,0,0
said I.,"[4, 1]",5,"[1, 1]",2,0.0,9,0,0,0
"""No--I have no idea what he intends to go in for.","[2, 1, 4, 2, 4, 4, 2, 7, 2, 2, 2, 3]",35,"[1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1]",15,0.0,1,0,0,0
"I believe he is well up in anatomy, and he is a first-class chemist; but, as far as I know, he has never taken out any systematic medical classes.","[1, 7, 2, 2, 4, 2, 2, 7, 3, 2, 2, 1, 11, 7, 3, 2, 3, 2, 1, 4, 2, 3, 5, 5, 3, 3, 10, 7, 7]",113,"[1, 3, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 4, 3, 1]",44,0.05,7,2,2,1
"His studies are very desultory and eccentric, but he has amassed a lot of out-of-the way knowledge which would astonish his professors.""","[3, 7, 3, 4, 9, 3, 9, 3, 2, 3, 7, 1, 3, 2, 10, 3, 9, 5, 5, 8, 3, 10]",112,"[1, 2, 1, 2, 4, 1, 3, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 3, 1, 3]",36,0.1,7,2,2,3
"""Did you never ask him what he was going in for?""","[3, 3, 5, 3, 3, 4, 2, 3, 5, 2, 3]",36,"[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",12,0.0,1,0,0,0
I asked.,"[1, 5]",6,"[1, 1]",2,0.0,9,0,0,0
"""No; he is not a man that it is easy to draw out, though he can be communicative enough when the fancy seizes him.""","[2, 2, 2, 3, 1, 3, 4, 2, 2, 4, 2, 4, 3, 6, 2, 3, 2, 13, 6, 4, 3, 5, 6, 3]",87,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 5, 2, 1, 1, 2, 1, 1]",32,0.216666666667,16,1,1,3
"""I should like to meet him,"" I said.","[1, 6, 4, 2, 4, 3, 1, 4]",25,"[1, 1, 1, 1, 1, 1, 1, 1]",8,0.0,1,0,0,0
"""If I am to lodge with anyone, I should prefer a man of studious and quiet habits.","[2, 1, 2, 2, 5, 4, 6, 1, 6, 6, 1, 3, 2, 8, 3, 5, 6]",63,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2]",22,0.0,14,0,0,3
I am not strong enough yet to stand much noise or excitement.,"[1, 2, 3, 6, 6, 3, 2, 5, 4, 5, 2, 10]",49,"[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 4]",16,-0.00555555555556,14,0,0,0
I had enough of both in Afghanistan to last me for the remainder of my natural existence.,"[1, 3, 6, 2, 4, 2, 11, 2, 4, 2, 3, 3, 9, 2, 2, 7, 9]",72,"[1, 1, 2, 1, 1, 1, 4, 1, 1, 1, 1, 1, 3, 1, 1, 3, 3]",27,0.0333333333333,2,0,0,3
"How could I meet this friend of yours?""","[3, 5, 1, 4, 4, 6, 2, 5]",30,"[1, 1, 1, 1, 1, 2, 1, 1]",9,0.0,1,0,0,0
"""He is sure to be at the laboratory,"" returned my companion.","[2, 2, 4, 2, 2, 2, 3, 10, 8, 2, 9]",46,"[1, 1, 1, 1, 1, 1, 1, 5, 2, 1, 3]",18,0.5,18,1,1,4
"""He either avoids the place for weeks, or else he works there from morning to night.","[2, 6, 6, 3, 5, 3, 5, 2, 4, 2, 5, 5, 4, 7, 2, 5]",66,"[1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",19,0.0,14,0,0,3
"If you like, we shall drive round together after luncheon.""","[2, 3, 4, 2, 5, 5, 5, 8, 5, 8]",47,"[1, 1, 1, 1, 1, 1, 1, 3, 2, 2]",14,-0.2,10,0,0,0
"""Certainly,"" I answered, and the conversation drifted away into other channels.","[9, 1, 8, 3, 3, 12, 7, 4, 4, 5, 8]",64,"[3, 1, 2, 1, 1, 4, 1, 2, 2, 2, 2]",21,0.0446428571429,14,0,0,3
"As we made our way to the hospital after leaving the Holborn, Stamford gave me a few more particulars about the gentleman whom I proposed to take as a fellow-lodger.","[2, 2, 4, 3, 3, 2, 3, 8, 5, 7, 3, 7, 8, 4, 2, 1, 3, 4, 11, 5, 3, 9, 4, 1, 8, 2, 4, 2, 1, 13]",134,"[1, 1, 1, 1, 1, 1, 1, 3, 2, 3, 1, 2, 2, 1, 1, 1, 1, 1, 4, 2, 1, 3, 1, 1, 2, 1, 1, 1, 1, 4]",47,0.15,8,2,2,1
"""You mustn't blame me if you don't get on with him,"" he said; ""I know nothing more of him than I have learned from meeting him occasionally in the laboratory.","[3, 4, 3, 5, 2, 2, 3, 2, 3, 3, 2, 4, 3, 2, 4, 1, 4, 7, 4, 2, 3, 4, 1, 4, 7, 4, 7, 3, 12, 2, 3, 10]",123,"[1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 5, 1, 1, 5]",41,0.25,8,2,2,1
"You proposed this arrangement, so you must not hold me responsible.""","[3, 8, 4, 11, 2, 3, 4, 3, 4, 2, 11]",55,"[1, 2, 1, 4, 1, 1, 1, 1, 1, 1, 3]",17,0.2,3,0,0,0
"""If we don't get on it will be easy to part company,"" I answered.","[2, 2, 2, 3, 3, 2, 2, 4, 2, 4, 2, 4, 7, 1, 8]",48,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 2]",19,0.433333333333,18,1,1,4
"""It seems to me, Stamford,"" I added, looking hard at my companion, ""that you have some reason for washing your hands of the matter.","[2, 5, 2, 2, 8, 1, 5, 7, 4, 2, 2, 9, 4, 3, 4, 4, 6, 3, 7, 4, 5, 2, 3, 6]",100,"[1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 2]",32,-0.291666666667,19,2,2,2
"Is this fellow's temper so formidable, or what is it?","[2, 4, 6, 2, 6, 2, 10, 2, 4, 2, 2]",42,"[1, 1, 2, 0, 2, 1, 3, 1, 1, 1, 1]",14,0.0,1,0,0,0
"Don't be mealy-mouthed about it.""","[2, 3, 2, 13, 5, 2]",27,"[1, 0, 1, 4, 2, 1]",9,0.0,1,0,0,0
"""It is not easy to express the inexpressible,"" he answered with a laugh.","[2, 2, 3, 4, 2, 7, 3, 13, 2, 8, 4, 1, 5]",56,"[1, 1, 1, 3, 1, 2, 1, 4, 1, 2, 1, 1, 1]",20,0.0444444444444,14,0,0,3
"""Holmes is a little too scientific for my tastes--it approaches to cold-bloodedness.","[6, 2, 1, 6, 3, 10, 3, 2, 6, 2, 10, 2, 16]",69,"[1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 2, 1, 4]",20,-0.1875,10,0,0,3
"I could imagine his giving a friend a little pinch of the latest vegetable alkaloid, not out of malevolence, you understand, but simply out of a spirit of inquiry in order to have an accurate idea of the effects.","[1, 5, 7, 3, 6, 1, 6, 1, 6, 5, 2, 3, 6, 9, 8, 3, 3, 2, 11, 3, 10, 3, 6, 3, 2, 1, 6, 2, 7, 2, 5, 2, 4, 2, 8, 4, 2, 3, 7]",170,"[1, 1, 3, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 3, 3, 1, 1, 1, 4, 1, 3, 1, 2, 1, 1, 1, 2, 1, 3, 1, 2, 1, 1, 1, 3, 3, 1, 1, 2]",63,0.178125,11,2,2,1
