0,wrd_length,total_char,syl_count,syl_sum,sentiment,cluster_20,cluster_3_syl,cluster_3no_syl,cluster_5
"While we are searching far and near for some Aladdin's Lamp to give coveted fortune, there is ready at our hand if we will only reach out and take it, like the charm in Milton's _Comus_,    ""Unknown, and like esteemed, and the dull swain    Treads on it daily with his clouted shoon;""  the interesting, human, and vividly told story of one of the wisest and most useful lives in our own history, and perhaps in any history.","[5, 2, 3, 9, 3, 3, 4, 3, 4, 7, 2, 4, 2, 4, 7, 7, 5, 2, 5, 2, 3, 4, 2, 2, 4, 4, 5, 3, 3, 4, 2, 4, 3, 5, 2, 6, 2, 5, 7, 3, 4, 8, 3, 3, 4, 5, 6, 2, 2, 5, 4, 3, 7, 5, 3, 11, 5, 3, 7, 4, 5, 2, 3, 2, 3, 6, 3, 4, 6, 5, 2, 3, 3, 7, 3, 7, 2, 3, 7]",326,"[1, 1, 1, 3, 1, 1, 2, 1, 1, 3, 0, 1, 1, 1, 2, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 0, 2, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 4, 2, 1, 3, 1, 2, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 3, 1, 2, 1, 2, 3]",110,0.15641025641,15,2,2,4
"In Franklin's _Autobiography_ is offered not so much a ready-made formula for success, as the companionship of a real flesh and blood man of extraordinary mind and quality, whose daily walk and conversation will help us to meet our own difficulties, much as does the example of a wise and strong friend.","[2, 8, 2, 13, 2, 7, 3, 2, 4, 1, 10, 7, 3, 7, 2, 3, 13, 2, 1, 4, 5, 3, 5, 3, 2, 13, 4, 3, 7, 5, 5, 4, 3, 12, 4, 4, 2, 2, 4, 3, 3, 12, 4, 2, 4, 3, 7, 2, 1, 4, 3, 6, 6]",246,"[1, 2, 0, 5, 1, 2, 1, 1, 1, 1, 4, 3, 1, 2, 1, 1, 4, 1, 1, 2, 1, 1, 1, 1, 1, 5, 1, 1, 3, 1, 2, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 0, 1, 2, 1, 1, 1, 1, 1, 2]",82,0.32962962963,3,2,2,4
"While we are fascinated by the story, we absorb the human experience through which a strong and helpful character is building.","[5, 2, 3, 10, 2, 3, 5, 2, 6, 3, 5, 10, 7, 5, 1, 6, 3, 7, 9, 2, 8]",104,"[1, 1, 1, 3, 1, 1, 2, 1, 2, 1, 2, 4, 1, 1, 1, 1, 1, 2, 3, 1, 2]",33,0.216666666667,19,1,1,1
The thing that makes Franklin's _Autobiography_ different from every other life story of a great and successful man is just this human aspect of the account.,"[3, 5, 4, 5, 8, 2, 13, 9, 4, 5, 5, 4, 5, 2, 1, 5, 3, 10, 3, 2, 4, 4, 5, 6, 2, 3, 7]",129,"[1, 1, 1, 1, 2, 0, 5, 3, 1, 3, 2, 1, 2, 1, 1, 2, 1, 3, 1, 1, 1, 1, 2, 2, 1, 1, 2]",43,0.285,0,1,1,0
"Franklin told the story of his life, as he himself says, for the benefit of his posterity.","[8, 4, 3, 5, 2, 3, 4, 2, 2, 7, 4, 3, 3, 7, 2, 3, 9]",71,"[2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 4]",25,0.0,4,0,0,3
He wanted to help them by the relation of his own rise from obscurity and poverty to eminence and wealth.,"[2, 6, 2, 4, 4, 2, 3, 8, 2, 3, 3, 4, 4, 9, 3, 7, 2, 8, 3, 6]",85,"[1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 4, 1, 3, 1, 3, 1, 2]",30,0.6,12,1,1,0
"He is not unmindful of the importance of his public services and their recognition, yet his accounts of these achievements are given only as a part of the story, and the vanity displayed is incidental and in keeping with the honesty of the recital.","[2, 2, 3, 9, 2, 3, 10, 2, 3, 6, 8, 3, 5, 11, 3, 3, 8, 2, 5, 12, 3, 5, 4, 2, 1, 4, 2, 3, 5, 3, 3, 6, 9, 2, 10, 3, 2, 7, 4, 3, 7, 2, 3, 7]",202,"[1, 1, 1, 3, 1, 1, 3, 1, 1, 2, 2, 1, 1, 4, 1, 1, 2, 1, 1, 5, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 4, 1, 1, 2, 1, 1, 3, 1, 1, 3]",71,0.0,11,2,2,1
There is nothing of the impossible in the method and practice of Franklin as he sets them forth.,"[5, 2, 7, 2, 3, 10, 2, 3, 6, 3, 8, 2, 8, 2, 2, 4, 4, 5]",78,"[1, 1, 2, 1, 1, 3, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1]",24,-0.666666666667,8,0,0,3
"The youth who reads the fascinating story is astonished to find that Franklin in his early years struggled with the same everyday passions and difficulties that he himself experiences, and he loses the sense of discouragement that comes from a realization of his own shortcomings and inability to attain.","[3, 5, 3, 5, 3, 11, 5, 2, 10, 2, 4, 4, 8, 2, 3, 5, 5, 9, 4, 3, 4, 8, 8, 3, 12, 4, 2, 7, 11, 3, 2, 5, 3, 5, 2, 14, 4, 5, 4, 1, 11, 2, 3, 3, 12, 3, 9, 2, 6]",254,"[1, 1, 1, 2, 1, 4, 2, 1, 3, 1, 1, 1, 2, 1, 1, 3, 2, 1, 1, 1, 1, 4, 2, 1, 4, 1, 1, 2, 4, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 5, 1, 1, 1, 3, 1, 5, 1, 2]",86,0.15,13,2,2,4
There are other reasons why the _Autobiography_ should be an intimate friend of American young people.,"[5, 3, 5, 7, 3, 3, 13, 6, 2, 2, 8, 6, 2, 8, 5, 6]",84,"[1, 1, 2, 3, 1, 1, 5, 1, 1, 1, 3, 2, 1, 4, 1, 1]",29,0.04375,4,0,0,3
Here they may establish a close relationship with one of the foremost Americans as well as one of the wisest men of his age.,"[4, 4, 3, 9, 1, 5, 12, 4, 3, 2, 3, 8, 9, 2, 4, 2, 3, 2, 3, 6, 3, 2, 3, 3]",100,"[1, 1, 1, 3, 1, 1, 4, 1, 1, 1, 1, 3, 4, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",35,0.0,18,0,0,1
The life of Benjamin Franklin is of importance to every American primarily because of the part he played in securing the independence of the United States and in establishing it as a nation.,"[3, 4, 2, 8, 8, 2, 2, 10, 2, 5, 8, 9, 7, 2, 3, 4, 2, 6, 2, 8, 3, 12, 2, 3, 6, 6, 3, 2, 12, 2, 2, 1, 6]",157,"[1, 1, 1, 3, 2, 1, 1, 3, 1, 3, 4, 4, 2, 1, 1, 1, 1, 0, 1, 3, 1, 4, 1, 1, 2, 1, 1, 1, 4, 1, 1, 1, 2]",56,0.2,0,1,1,1
"Franklin shares with Washington the honors of the Revolution, and of the events leading to the birth of the new nation.","[8, 6, 4, 10, 3, 6, 2, 3, 10, 3, 2, 3, 6, 7, 2, 3, 5, 2, 3, 3, 6]",97,"[2, 1, 1, 3, 1, 2, 1, 1, 4, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 2]",32,0.136363636364,19,0,0,1
"While Washington was the animating spirit of the struggle in the colonies, Franklin was its ablest champion abroad.","[5, 10, 3, 3, 9, 6, 2, 3, 8, 2, 3, 8, 8, 3, 3, 6, 8, 6]",96,"[1, 3, 1, 1, 4, 2, 1, 1, 1, 1, 1, 3, 2, 1, 1, 2, 2, 2]",30,0.0,4,0,0,3
"To Franklin's cogent reasoning and keen satire, we owe the clear and forcible presentation of the American case in England and France; while to his personality and diplomacy as well as to his facile pen, we are indebted for the foreign alliance and the funds without which Washington's work must have failed.","[2, 8, 2, 6, 9, 3, 4, 6, 2, 3, 3, 5, 3, 8, 12, 2, 3, 8, 4, 2, 7, 3, 6, 5, 2, 3, 11, 3, 9, 2, 4, 2, 2, 3, 6, 3, 2, 3, 8, 3, 3, 7, 8, 3, 3, 5, 7, 5, 10, 2, 4, 4, 4, 6]",253,"[1, 2, 0, 2, 4, 1, 1, 2, 1, 1, 1, 2, 1, 2, 4, 1, 1, 4, 1, 1, 2, 1, 1, 1, 1, 1, 5, 1, 4, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 3, 1, 1, 1, 2, 1, 3, 0, 1, 1, 1, 1]",82,-0.005,13,2,2,4
"His patience, fortitude, and practical wisdom, coupled with self-sacrificing devotion to the cause of his country, are hardly less noticeable than similar qualities displayed by Washington.","[3, 8, 9, 3, 9, 6, 7, 4, 16, 8, 2, 3, 5, 2, 3, 7, 3, 6, 4, 10, 4, 7, 9, 9, 2, 10]",159,"[1, 3, 3, 1, 3, 2, 1, 1, 5, 3, 1, 1, 1, 1, 1, 2, 1, 2, 1, 4, 1, 3, 3, 1, 1, 3]",50,-0.0833333333333,18,0,0,1
"In fact, Franklin as a public man was much like Washington, especially in the entire disinterestedness of his public service.","[2, 4, 8, 2, 1, 6, 3, 3, 4, 4, 10, 10, 2, 3, 6, 17, 2, 3, 6, 7]",103,"[1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 3, 5, 1, 1, 2, 6, 1, 1, 2, 2]",36,0.04,18,0,0,1
Franklin is also interesting to us because by his life and teachings he has done more than any other American to advance the material prosperity of his countrymen.,"[8, 2, 4, 11, 2, 2, 7, 2, 3, 4, 3, 9, 2, 3, 4, 4, 4, 3, 5, 8, 2, 7, 3, 8, 10, 2, 3, 10]",135,"[2, 1, 2, 4, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2, 2, 4, 1, 2, 1, 4, 4, 1, 1, 3]",50,0.21875,0,1,1,1
"It is said that his widely and faithfully read maxims made Philadelphia and Pennsylvania wealthy, while Poor Richard's pithy sayings, translated into many languages, have had a world-wide influence.","[2, 2, 4, 4, 3, 6, 3, 10, 4, 6, 4, 12, 3, 12, 7, 5, 4, 7, 2, 5, 7, 10, 4, 4, 9, 4, 3, 1, 10, 9]",166,"[1, 1, 1, 1, 1, 3, 1, 3, 2, 2, 1, 5, 1, 5, 3, 1, 1, 2, 0, 2, 1, 2, 2, 2, 2, 1, 1, 1, 2, 2]",53,0.125,11,0,0,1
Franklin is a good type of our American manhood.,"[8, 2, 1, 4, 4, 2, 3, 8, 7]",39,"[2, 1, 1, 1, 1, 1, 1, 4, 2]",14,0.35,12,1,1,0
"Although not the wealthiest or the most powerful, he is undoubtedly, in the versatility of his genius and achievements, the greatest of our self-made men.","[8, 3, 3, 10, 2, 3, 4, 8, 2, 2, 11, 2, 3, 11, 2, 3, 6, 3, 12, 3, 8, 2, 3, 9, 3]",126,"[2, 1, 1, 4, 1, 1, 1, 3, 1, 1, 4, 1, 1, 5, 1, 1, 2, 1, 5, 1, 3, 1, 1, 2, 1]",46,0.6,9,1,1,0
"The simple yet graphic story in the _Autobiography_ of his steady rise from humble boyhood in a tallow-chandler shop, by industry, economy, and perseverance in self-improvement, to eminence, is the most remarkable of all the remarkable histories of our self-made men.","[3, 6, 3, 7, 5, 2, 3, 13, 2, 3, 6, 4, 4, 6, 7, 2, 1, 15, 4, 2, 8, 7, 3, 12, 2, 16, 2, 8, 2, 3, 4, 10, 2, 3, 3, 10, 9, 2, 3, 9, 3]",219,"[1, 1, 1, 2, 2, 1, 1, 5, 1, 1, 3, 1, 1, 1, 2, 1, 1, 4, 1, 1, 3, 4, 1, 4, 1, 5, 1, 3, 1, 1, 1, 3, 1, 1, 1, 3, 3, 1, 1, 2, 1]",74,0.280952380952,3,1,1,4
It is in itself a wonderful illustration of the results possible to be attained in a land of unequaled opportunity by following Franklin's maxims.,"[2, 2, 2, 6, 1, 9, 12, 2, 3, 7, 8, 2, 2, 8, 2, 1, 4, 2, 9, 11, 2, 9, 8, 2, 6]",122,"[1, 1, 1, 2, 1, 3, 4, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 3, 5, 1, 3, 2, 0, 2]",43,0.333333333333,9,1,1,0
"Franklin's fame, however, was not confined to his own country.","[8, 2, 4, 7, 3, 3, 8, 2, 3, 3, 7]",50,"[2, 0, 1, 3, 1, 1, 2, 1, 1, 1, 2]",15,0.6,12,1,1,0
