0,wrd_length,total_char,syl_count,syl_sum,sentiment,cluster_20,cluster_3_syl,cluster_3no_syl,cluster_5
"Although he was not broad-shouldered, his short school jacket of green cloth with black buttons must have been tight about the arm-holes, and showed at the opening of the cuffs red wrists accustomed to being bare.","[8, 2, 3, 3, 16, 3, 5, 6, 6, 2, 5, 5, 4, 5, 7, 4, 4, 4, 5, 5, 3, 9, 3, 6, 2, 3, 7, 2, 3, 5, 3, 6, 10, 2, 5, 4]",175,"[2, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 0, 1, 3, 1, 1, 1]",46,-0.0825396825397,8,1,1,0
"His legs, in blue stockings, looked out from beneath yellow trousers, drawn tight by braces, He wore stout, ill-cleaned, hob-nailed boots.","[3, 4, 2, 4, 9, 6, 3, 4, 7, 6, 8, 5, 5, 2, 6, 2, 4, 5, 11, 10, 5]",111,"[1, 1, 1, 0, 2, 1, 1, 1, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 3, 2, 1]",28,-0.0595238095238,1,2,2,0
We began repeating the lesson.,"[2, 5, 9, 3, 6]",25,"[1, 2, 4, 1, 2]",10,0.0,4,2,2,1
"He listened with all his ears, as attentive as if at a sermon, not daring even to cross his legs or lean on his elbow; and when at two o'clock the bell rang, the master was obliged to tell him to fall into line with the rest of us.","[2, 8, 4, 3, 3, 4, 2, 9, 2, 2, 2, 1, 6, 3, 6, 4, 2, 5, 3, 4, 2, 4, 2, 3, 5, 3, 4, 2, 3, 7, 3, 4, 4, 3, 6, 3, 7, 2, 4, 3, 2, 4, 4, 4, 4, 3, 4, 2, 2]",178,"[1, 2, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]",62,0.0583333333333,8,1,1,2
"When we came back to work, we were in the habit of throwing our caps on the ground so as to have our hands more free; we used from the door to toss them under the form, so that they hit against the wall and made a lot of dust: it was ""the thing.""","[4, 2, 4, 4, 2, 4, 2, 4, 2, 3, 5, 2, 8, 3, 4, 2, 3, 6, 2, 2, 2, 4, 3, 5, 4, 4, 2, 4, 4, 3, 4, 2, 4, 4, 5, 3, 4, 2, 4, 4, 3, 7, 3, 4, 3, 4, 1, 3, 2, 4, 2, 3, 3, 5]",186,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",58,0.3,7,1,1,2
"But, whether he had not noticed the trick, or did not dare to attempt it, the ""new fellow,"" was still holding his cap on his knees even after prayers were over.","[3, 7, 2, 3, 3, 7, 3, 5, 2, 3, 3, 4, 2, 7, 2, 3, 3, 6, 3, 5, 7, 3, 3, 2, 3, 5, 4, 5, 7, 4, 4]",123,"[1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 0, 2, 2, 1, 1, 2]",38,0.136363636364,19,1,1,0
"It was one of those head-gears of composite order, in which we can find traces of the bearskin, shako, billycock hat, sealskin cap, and cotton night-cap; one of those poor things, in fine, whose dumb ugliness has depths of expression, like an imbecile's face.","[2, 3, 3, 2, 5, 10, 2, 9, 5, 2, 5, 2, 3, 4, 6, 2, 3, 8, 5, 9, 3, 8, 3, 3, 6, 9, 3, 2, 5, 4, 6, 2, 4, 5, 4, 8, 3, 6, 2, 10, 4, 2, 8, 2, 4]",206,"[1, 1, 1, 1, 1, 4, 1, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 3, 1, 3, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 3, 0, 1]",65,-0.291666666667,13,1,1,2
"Oval, stiffened with whalebone, it began with three round knobs; then came in succession lozenges of velvet and rabbit-skin separated by a red band; after that a sort of bag that ended in a cardboard polygon covered with complicated braiding, from which hung, at the end of a long thin cord, small twisted gold threads in the manner of a tassel.","[4, 9, 4, 9, 2, 5, 4, 5, 5, 5, 4, 4, 2, 10, 8, 2, 6, 3, 11, 9, 2, 1, 3, 4, 5, 4, 1, 4, 2, 3, 4, 5, 2, 1, 9, 7, 7, 4, 11, 8, 4, 5, 4, 2, 3, 3, 2, 1, 4, 4, 4, 5, 7, 4, 7, 2, 3, 6, 2, 1, 6]",277,"[2, 2, 1, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 2, 1, 2, 1, 3, 3, 1, 1, 0, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 2, 1, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2]",84,-0.271428571429,10,1,1,2
The cap was new; its peak shone.,"[3, 3, 3, 3, 3, 4, 5]",24,"[1, 1, 1, 1, 1, 2, 1]",8,0.136363636364,11,2,2,1
"""Rise,"" said the master.","[4, 4, 3, 6]",17,"[1, 1, 1, 2]",5,0.0,4,2,2,1
He stood up; his cap fell.,"[2, 5, 2, 3, 3, 4]",19,"[1, 1, 1, 1, 1, 1]",6,0.0,4,2,2,1
The whole class began to laugh.,"[3, 5, 5, 5, 2, 5]",25,"[1, 1, 1, 2, 1, 1]",7,0.25,11,2,2,1
He stooped to pick it up.,"[2, 7, 2, 4, 2, 2]",19,"[1, 1, 1, 1, 1, 1]",6,0.0,4,2,2,1
A neighbor knocked it down again with his elbow; he picked it up once more.,"[1, 8, 7, 2, 4, 5, 4, 3, 5, 2, 6, 2, 2, 4, 4]",59,"[1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1]",18,0.172222222222,11,2,2,1
"""Get rid of your helmet,"" said the master, who was a bit of a wag.","[3, 3, 2, 4, 6, 4, 3, 6, 3, 3, 1, 3, 2, 1, 3]",47,"[1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",17,0.0,0,2,2,1
"There was a burst of laughter from the boys, which so thoroughly put the poor lad out of countenance that he did not know whether to keep his cap in his hand, leave it on the ground, or put it on his head.","[5, 3, 1, 5, 2, 8, 4, 3, 4, 5, 2, 10, 3, 3, 4, 3, 3, 2, 11, 4, 2, 3, 3, 4, 7, 2, 4, 3, 3, 2, 3, 4, 5, 2, 2, 3, 6, 2, 3, 2, 2, 3, 4]",159,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",51,-0.4,13,1,1,0
He sat down again and placed it on his knee.,"[2, 3, 4, 5, 3, 6, 2, 2, 3, 4]",34,"[1, 1, 1, 2, 1, 1, 1, 1, 1, 1]",11,-0.155555555556,14,2,2,1
"""Rise,"" repeated the master, ""and tell me your name.""","[4, 8, 3, 6, 3, 4, 2, 4, 4]",38,"[1, 3, 1, 2, 1, 1, 1, 1, 1]",12,0.0,0,2,2,1
The new boy articulated in a stammering voice an unintelligible name.,"[3, 3, 3, 11, 2, 1, 10, 5, 2, 14, 4]",58,"[1, 1, 1, 4, 1, 1, 3, 1, 1, 5, 1]",20,0.136363636364,0,2,2,1
"""Again!""",[5],5,[2],2,0.0,4,2,2,1
"The same sputtering of syllables was heard, drowned by the tittering of the class.","[3, 4, 10, 2, 9, 3, 5, 7, 2, 3, 9, 2, 3, 5]",67,"[1, 1, 3, 1, 2, 1, 2, 1, 1, 1, 3, 1, 1, 1]",20,-0.05,1,2,2,1
"""Louder!""",[6],6,[2],2,0.0,4,2,2,1
"cried the master; ""louder!""","[5, 3, 6, 6]",20,"[1, 1, 2, 2]",6,0.0,4,2,2,1
"The ""new fellow"" then took a supreme resolution, opened an inordinately large mouth, and shouted at the top of his voice as if calling someone in the word ""Charbovari.""","[3, 3, 6, 4, 4, 1, 7, 10, 6, 2, 12, 5, 5, 3, 7, 2, 3, 3, 2, 3, 5, 2, 2, 7, 7, 2, 3, 4, 10]",133,"[1, 1, 2, 1, 1, 1, 2, 4, 2, 1, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 4]",45,0.28354978355,19,1,1,0
"A hubbub broke out, rose in crescendo with bursts of shrill voices (they yelled, barked, stamped, repeated ""Charbovari!","[1, 6, 5, 3, 4, 2, 9, 4, 6, 2, 6, 6, 4, 6, 6, 7, 8, 10]",95,"[1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4]",26,0.05,1,2,2,0
"Charbovari""), then died away into single notes, growing quieter only with great difficulty, and now and again suddenly recommencing along the line of a form whence rose here and there, like a damp cracker going off, a stifled laugh.","[10, 4, 4, 4, 4, 6, 5, 7, 7, 4, 4, 5, 10, 3, 3, 3, 5, 8, 12, 5, 3, 4, 2, 1, 4, 6, 4, 4, 3, 5, 4, 1, 4, 7, 5, 3, 1, 7, 5]",186,"[4, 1, 1, 2, 2, 1, 1, 2, 3, 2, 1, 2, 4, 1, 1, 1, 2, 3, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",60,0.271428571429,7,1,1,2
"However, amid a rain of impositions, order was gradually re-established in the class; and the master having succeeded in catching the name of ""Charles Bovary,"" having had it dictated to him, spelt out, and re-read, at once ordered the poor devil to go and sit down on the punishment form at the foot of the master's desk.","[7, 4, 1, 4, 2, 11, 5, 3, 9, 14, 2, 3, 5, 3, 3, 6, 6, 9, 2, 8, 3, 4, 2, 7, 6, 6, 3, 2, 8, 2, 3, 5, 3, 3, 7, 2, 4, 7, 3, 4, 5, 2, 2, 3, 3, 4, 2, 3, 10, 4, 2, 3, 4, 2, 3, 6, 2, 4]",255,"[3, 2, 1, 1, 1, 4, 2, 1, 3, 4, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 1, 3, 2, 1, 1, 2, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 0, 1]",84,0.0148148148148,10,1,1,2
"He got up, but before going hesitated.","[2, 3, 2, 3, 6, 5, 9]",30,"[1, 1, 1, 1, 2, 1, 3]",10,0.0,0,2,2,1
"""What are you looking for?""","[4, 3, 3, 7, 3]",20,"[1, 1, 1, 2, 1]",6,0.0,4,2,2,1
asked the master.,"[5, 3, 6]",14,"[1, 1, 2]",4,0.0,4,2,2,1
"""My c-a-p,"" timidly said the ""new fellow,"" casting troubled looks round him.","[2, 5, 7, 4, 3, 3, 6, 7, 8, 5, 5, 3]",58,"[1, 1, 3, 1, 1, 1, 2, 2, 1, 1, 1, 1]",16,-0.187878787879,14,2,2,1
"""Five hundred lines for all the class!""","[4, 7, 5, 3, 3, 3, 5]",30,"[1, 1, 1, 1, 1, 1, 1]",7,0.0,4,2,2,1
"shouted in a furious voice stopped, like the Quos ego*, a fresh outburst.","[7, 2, 1, 7, 5, 7, 4, 3, 4, 3, 1, 5, 8]",57,"[1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2]",16,0.3,11,0,0,4
"""Silence!""",[7],7,[2],2,0.0,4,2,2,1
"continued the master indignantly, wiping his brow with his handkerchief, which he had just taken from his cap.","[9, 3, 6, 11, 6, 3, 4, 4, 3, 12, 5, 2, 3, 4, 5, 4, 3, 3]",90,"[2, 1, 2, 4, 2, 1, 1, 1, 1, 4, 1, 1, 1, 1, 2, 1, 1, 1]",28,0.0,1,2,2,0
"""As to you, 'new boy,' you will conjugate 'ridiculus sum'** twenty times.""","[2, 2, 3, 4, 3, 3, 4, 9, 10, 3, 6, 5]",54,"[1, 1, 1, 1, 1, 1, 1, 3, 4, 1, 2, 1]",18,0.136363636364,0,2,2,1
"Then, in a gentler tone, ""Come, you'll find your cap again; it hasn't been stolen.""","[4, 2, 1, 7, 4, 4, 3, 3, 4, 4, 3, 5, 2, 3, 3, 4, 6]",62,"[1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 1, 2, 1, 1, 0, 1, 2]",18,0.0,0,2,2,1
*A quotation from the Aeneid signifying a threat.,"[1, 9, 4, 3, 6, 10, 1, 6]",40,"[1, 3, 1, 1, 2, 3, 1, 2]",14,0.0,0,2,2,1
**I am ridiculous.,"[1, 2, 10]",13,"[1, 1, 4]",6,-0.333333333333,14,2,2,3
Quiet was restored.,"[5, 3, 8]",16,"[2, 1, 2]",5,0.0,4,2,2,1
"Heads bent over desks, and the ""new fellow"" remained for two hours in an exemplary attitude, although from time to time some paper pellet flipped from the tip of a pen came bang in his face.","[5, 4, 4, 5, 3, 3, 3, 6, 8, 3, 3, 5, 2, 2, 9, 8, 8, 4, 4, 2, 4, 4, 5, 6, 7, 4, 3, 3, 2, 1, 3, 4, 4, 2, 3, 4]",150,"[2, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 4, 3, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",48,0.136363636364,19,1,1,0
"But he wiped his face with one hand and continued motionless, his eyes lowered.","[3, 2, 5, 3, 4, 4, 3, 4, 3, 9, 10, 3, 4, 7]",64,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 0, 2]",17,0.0,0,2,2,1
"In the evening, at preparation, he pulled out his pens from his desk, arranged his small belongings, and carefully ruled his paper.","[2, 3, 7, 2, 11, 2, 6, 3, 3, 4, 4, 3, 4, 8, 3, 5, 10, 3, 9, 5, 3, 5]",105,"[1, 1, 3, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 4, 1, 1, 2]",34,-0.175,15,2,2,0
"We saw him working conscientiously, looking up every word in the dictionary, and taking the greatest pains.","[2, 3, 3, 7, 15, 7, 2, 5, 4, 2, 3, 10, 3, 6, 3, 8, 5]",88,"[1, 1, 1, 2, 5, 2, 1, 3, 1, 1, 1, 4, 1, 2, 1, 3, 1]",31,1.0,3,0,0,4
"Thanks, no doubt, to the willingness he showed, he had not to go down to the class below.","[6, 2, 5, 2, 3, 11, 2, 6, 2, 3, 3, 2, 2, 4, 2, 3, 5, 5]",68,"[1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",21,0.0222222222222,1,2,2,1
"But though he knew his rules passably, he had little finish in composition.","[3, 6, 2, 4, 3, 5, 8, 2, 3, 6, 6, 2, 11]",61,"[1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 4]",19,-0.1875,14,2,2,1
"It was the cure of his village who had taught him his first Latin; his parents, from motives of economy, having sent him to school as late as possible.","[2, 3, 3, 4, 2, 3, 7, 3, 3, 6, 3, 3, 5, 5, 3, 7, 4, 7, 2, 7, 6, 4, 3, 2, 6, 2, 4, 2, 8]",119,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 4, 2, 1, 1, 1, 1, 1, 1, 1, 2]",38,-0.0166666666667,18,1,1,0
"His father, Monsieur Charles Denis Bartolome Bovary, retired assistant-surgeon-major, compromised about 1812 in certain conscription scandals, and forced at this time to leave the service, had taken advantage of his fine figure to get hold of a dowry of sixty thousand francs that offered in the person of a hosier's daughter who had fallen in love with his good looks.","[3, 6, 8, 7, 5, 9, 6, 7, 23, 11, 5, 4, 2, 7, 12, 8, 3, 6, 2, 4, 4, 2, 5, 3, 7, 3, 5, 9, 2, 3, 4, 6, 2, 3, 4, 2, 1, 5, 2, 5, 8, 6, 4, 7, 2, 3, 6, 2, 1, 6, 2, 8, 3, 3, 6, 2, 4, 4, 3, 4, 5]",304,"[1, 2, 3, 1, 2, 3, 3, 2, 7, 3, 2, 0, 1, 2, 3, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 1, 3, 0, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1]",96,0.30619047619,2,1,1,2
"A fine man, a great talker, making his spurs ring as he walked, wearing whiskers that ran into his moustache, his fingers always garnished with rings and dressed in loud colours, he had the dash of a military man with the easy go of a commercial traveller.","[1, 4, 3, 1, 5, 6, 6, 3, 5, 4, 2, 2, 6, 7, 8, 4, 3, 4, 3, 9, 3, 7, 6, 9, 4, 5, 3, 7, 2, 4, 7, 2, 3, 3, 4, 2, 1, 8, 3, 4, 3, 4, 2, 2, 1, 10, 9]",204,"[1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 2, 1, 2, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 3, 1, 1, 1, 4, 3]",69,0.275,7,1,1,2
"Once married, he lived for three or four years on his wife's fortune, dining well, rising late, smoking long porcelain pipes, not coming in at night till after the theatre, and haunting cafes.","[4, 7, 2, 5, 3, 5, 2, 4, 5, 2, 3, 4, 2, 7, 6, 4, 6, 4, 7, 4, 9, 5, 3, 6, 2, 2, 5, 4, 5, 3, 7, 3, 8, 5]",153,"[1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 0, 2, 2, 1, 2, 1, 2, 1, 3, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1]",45,-0.0333333333333,18,1,1,0
"The father-in-law died, leaving little; he was indignant at this, ""went in for the business,"" lost some money in it, then retired to the country, where he thought he would make money.","[3, 13, 4, 7, 6, 2, 3, 9, 2, 4, 4, 2, 3, 3, 8, 4, 4, 5, 2, 2, 4, 7, 2, 3, 7, 5, 2, 7, 2, 5, 4, 5]",143,"[1, 4, 1, 3, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2]",45,-0.1875,13,1,1,0
"But, as he knew no more about farming than calico, as he rode his horses instead of sending them to plough, drank his cider in bottle instead of selling it in cask, ate the finest poultry in his farmyard, and greased his hunting-boots with the fat of his pigs, he was not long in finding out that he would do better to give up all speculation.","[3, 2, 2, 4, 2, 4, 5, 7, 4, 6, 2, 2, 4, 3, 6, 7, 2, 7, 4, 2, 6, 5, 3, 5, 2, 6, 7, 2, 7, 2, 2, 4, 3, 3, 6, 7, 2, 3, 8, 3, 7, 3, 13, 4, 3, 3, 2, 3, 4, 2, 3, 3, 4, 2, 7, 3, 4, 2, 5, 2, 6, 2, 4, 2, 3, 11]",271,"[1, 1, 1, 1, 1, 1, 2, 2, 1, 3, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 3, 1, 2, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 4]",89,0.0916666666667,2,1,1,2
"For two hundred francs a year he managed to live on the border of the provinces of Caux and Picardy, in a kind of place half farm, half private house; and here, soured, eaten up with regrets, cursing his luck, jealous of everyone, he shut himself up at the age of forty-five, sick of men, he said, and determined to live at peace.","[3, 3, 7, 6, 1, 4, 2, 7, 2, 4, 2, 3, 6, 2, 3, 9, 2, 4, 3, 7, 2, 1, 4, 2, 5, 4, 4, 4, 7, 5, 3, 4, 6, 5, 2, 4, 7, 7, 3, 4, 7, 2, 8, 2, 4, 7, 2, 2, 3, 3, 2, 10, 4, 2, 3, 2, 4, 3, 10, 2, 4, 2, 5]",256,"[1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 2, 2, 1, 1, 3, 1, 3, 1, 1, 2, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2]",84,-0.0638768638769,10,1,1,2
His wife had adored him once on a time; she had bored him with a thousand servilities that had only estranged him the more.,"[3, 4, 3, 6, 3, 4, 2, 1, 4, 3, 3, 5, 3, 4, 1, 8, 11, 4, 3, 4, 9, 3, 3, 4]",98,"[1, 1, 1, 2, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 2, 4, 1, 1, 2, 2, 1, 1, 1]",30,0.0,1,2,2,0
"Lively once, expansive and affectionate, in growing older she had become (after the fashion of wine that, exposed to air, turns to vinegar) ill-tempered, grumbling, irritable.","[6, 4, 9, 3, 12, 2, 7, 5, 3, 3, 6, 5, 3, 7, 2, 4, 4, 7, 2, 3, 5, 2, 7, 12, 9, 9]",141,"[3, 1, 3, 1, 4, 1, 2, 2, 0, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 3, 3, 2, 3]",45,0.151515151515,19,1,1,0
"She had suffered so much without complaint at first, until she had seem him going after all the village drabs, and until a score of bad houses sent him back to her at night, weary, stinking drunk.","[3, 3, 8, 2, 4, 7, 9, 2, 5, 5, 3, 3, 4, 3, 5, 5, 3, 3, 7, 5, 3, 5, 1, 5, 2, 3, 6, 4, 3, 4, 2, 3, 2, 5, 5, 8, 5]",155,"[0, 1, 2, 1, 1, 2, 2, 1, 1, 2, 0, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 1]",45,-0.175,13,1,1,0
Then her pride revolted.,"[4, 3, 5, 8]",20,"[1, 1, 1, 2]",5,0.0,4,2,2,1
"After that she was silent, burying her anger in a dumb stoicism that she maintained till her death.","[5, 4, 3, 3, 6, 7, 3, 5, 2, 1, 4, 8, 4, 3, 10, 4, 3, 5]",80,"[2, 1, 0, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 0, 2, 1, 1, 2]",23,-0.358333333333,15,2,2,3
She was constantly going about looking after business matters.,"[3, 3, 10, 5, 5, 7, 5, 8, 7]",53,"[0, 1, 3, 1, 2, 2, 2, 3, 2]",16,0.0,0,2,2,1
