0,wrd_length,total_char,syl_count,syl_sum,sentiment,cluster_20,cluster_3_syl,cluster_3no_syl,cluster_5
"To move is to stir, and to be valiant is to stand.","[2, 4, 2, 2, 4, 3, 2, 2, 7, 2, 2, 5]",37,"[1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1]",14,0.0,7,0,0,0
"Therefore, if thou art moved, thou runn'st away.","[9, 2, 4, 3, 5, 4, 7, 4]",38,"[3, 1, 1, 1, 1, 1, 1, 2]",11,0.0,7,0,0,0
Samp.,[4],4,[1],1,0.0,0,0,0,0
A dog of that house shall move me to stand.,"[1, 3, 2, 4, 5, 5, 4, 2, 2, 5]",33,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",10,0.0,7,0,0,0
I will take     the wall of any man or maid of Montague's.,"[1, 4, 4, 3, 4, 2, 3, 3, 2, 4, 2, 8, 2]",42,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 0]",14,0.0,7,0,0,0
Greg.,[4],4,[1],1,0.0,0,0,0,0
That shows thee a weak slave; for the weakest goes to the     wall.,"[4, 5, 4, 1, 4, 5, 3, 3, 7, 4, 2, 3, 4]",49,"[1, 1, 1, 1, 2, 1, 1, 1, 3, 0, 1, 1, 1]",15,-0.375,15,0,0,4
Samp.,[4],4,[1],1,0.0,0,0,0,0
"'Tis true; and therefore women, being the weaker vessels,     are ever thrust to the wall.","[2, 2, 4, 3, 9, 5, 5, 3, 6, 7, 3, 4, 6, 2, 3, 4]",68,"[0, 1, 0, 1, 3, 2, 1, 1, 3, 2, 1, 2, 1, 1, 1, 1]",21,0.35,3,2,2,1
Therefore I will push Montague's men     from the wall and thrust his maids to the wall.,"[9, 1, 4, 4, 8, 2, 3, 4, 3, 4, 3, 6, 3, 5, 2, 3, 4]",68,"[3, 1, 1, 1, 2, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",19,0.0,17,0,0,1
Greg.,[4],4,[1],1,0.0,0,0,0,0
The quarrel is between our masters and us their men.,"[3, 7, 2, 7, 3, 7, 3, 2, 5, 3]",42,"[1, 2, 1, 2, 1, 2, 1, 1, 1, 1]",13,0.0,7,0,0,0
Samp.,[4],4,[1],1,0.0,0,0,0,0
'Tis all one.,"[2, 2, 3, 3]",10,"[0, 1, 1, 1]",3,0.0,0,0,0,0
I will show myself a tyrant.,"[1, 4, 4, 6, 1, 6]",22,"[1, 1, 1, 2, 1, 2]",8,0.0,12,0,0,0
"When I have     fought with the men, I will be cruel with the maids- I will cut off     their heads.","[4, 1, 4, 6, 4, 3, 3, 1, 4, 2, 5, 4, 3, 5, 1, 4, 3, 3, 5, 5]",70,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",21,-1.0,5,0,0,4
Greg.,[4],4,[1],1,0.0,0,0,0,0
The heads of the maids?,"[3, 5, 2, 3, 5]",18,"[1, 2, 1, 1, 1]",6,0.0,12,0,0,0
Samp.,[4],4,[1],1,0.0,0,0,0,0
"Ay, the heads of the maids, or their maidenheads.","[2, 3, 5, 2, 3, 5, 2, 5, 11]",38,"[1, 1, 2, 1, 1, 1, 1, 1, 4]",13,0.0,7,0,0,0
Take it in what sense thou wilt.,"[4, 2, 2, 4, 5, 4, 4]",25,"[1, 1, 1, 1, 1, 1, 1]",7,0.0,12,0,0,0
Greg.,[4],4,[1],1,0.0,0,0,0,0
They must take it in sense that feel it.,"[4, 4, 4, 2, 2, 5, 4, 4, 2]",31,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",9,0.0,7,0,0,0
Samp.,[4],4,[1],1,0.0,0,0,0,0
Me they shall feel while I am able to stand; and 'tis known I     am a pretty piece of flesh.,"[2, 4, 5, 4, 5, 1, 2, 4, 2, 5, 3, 2, 2, 5, 1, 2, 1, 6, 5, 2, 5]",68,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 2, 2, 1, 1]",22,0.375,3,2,2,1
Greg.,[4],4,[1],1,0.0,0,0,0,0
"'Tis well thou art not fish; if thou hadst, thou hadst     been poor-John.","[2, 2, 4, 4, 3, 3, 4, 2, 4, 5, 4, 5, 4, 9]",55,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",14,0.0,17,0,0,0
Draw thy tool!,"[4, 3, 4]",11,"[1, 1, 1]",3,0.0,0,0,0,0
Here comes two of the house of     Montagues.,"[4, 5, 3, 2, 3, 5, 2, 9]",33,"[1, 1, 1, 1, 1, 1, 1, 2]",9,0.0,7,0,0,0
Enter two other Servingmen [Abram and Balthasar].,"[5, 3, 5, 10, 5, 3, 9]",40,"[2, 1, 2, 3, 2, 1, 3]",14,-0.125,7,0,0,0
Samp.,[4],4,[1],1,0.0,0,0,0,0
My naked weapon is out.,"[2, 5, 6, 2, 3]",18,"[1, 1, 3, 1, 1]",7,0.0,12,0,0,0
Quarrel!,[7],7,[2],2,0.0,0,0,0,0
I will back thee.,"[1, 4, 4, 4]",13,"[1, 1, 1, 1]",4,0.0,12,0,0,0
Greg.,[4],4,[1],1,0.0,0,0,0,0
How?,[3],3,[1],1,0.0,0,0,0,0
turn thy back and run?,"[4, 3, 4, 3, 3]",17,"[1, 1, 1, 1, 1]",5,0.0,12,0,0,0
Samp.,[4],4,[1],1,0.0,0,0,0,0
Fear me not.,"[4, 2, 3]",9,"[2, 1, 1]",4,0.0,12,0,0,0
Greg.,[4],4,[1],1,0.0,0,0,0,0
"No, marry.","[2, 5]",7,"[1, 2]",3,0.0,0,0,0,0
I fear thee!,"[1, 4, 4]",9,"[1, 2, 1]",4,0.0,12,0,0,0
Samp.,[4],4,[1],1,0.0,0,0,0,0
Let us take the law of our sides; let them begin.,"[3, 2, 4, 3, 3, 2, 3, 5, 3, 4, 5]",37,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",12,0.0,7,0,0,0
Greg.,[4],4,[1],1,0.0,0,0,0,0
"I will frown as I pass by, and let them take it as they list.","[1, 4, 5, 2, 1, 4, 2, 3, 3, 4, 4, 2, 2, 4, 4]",45,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",15,0.0,7,0,0,0
Samp.,[4],4,[1],1,0.0,0,0,0,0
"Nay, as they dare.","[3, 2, 4, 4]",13,"[1, 1, 1, 1]",4,0.0,12,0,0,0
"I will bite my thumb at them; which is     disgrace to them, if they bear it.","[1, 4, 4, 2, 5, 2, 4, 5, 2, 8, 2, 4, 2, 4, 4, 2]",55,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1]",18,0.0,17,0,0,1
Abr.,[3],3,[1],1,0.0,0,0,0,0
"Do you bite your thumb at us, sir?","[2, 3, 4, 4, 5, 2, 2, 3]",25,"[1, 1, 1, 1, 1, 1, 1, 1]",8,0.0,7,0,0,0
Samp.,[4],4,[1],1,0.0,0,0,0,0
"I do bite my thumb, sir.","[1, 2, 4, 2, 5, 3]",17,"[1, 1, 1, 1, 1, 1]",6,0.0,12,0,0,0
Abr.,[3],3,[1],1,0.0,0,0,0,0
"Do you bite your thumb at us, sir?","[2, 3, 4, 4, 5, 2, 2, 3]",25,"[1, 1, 1, 1, 1, 1, 1, 1]",8,0.0,7,0,0,0
Samp.,[4],4,[1],1,0.0,0,0,0,0
[aside to Gregory] Is the law of our side if I say ay?,"[5, 2, 7, 2, 3, 3, 2, 3, 4, 2, 1, 3, 2]",39,"[2, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",16,0.0,7,0,0,0
Greg.,[4],4,[1],1,0.0,0,0,0,0
[aside to Sampson] No.,"[5, 2, 7, 2]",16,"[2, 1, 2, 1]",6,0.0,12,0,0,0
Samp.,[4],4,[1],1,0.0,0,0,0,0
"No, sir, I do not bite my thumb at you, sir; but I bite my     thumb, sir.","[2, 3, 1, 2, 3, 4, 2, 5, 2, 3, 3, 3, 1, 4, 2, 5, 3]",48,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",17,0.0,17,0,0,1
Greg.,[4],4,[1],1,0.0,0,0,0,0
"Do you quarrel, sir?","[2, 3, 7, 3]",15,"[1, 1, 2, 1]",5,0.0,12,0,0,0
Abr.,[3],3,[1],1,0.0,0,0,0,0
"Quarrel, sir?","[7, 3]",10,"[2, 1]",3,0.0,0,0,0,0
"No, sir.","[2, 3]",5,"[1, 1]",2,0.0,0,0,0,0
Samp.,[4],4,[1],1,0.0,0,0,0,0
"But if you do, sir, am for you.","[3, 2, 3, 2, 3, 2, 3, 3]",21,"[1, 1, 1, 1, 1, 1, 1, 1]",8,0.0,12,0,0,0
I serve as good a man as     you.,"[1, 5, 2, 4, 1, 3, 2, 3]",21,"[1, 1, 1, 1, 1, 1, 1, 1]",8,0.7,2,2,2,2
Abr.,[3],3,[1],1,0.0,0,0,0,0
No better.,"[2, 6]",8,"[1, 2]",3,-0.25,14,0,0,0
Samp.,[4],4,[1],1,0.0,0,0,0,0
"Well, sir.","[4, 3]",7,"[1, 1]",2,0.0,0,0,0,0
Enter Benvolio.,"[5, 8]",13,"[2, 3]",5,0.0,12,0,0,0
Greg.,[4],4,[1],1,0.0,0,0,0,0
[aside to Sampson] Say 'better.',"[5, 2, 7, 3, 7]",24,"[2, 1, 2, 1, 2]",8,0.5,2,2,2,2
Here comes one of my     master's kinsmen.,"[4, 5, 3, 2, 2, 6, 2, 7]",31,"[1, 1, 1, 1, 1, 2, 0, 2]",9,0.0,7,0,0,0
Samp.,[4],4,[1],1,0.0,0,0,0,0
"Yes, better, sir.","[3, 6, 3]",12,"[0, 2, 1]",3,0.5,2,2,2,2
Abr.,[3],3,[1],1,0.0,0,0,0,0
You lie.,"[3, 3]",6,"[1, 1]",2,0.0,0,0,0,0
Samp.,[4],4,[1],1,0.0,0,0,0,0
"Draw, if you be men.","[4, 2, 3, 2, 3]",14,"[1, 1, 1, 1, 1]",5,0.0,12,0,0,0
"Gregory, remember thy swashing blow.","[7, 8, 3, 8, 4]",30,"[3, 3, 1, 2, 1]",10,0.0,7,0,0,0
They fight.,"[4, 5]",9,"[1, 1]",2,0.0,0,0,0,0
Ben.,[3],3,[1],1,0.0,0,0,0,0
"Part, fools!","[4, 5]",9,"[1, 1]",2,0.0,0,0,0,0
[Beats down their swords.],"[5, 4, 5, 6]",20,"[2, 1, 1, 1]",5,-0.155555555556,12,0,0,0
Put up your swords.,"[3, 2, 4, 6]",15,"[1, 1, 1, 1]",4,0.0,12,0,0,0
You know not what you do.,"[3, 4, 3, 4, 3, 2]",19,"[1, 1, 1, 1, 1, 1]",6,0.0,12,0,0,0
Enter Tybalt.,"[5, 6]",11,"[2, 2]",4,0.0,12,0,0,0
Tyb.,[3],3,[1],1,0.0,0,0,0,0
"What, art thou drawn among these heartless hinds?","[4, 3, 4, 5, 5, 5, 9, 5]",40,"[1, 1, 1, 1, 2, 1, 3, 1]",11,0.0,7,0,0,0
Turn thee Benvolio!,"[4, 4, 8]",16,"[1, 1, 3]",5,0.0,12,0,0,0
look upon thy death.,"[4, 4, 3, 5]",16,"[1, 2, 1, 2]",6,0.0,12,0,0,0
Ben.,[3],3,[1],1,0.0,0,0,0,0
I do but keep the peace.,"[1, 2, 3, 4, 3, 5]",18,"[1, 1, 1, 1, 1, 2]",7,0.0,12,0,0,0
"Put up thy sword,     Or manage it to part these men with me.","[3, 2, 3, 5, 2, 6, 2, 2, 4, 5, 3, 4, 2]",43,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",14,0.0,7,0,0,0
Tyb.,[3],3,[1],1,0.0,0,0,0,0
"What, drawn, and talk of peace?","[4, 5, 3, 4, 2, 5]",23,"[1, 1, 1, 1, 1, 2]",7,0.0,12,0,0,0
"I hate the word     As I hate hell, all Montagues, and thee.","[1, 4, 3, 4, 2, 1, 4, 4, 3, 9, 3, 4]",42,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",13,-0.8,5,0,0,4
"Have at thee, coward!","[4, 2, 4, 6]",16,"[1, 1, 1, 2]",5,0.0,12,0,0,0
They fight.,"[4, 5]",9,"[1, 1]",2,0.0,0,0,0,0
"Enter an officer, and three or four Citizens with clubs or                           partisans.","[5, 2, 7, 3, 5, 2, 4, 8, 4, 5, 2, 9]",56,"[2, 1, 3, 1, 1, 1, 1, 3, 1, 1, 1, 3]",19,0.0,17,0,0,1
Officer.,[7],7,[3],3,0.0,0,0,0,0
"Clubs, bills, and partisans!","[5, 5, 3, 9]",22,"[1, 1, 1, 3]",6,0.0,12,0,0,0
Strike!,[6],6,[1],1,0.0,0,0,0,0
beat them down!,"[4, 4, 4]",12,"[2, 1, 1]",4,-0.194444444444,14,0,0,0
Citizens.,[8],8,[3],3,0.0,0,0,0,0
Down with the Capulets!,"[4, 4, 3, 8]",19,"[1, 1, 1, 3]",6,-0.194444444444,14,0,0,0
Down with the Montagues!,"[4, 4, 3, 9]",20,"[1, 1, 1, 2]",5,-0.194444444444,14,0,0,0
"Enter Old Capulet in his gown, and his Wife.","[5, 3, 7, 2, 3, 4, 3, 3, 4]",34,"[2, 1, 3, 1, 1, 1, 1, 1, 1]",12,0.1,7,0,0,0
Cap.,[3],3,[1],1,0.0,0,0,0,0
What noise is this?,"[4, 5, 2, 4]",15,"[1, 1, 1, 1]",4,0.0,12,0,0,0
"Give me my long sword, ho!","[4, 2, 2, 4, 5, 2]",19,"[1, 1, 1, 1, 1, 1]",6,-0.0625,12,0,0,0
Wife.,[4],4,[1],1,0.0,0,0,0,0
"A crutch, a crutch!","[1, 6, 1, 6]",14,"[1, 1, 1, 1]",4,0.0,12,0,0,0
Why call you for a sword?,"[3, 4, 3, 3, 1, 5]",19,"[1, 1, 1, 1, 1, 1]",6,0.0,12,0,0,0
Cap.,[3],3,[1],1,0.0,0,0,0,0
"My sword, I say!","[2, 5, 1, 3]",11,"[1, 1, 1, 1]",4,0.0,12,0,0,0
Old Montague is come     And flourishes his blade in spite of me.,"[3, 8, 2, 4, 3, 10, 3, 5, 2, 5, 2, 2]",49,"[1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]",14,0.1,7,0,0,0
Enter Old Montague and his Wife.,"[5, 3, 8, 3, 3, 4]",26,"[2, 1, 2, 1, 1, 1]",8,0.1,7,0,0,0
Mon.,[3],3,[1],1,0.0,0,0,0,0
"Thou villain Capulet!- Hold me not, let me go.","[4, 7, 7, 4, 2, 3, 3, 2, 2]",34,"[1, 2, 3, 1, 1, 1, 1, 1, 1]",12,0.0,7,0,0,0
M. Wife.,"[1, 4]",5,"[0, 1]",1,0.0,0,0,0,0
Thou shalt not stir one foot to seek a foe.,"[4, 5, 3, 4, 3, 4, 2, 4, 1, 3]",33,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",9,0.0,7,0,0,0
"Enter Prince Escalus, with his Train.","[5, 6, 7, 4, 3, 5]",30,"[2, 1, 3, 1, 1, 1]",9,0.0,7,0,0,0
Prince.,[6],6,[1],1,0.0,0,0,0,0
"Rebellious subjects, enemies to peace,     Profaners of this neighbour-stained steel-     Will they not hear?","[10, 8, 7, 2, 5, 9, 2, 4, 17, 5, 4, 4, 3, 4]",84,"[3, 2, 3, 1, 2, 3, 1, 1, 3, 1, 1, 1, 1, 2]",25,0.0,9,0,0,1
"What, ho!","[4, 2]",6,"[1, 1]",2,0.0,0,0,0,0
"you men, you beasts,     That quench the fire of your pernicious rage     With purple fountains issuing from your veins!","[3, 3, 3, 6, 4, 6, 3, 4, 2, 4, 10, 4, 4, 6, 9, 7, 4, 4, 5]",91,"[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 2, 1, 1, 1]",24,0.0,9,1,1,1
"On pain of torture, from those bloody hands     Throw your mistempered weapons to the ground     And hear the sentence of your moved prince.","[2, 4, 2, 7, 4, 5, 6, 5, 5, 4, 11, 7, 2, 3, 6, 3, 4, 3, 8, 2, 4, 5, 6]",108,"[1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 3, 3, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1]",31,-0.8,5,1,1,4
"Three civil brawls, bred of an airy word     By thee, old Capulet, and Montague,     Have thrice disturb'd the quiet of our streets     And made Verona's ancient citizens     Cast by their grave beseeming ornaments     To wield old partisans, in hands as old,     Cank'red with peace, to part your cank'red hate.","[5, 5, 6, 4, 2, 2, 4, 4, 2, 4, 3, 7, 3, 8, 4, 6, 7, 2, 3, 5, 2, 3, 7, 3, 4, 6, 2, 7, 8, 4, 2, 5, 5, 9, 9, 2, 5, 3, 9, 2, 5, 2, 3, 8, 4, 5, 2, 4, 4, 8, 4]",232,"[1, 2, 1, 0, 1, 1, 2, 1, 1, 1, 1, 3, 1, 2, 1, 1, 2, 0, 1, 2, 1, 1, 1, 1, 1, 3, 0, 3, 3, 1, 1, 1, 1, 3, 3, 1, 2, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",69,-0.0714285714286,11,1,1,3
