0,wrd_length,total_char,syl_count,syl_sum,sentiment,cluster_20,cluster_3_syl,cluster_3no_syl,cluster_5
"His friends were those of his own blood or those whom he had known the longest; his affections, like ivy, were the growth of time, they implied no aptness in the object.","[3, 7, 4, 5, 2, 3, 3, 5, 2, 5, 4, 2, 3, 5, 3, 7, 3, 10, 4, 3, 4, 3, 6, 2, 4, 4, 7, 2, 7, 2, 3, 6]",133,"[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2]",40,0.6,7,2,2,3
"Hence, no doubt, the bond that united him to Mr. Richard Enfield, his distant kinsman, the well-known man about town.","[5, 2, 5, 3, 4, 4, 6, 3, 2, 2, 7, 7, 3, 7, 7, 3, 10, 3, 5, 4]",92,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 0, 2, 3, 1, 2, 2, 1, 2, 1, 2, 1]",27,-0.1,15,1,1,1
"It was a nut to crack for many, what these two could see in each other, or what subject they could find in common.","[2, 3, 1, 3, 2, 5, 3, 4, 4, 5, 3, 5, 3, 2, 4, 5, 2, 4, 7, 4, 5, 4, 2, 6]",88,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 2]",29,-0.0229166666667,15,1,1,0
"It was reported by those who encountered them in their Sunday walks, that they said nothing, looked singularly dull, and would hail with obvious relief the appearance of a friend.","[2, 3, 8, 2, 5, 3, 11, 4, 2, 5, 6, 5, 4, 4, 4, 7, 6, 10, 4, 3, 5, 4, 4, 7, 6, 3, 10, 2, 1, 6]",146,"[1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 4, 1, 1, 1, 1, 1, 2, 3, 1, 4, 1, 1, 2]",45,-0.145833333333,3,0,0,0
"For all that, the two men put the greatest store by these excursions, counted them the chief jewel of each week, and not only set aside occasions of pleasure, but even resisted the calls  3)  of business, that they might enjoy them uninterrupted.","[3, 3, 4, 3, 3, 3, 3, 3, 8, 5, 2, 5, 10, 7, 4, 3, 5, 5, 2, 4, 4, 3, 3, 4, 3, 5, 9, 2, 8, 3, 4, 8, 3, 5, 1, 2, 8, 4, 4, 5, 5, 4, 13]",195,"[1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 2, 3, 1, 3, 1, 2, 2, 1, 1, 0, 1, 3, 1, 1, 1, 2, 1, 4]",63,0.35,13,0,0,2
It chanced on one of these rambles that their way led them down a by-street in a busy quarter of London.,"[2, 7, 2, 3, 2, 5, 7, 4, 5, 3, 3, 4, 4, 1, 9, 2, 1, 4, 7, 2, 6]",83,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 2, 1, 1, 2, 2, 1, 2]",24,-0.0277777777778,15,1,1,1
"The street was small and what is called quiet, but it drove a thriving trade on the week-days.","[3, 6, 3, 5, 3, 4, 2, 6, 5, 3, 2, 5, 1, 8, 5, 2, 3, 9]",75,"[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2]",21,-0.125,15,1,1,1
"The inhabitants were all doing well, it seemed, and all emulously hoping to do better still, and laying out the surplus of their gains in coquetry; so that the shop fronts stood along that thoroughfare with an air of invitation, like rows of smiling saleswomen.","[3, 11, 4, 3, 5, 4, 2, 6, 3, 3, 9, 6, 2, 2, 6, 5, 3, 6, 3, 3, 7, 2, 5, 5, 2, 8, 2, 4, 3, 4, 6, 5, 5, 4, 12, 4, 2, 3, 2, 10, 4, 4, 2, 7, 10]",211,"[1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 4, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 4, 1, 1, 1, 2, 4]",66,0.5,13,0,0,2
"Even on Sunday, when it veiled its more florid charms and lay comparatively empty of passage, the street shone out in contrast to its dingy neighbourhood, like a fire in a forest; and with its freshly painted shutters, well-polished brasses, and general cleanliness and gaiety of note, instantly caught and pleased the eye of the passenger.","[4, 2, 6, 4, 2, 6, 3, 4, 6, 6, 3, 3, 13, 5, 2, 7, 3, 6, 5, 3, 2, 8, 2, 3, 5, 13, 4, 1, 4, 2, 1, 6, 3, 4, 3, 7, 7, 8, 13, 7, 3, 7, 11, 3, 6, 2, 4, 9, 6, 3, 7, 3, 3, 2, 3, 9]",277,"[2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 6, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 3, 1, 1, 3, 4, 1, 3, 1, 1, 3, 1, 1, 2, 1, 0, 1, 1, 3]",86,0.208333333333,2,0,0,2
"Two doors from one corner, on the left hand going east, the line was broken by the entry of a court; and just at that point, a certain sinister block of building thrust forward its gable on the street.","[3, 5, 4, 3, 6, 2, 3, 4, 4, 5, 4, 3, 4, 3, 6, 2, 3, 5, 2, 1, 5, 3, 4, 2, 4, 5, 1, 7, 8, 5, 2, 8, 6, 7, 3, 5, 2, 3, 6]",158,"[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1]",48,-0.171428571429,3,0,0,0
"It was two stories high; showed no window, nothing but a door on the lower story and a blind forehead of discoloured wall on the upper; and bore in every feature, the marks of prolonged and sordid negligence.","[2, 3, 3, 7, 4, 6, 2, 6, 7, 3, 1, 4, 2, 3, 5, 5, 3, 1, 5, 8, 2, 11, 4, 2, 3, 5, 3, 4, 2, 5, 7, 3, 5, 2, 9, 3, 6, 10]",166,"[1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 4, 1, 3, 1, 1, 1, 2, 1, 1, 1, 3, 3, 1, 1, 1, 2, 1, 2, 3]",57,-0.113333333333,9,0,0,0
"The door, which was equipped with neither bell nor knocker, was blistered and distained.","[3, 4, 5, 3, 8, 4, 7, 4, 3, 7, 3, 9, 3, 9]",72,"[1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2]",19,0.0,15,1,1,1
"Tramps slouched into the recess and struck matches on  4)  the panels; children kept shop upon the steps; the schoolboy had tried his knife on the mouldings; and for close on a generation, no one had appeared to drive away these random visitors or to repair their ravages.","[6, 8, 4, 3, 6, 3, 6, 7, 2, 1, 3, 6, 8, 4, 4, 4, 3, 5, 3, 9, 3, 5, 3, 5, 2, 3, 9, 3, 3, 5, 2, 1, 10, 2, 3, 3, 8, 2, 5, 4, 5, 6, 8, 2, 2, 6, 5, 7]",217,"[1, 1, 2, 1, 2, 1, 1, 1, 1, 0, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 4, 1, 1, 1, 3, 1, 1, 2, 1, 2, 3, 1, 1, 2, 1, 2]",65,-0.5,16,0,0,4
"Mr. Enfield and the lawyer were on the other side of the by-street; but when they came abreast of the entry, the former lifted up his cane and pointed.","[2, 7, 3, 3, 6, 4, 2, 3, 5, 4, 2, 3, 9, 3, 4, 4, 4, 7, 2, 3, 5, 3, 6, 6, 2, 3, 4, 3, 7]",119,"[0, 3, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1]",37,-0.0625,4,1,1,0
"""Did you ever remark that door?""","[3, 3, 4, 6, 4, 4]",24,"[1, 1, 2, 2, 1, 1]",8,0.0,6,1,1,1
"he asked; and when his companion had replied in the affirmative, ""It is connected in my mind,"" added he, ""with a very odd story.""","[2, 5, 3, 4, 3, 9, 3, 7, 2, 3, 11, 2, 2, 9, 2, 2, 4, 5, 2, 4, 1, 4, 3, 5]",97,"[1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 4, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2]",33,0.191666666667,10,2,2,0
"""Indeed?""",[6],6,[1],1,0.0,6,1,1,1
"said Mr. Utterson, with a slight change of voice, ""and what was that?""","[4, 2, 8, 4, 1, 6, 6, 2, 5, 3, 4, 3, 4]",52,"[1, 0, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",14,-0.166666666667,12,1,1,1
"""Well, it was this way,"" returned Mr. Enfield: ""I was coming home from some place at the end of the world, about three o'clock of a black winter morning, and my way lay through a part of town where there was literally nothing to be seen but lamps.","[4, 2, 3, 4, 3, 8, 2, 7, 1, 3, 6, 4, 4, 4, 5, 2, 3, 3, 2, 3, 5, 5, 5, 7, 2, 1, 5, 6, 7, 3, 2, 3, 3, 7, 1, 4, 2, 4, 5, 5, 3, 9, 7, 2, 2, 4, 3, 5]",190,"[1, 1, 1, 1, 1, 2, 0, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 2, 1, 1, 1, 1, 1]",59,-0.166666666667,17,0,0,0
"Street after street, and all the folks asleep--street after street, all lighted up as if for a procession and all as empty as a church--till at last I got into that state of mind when a man listens and listens and begins to long for the sight of a policeman.","[6, 5, 6, 3, 3, 3, 5, 6, 6, 5, 6, 3, 7, 2, 2, 2, 3, 1, 10, 3, 3, 2, 5, 2, 1, 6, 4, 2, 4, 1, 3, 4, 4, 5, 2, 4, 4, 1, 3, 7, 3, 7, 3, 6, 2, 4, 3, 3, 5, 2, 1, 9]",202,"[1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 4]",65,-0.05,17,0,0,2
"All at once, I saw two figures: one a little man who was stumping along eastward at a good walk, and the other a girl of maybe eight or ten who was running as hard as she was able down a cross street.","[3, 2, 4, 1, 3, 3, 7, 3, 1, 6, 3, 3, 3, 8, 5, 8, 2, 1, 4, 4, 3, 3, 5, 1, 4, 2, 5, 5, 2, 3, 3, 3, 7, 2, 4, 2, 3, 3, 4, 4, 1, 5, 6]",154,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",49,0.0550347222222,9,0,0,0
"Well, sir, the two ran into one another naturally enough at the  5)  corner; and then came the horrible part of the thing; for the man trampled calmly over the child's body and left her screaming on the ground.","[4, 3, 3, 3, 3, 4, 3, 7, 9, 6, 2, 3, 1, 6, 3, 4, 4, 3, 8, 4, 2, 3, 5, 3, 3, 3, 8, 6, 4, 3, 5, 2, 4, 3, 4, 3, 9, 2, 3, 6]",164,"[1, 1, 1, 1, 1, 2, 1, 3, 4, 2, 1, 1, 0, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 0, 2, 1, 1, 1, 3, 1, 1, 1]",52,-0.175,3,0,0,0
"It sounds nothing to hear, but it was hellish to see.","[2, 6, 7, 2, 4, 3, 2, 3, 7, 2, 3]",41,"[1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1]",14,0.0,1,1,1,1
It wasn't like a man; it was like some damned Juggernaut.,"[2, 3, 3, 4, 1, 3, 2, 3, 4, 4, 6, 10]",45,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 3]",13,0.0,1,1,1,1
"I gave a view-halloa, took to my heels, collared my gentleman, and brought him back to where there was already quite a group about the screaming child.","[1, 4, 1, 11, 4, 2, 2, 5, 8, 2, 9, 3, 7, 3, 4, 2, 5, 5, 3, 7, 5, 1, 5, 5, 3, 9, 5]",121,"[1, 1, 1, 4, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 2, 1, 3, 1]",39,0.0,4,1,1,0
"He was perfectly cool and made no resistance, but gave me one look, so ugly that it brought out the sweat on me like running.","[2, 3, 9, 4, 3, 4, 2, 10, 3, 4, 2, 3, 4, 2, 4, 4, 2, 7, 3, 3, 5, 2, 2, 4, 7]",98,"[1, 1, 3, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2]",32,-0.175,3,1,1,4
"The people who had turned out were the girl's own family; and pretty soon, the doctor, for whom she had been sent, put in his appearance.","[3, 6, 3, 3, 6, 3, 4, 3, 4, 2, 3, 6, 3, 6, 4, 3, 6, 3, 4, 3, 3, 4, 4, 3, 2, 3, 10]",107,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 3, 1, 2, 1, 1, 2, 1, 1, 0, 1, 1, 1, 1, 1, 1, 4]",32,0.425,7,2,2,3
"Well, the child was not much the worse, more frightened, according to the Sawbones; and there you might have supposed would be an end to it.","[4, 3, 5, 3, 3, 4, 3, 5, 4, 10, 9, 2, 3, 8, 3, 5, 3, 5, 4, 8, 5, 2, 2, 3, 2, 2]",110,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]",31,0.0,4,1,1,0
But there was one curious circumstance.,"[3, 5, 3, 3, 7, 12]",33,"[1, 1, 1, 1, 2, 3]",9,-0.1,6,1,1,1
I had taken a loathing to my gentleman at first sight.,"[1, 3, 5, 1, 8, 2, 2, 9, 2, 5, 5]",43,"[1, 1, 2, 1, 2, 1, 1, 3, 1, 1, 1]",15,0.25,8,2,2,1
"So had the child's family, which was only natural.","[2, 3, 3, 5, 2, 6, 5, 3, 4, 7]",40,"[1, 1, 1, 1, 0, 3, 1, 1, 2, 3]",14,0.05,1,1,1,1
But the doctor's case was what struck me.,"[3, 3, 6, 2, 4, 3, 4, 6, 2]",33,"[1, 1, 2, 0, 1, 1, 1, 1, 1]",9,0.0,6,1,1,1
"He was the usual cut-and-dry apothecary, of no particular age and colour, with a strong Edinburgh accent, and about as emotional as a bagpipe.","[2, 3, 3, 5, 11, 10, 2, 2, 10, 3, 3, 6, 4, 1, 6, 9, 6, 3, 5, 2, 9, 2, 1, 7]",115,"[1, 1, 1, 2, 3, 5, 1, 1, 4, 1, 1, 2, 1, 1, 1, 3, 2, 1, 2, 1, 4, 1, 1, 2]",43,0.025,4,1,1,0
"Well, sir, he was like the rest of us; every time he looked at my prisoner, I saw that Sawbones turn sick and white with the desire to kill him.","[4, 3, 2, 3, 4, 3, 4, 2, 2, 5, 4, 2, 6, 2, 2, 8, 1, 3, 4, 8, 4, 4, 3, 5, 4, 3, 6, 2, 4, 3]",110,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]",36,-0.357142857143,14,1,1,4
"I knew what was in his mind, just as he knew what was in mine; and killing being out of the question, we did the next best.","[1, 4, 4, 3, 2, 3, 4, 4, 2, 2, 4, 4, 3, 2, 4, 3, 7, 5, 3, 2, 3, 8, 2, 3, 3, 4, 4]",93,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",29,0.5,7,2,2,3
"We told the man we could  6)  and would make such a scandal out of this, as should make his name stink from one end of London to the other.","[2, 4, 3, 3, 2, 5, 1, 3, 5, 4, 4, 1, 7, 3, 2, 4, 2, 6, 4, 3, 4, 5, 4, 3, 3, 2, 6, 2, 3, 5]",105,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2]",32,-0.0625,15,1,1,0
"If he had any friends or any credit, we undertook that he should lose them.","[2, 2, 3, 3, 7, 2, 3, 6, 2, 9, 4, 2, 6, 4, 4]",59,"[1, 1, 1, 2, 2, 1, 2, 2, 1, 3, 1, 1, 1, 1, 1]",21,0.0,1,1,1,1
"And all the time, as we were pitching it in red hot, we were keeping the women off him as best we could, for they were as wild as harpies.","[3, 3, 3, 4, 2, 2, 4, 8, 2, 2, 3, 3, 2, 4, 7, 3, 5, 3, 3, 2, 4, 2, 5, 3, 4, 4, 2, 4, 2, 7]",105,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 0, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",33,0.3375,10,2,2,3
"I never saw a circle of such hateful faces; and there was the man in the middle, with a kind of black, sneering coolness--frightened too, I could see that--but carrying it off, sir, really like Satan.","[1, 5, 3, 1, 6, 2, 4, 7, 5, 3, 5, 3, 3, 3, 2, 3, 6, 4, 1, 4, 2, 5, 8, 8, 10, 3, 1, 5, 3, 4, 3, 8, 2, 3, 3, 6, 4, 5]",154,"[1, 2, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 2]",48,0.126666666667,18,0,0,0
"'If you choose to make capital out of this accident,' said he, 'I am naturally helpless.","[3, 3, 6, 2, 4, 7, 3, 2, 4, 8, 4, 2, 2, 2, 9, 8]",69,"[1, 1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 1, 1, 4, 2]",24,0.1,10,1,1,1
"No gentleman but wishes to avoid a scene,' says he.","[2, 9, 3, 6, 2, 5, 1, 5, 4, 2]",39,"[1, 3, 1, 1, 1, 2, 1, 1, 1, 1]",13,0.0,1,1,1,1
'Name your figure.',"[5, 4, 6]",15,"[1, 1, 2]",4,0.0,6,1,1,1
"Well, we screwed him up to a hundred pounds for the child's family; he would have clearly liked to stick out; but there was something about the lot of us that meant mischief, and at last he struck.","[4, 2, 7, 3, 2, 2, 1, 7, 6, 3, 3, 5, 2, 6, 2, 5, 4, 7, 5, 2, 5, 3, 3, 5, 3, 9, 5, 3, 3, 2, 2, 4, 5, 8, 3, 2, 4, 2, 6]",155,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 3, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1]",48,0.3,18,2,2,0
"The next thing was to get the money; and where do you think he carried us but to that place with the door?-- whipped out a key, went in, and presently came back with the matter of ten pounds in gold and a cheque for the balance on Coutts's, drawn payable to bearer and signed with a name that I can't mention, though it's one of the points of my story, but it was a name at least very well known and often printed.","[3, 4, 5, 3, 2, 3, 3, 5, 3, 5, 2, 3, 5, 2, 7, 2, 3, 2, 4, 5, 4, 3, 4, 7, 3, 1, 3, 4, 2, 3, 9, 4, 4, 4, 3, 6, 2, 3, 6, 2, 4, 3, 1, 6, 3, 3, 7, 2, 6, 2, 5, 7, 2, 6, 3, 6, 4, 1, 4, 4, 1, 2, 3, 7, 6, 2, 2, 3, 2, 3, 6, 2, 2, 5, 3, 2, 3, 1, 4, 2, 5, 4, 4, 5, 3, 5, 7]",321,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 0, 1, 2, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 1, 1, 0, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1]",98,-0.0142857142857,19,0,0,2
"The figure was stiff; but the signature was good for more than that, if it was only genuine.","[3, 6, 3, 5, 3, 3, 9, 3, 4, 3, 4, 4, 4, 2, 2, 3, 4, 7]",72,"[1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]",23,0.277142857143,10,2,2,3
"I took the liberty of pointing out to my gentleman that the whole  7)  business looked apocryphal, and that a man does not, in real life, walk into a cellar door at four in the morning and come out of it with another man's cheque for close upon a hundred pounds.","[1, 4, 3, 7, 2, 8, 3, 2, 2, 9, 4, 3, 5, 1, 8, 6, 10, 3, 4, 1, 3, 4, 3, 2, 4, 4, 4, 4, 1, 6, 4, 2, 4, 2, 3, 7, 3, 4, 3, 2, 2, 4, 7, 3, 2, 6, 3, 5, 4, 1, 7, 6]",205,"[1, 1, 1, 3, 1, 2, 1, 1, 1, 3, 1, 1, 1, 0, 3, 1, 4, 1, 1, 1, 1, 0, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 3, 1, 0, 1, 1, 1, 2, 1, 1, 1]",66,0.2,13,0,0,2
But he was quite easy and sneering.,"[3, 2, 3, 5, 4, 3, 8]",28,"[1, 1, 1, 1, 3, 1, 2]",10,0.433333333333,8,2,2,3
"'Set your mind at rest,' says he, 'I will stay with you till the banks open and cash the cheque myself.'","[4, 4, 4, 2, 4, 4, 2, 2, 4, 4, 4, 3, 4, 3, 5, 4, 3, 4, 3, 6, 6]",79,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2]",23,0.0,15,1,1,1
