0,wrd_length,total_char,syl_count,syl_sum,sentiment,cluster_20,cluster_3_syl,cluster_3no_syl,cluster_5
"""Hold your noise!""","[4, 4, 5]",13,"[1, 1, 1]",3,0.0,3,0,0,4
"cried a terrible voice, as a man started up from among the graves at the side of the church porch.","[5, 1, 8, 5, 2, 1, 3, 7, 2, 4, 5, 3, 6, 2, 3, 4, 2, 3, 6, 5]",77,"[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",22,-1.0,12,0,0,0
"""Keep still, you little devil, or I'll cut your throat!""","[4, 5, 3, 6, 5, 2, 1, 3, 3, 4, 6]",42,"[1, 1, 1, 1, 2, 1, 1, 0, 1, 1, 1]",11,-0.234375,0,0,0,0
"A fearful man, all in coarse gray, with a great iron on his leg.","[1, 7, 3, 3, 2, 6, 4, 4, 1, 5, 4, 2, 3, 3]",48,"[1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1]",18,-0.0333333333333,10,0,0,4
"A man with no hat, and with broken shoes, and with an old rag tied round his head.","[1, 3, 4, 2, 3, 3, 4, 6, 5, 3, 4, 2, 3, 3, 4, 5, 3, 4]",62,"[1, 1, 1, 1, 1, 1, 1, 2, 0, 1, 1, 1, 1, 1, 1, 1, 1, 2]",19,-0.166666666667,0,0,0,0
"A man who had been soaked in water, and smothered in mud, and lamed by stones, and cut by flints, and stung by nettles, and torn by briars; who limped, and shivered, and glared, and growled; and whose teeth chattered in his head as he seized me by the chin.","[1, 3, 3, 3, 4, 6, 2, 5, 3, 9, 2, 3, 3, 5, 2, 6, 3, 3, 2, 6, 3, 5, 2, 7, 3, 4, 2, 6, 3, 6, 3, 8, 3, 6, 3, 7, 3, 5, 5, 9, 2, 3, 4, 2, 2, 6, 2, 2, 3, 4]",197,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",56,0.0,17,1,1,3
"""Oh!",[2],2,[1],1,0.0,3,0,0,4
"Don't cut my throat, sir,"" I pleaded in terror.","[2, 3, 3, 2, 6, 3, 1, 7, 2, 6]",35,"[1, 0, 1, 1, 1, 1, 1, 2, 1, 2]",11,0.0,10,0,0,4
"""Pray don't do it, sir.""","[4, 2, 3, 2, 2, 3]",16,"[1, 1, 0, 1, 1, 1]",5,0.0,3,0,0,4
"""Tell us your name!""","[4, 2, 4, 4]",14,"[1, 1, 1, 1]",4,0.0,3,0,0,4
said the man.,"[4, 3, 3]",10,"[1, 1, 1]",3,0.0,3,0,0,4
"""Quick!""",[5],5,[1],1,0.416666666667,13,2,2,1
"""Pip, sir.""","[3, 3]",6,"[1, 1]",2,0.0,3,0,0,4
"""Once more,"" said the man, staring at me.","[4, 4, 4, 3, 3, 7, 2, 2]",29,"[1, 1, 1, 1, 1, 2, 1, 1]",9,0.5,14,2,2,1
"""Give it mouth!""","[4, 2, 5]",11,"[1, 1, 1]",3,0.0,3,0,0,4
"""Pip.",[3],3,[1],1,0.0,3,0,0,4
"Pip, sir.""","[3, 3]",6,"[1, 1]",2,0.0,3,0,0,4
"""Show us where you live,"" said the man.","[4, 2, 5, 3, 4, 4, 3, 3]",28,"[1, 1, 1, 1, 1, 1, 1, 1]",8,0.136363636364,13,0,0,4
"""Pint out the place!""","[4, 3, 3, 5]",15,"[1, 1, 1, 1]",4,0.0,3,0,0,4
"I pointed to where our village lay, on the flat in-shore among the alder-trees and pollards, a mile or more from the church.","[1, 7, 2, 5, 3, 7, 3, 2, 3, 4, 8, 5, 3, 11, 3, 8, 1, 4, 2, 4, 4, 3, 6]",99,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1]",28,0.2375,5,2,2,2
"The man, after looking at me for a moment, turned me upside down, and emptied my pockets.","[3, 3, 5, 7, 2, 2, 3, 1, 6, 6, 2, 6, 4, 3, 7, 2, 7]",69,"[1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 2]",23,-0.155555555556,19,0,0,0
There was nothing in them but a piece of bread.,"[5, 3, 7, 2, 4, 3, 1, 5, 2, 5]",37,"[1, 1, 2, 1, 1, 1, 1, 2, 1, 2]",13,0.0,10,0,0,4
"When the church came to itself,--for he was so sudden and strong that he made it go head over heels before me, and I saw the steeple under my feet,--when the church came to itself, I say, I was seated on a high tombstone, trembling while he ate the bread ravenously.","[4, 3, 6, 4, 2, 6, 3, 2, 3, 2, 6, 3, 6, 4, 2, 4, 2, 2, 4, 4, 5, 6, 2, 3, 1, 3, 3, 7, 5, 2, 4, 4, 3, 6, 4, 2, 6, 1, 3, 1, 3, 6, 2, 1, 4, 9, 9, 5, 2, 3, 3, 5, 10]",205,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 4]",67,0.197777777778,17,1,1,3
"""You young dog,"" said the man, licking his lips, ""what fat cheeks you ha' got.""","[3, 5, 3, 4, 3, 3, 7, 3, 4, 4, 3, 6, 3, 2, 3]",56,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",16,0.1,10,0,0,4
"I believe they were fat, though I was at that time undersized for my years, and not strong.","[1, 7, 4, 4, 3, 6, 1, 3, 2, 4, 4, 10, 3, 2, 5, 3, 3, 6]",71,"[1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1]",23,-0.216666666667,19,0,0,0
"""Darn me if I couldn't eat em,"" said the man, with a threatening shake of his head, ""and if I han't half a mind to't!""","[4, 2, 2, 1, 5, 3, 3, 2, 4, 3, 3, 4, 1, 11, 5, 2, 3, 4, 3, 2, 1, 2, 3, 4, 1, 4, 4]",86,"[1, 1, 1, 1, 1, 0, 2, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 2, 1, 1, 1, 1, 0, 1, 1, 1, 1]",30,-0.208333333333,19,0,0,0
"I earnestly expressed my hope that he wouldn't, and held tighter to the tombstone on which he had put me; partly, to keep myself upon it; partly, to keep myself from crying.","[1, 9, 9, 2, 4, 4, 2, 5, 3, 3, 4, 7, 2, 3, 9, 2, 5, 2, 3, 3, 2, 6, 2, 4, 6, 4, 2, 6, 2, 4, 6, 4, 6]",136,"[1, 4, 2, 1, 1, 1, 1, 1, 0, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1]",43,-0.2,9,1,1,2
"""Now lookee here!""","[3, 6, 4]",13,"[1, 2, 1]",4,0.0,3,0,0,4
said the man.,"[4, 3, 3]",10,"[1, 1, 1]",3,0.0,3,0,0,4
"""Where's your mother?""","[5, 2, 4, 6]",17,"[1, 0, 1, 2]",4,0.0,3,0,0,4
"""There, sir!""","[5, 3]",8,"[1, 1]",2,0.0,3,0,0,4
said I.,"[4, 1]",5,"[1, 1]",2,0.0,3,0,0,4
"He started, made a short run, and stopped and looked over his shoulder.","[2, 7, 4, 1, 5, 3, 3, 7, 3, 6, 4, 3, 8]",56,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2]",15,0.0,10,0,0,4
"""There, sir!""","[5, 3]",8,"[1, 1]",2,0.0,3,0,0,4
I timidly explained.,"[1, 7, 9]",17,"[1, 3, 2]",6,0.0,3,0,0,4
"""Also Georgiana.","[4, 9]",13,"[2, 4]",6,0.0,3,0,0,4
"That's my mother.""","[4, 2, 2, 6]",14,"[1, 0, 1, 2]",4,0.0,3,0,0,4
"""Oh!""",[2],2,[1],1,0.0,3,0,0,4
"said he, coming back.","[4, 2, 6, 4]",16,"[1, 1, 2, 1]",5,0.0,3,0,0,4
"""And is that your father alonger your mother?""","[3, 2, 4, 4, 6, 7, 4, 6]",36,"[1, 1, 1, 1, 2, 3, 1, 2]",12,0.0,10,0,0,4
"""Yes, sir,"" said I; ""him too; late of this parish.""","[3, 3, 4, 1, 3, 3, 4, 2, 4, 6]",33,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 2]",10,-0.3,0,0,0,0
"""Ha!""",[2],2,[1],1,0.0,3,0,0,4
"he muttered then, considering.","[2, 8, 4, 11]",25,"[1, 2, 1, 4]",8,0.0,3,0,0,4
"""Who d'ye live with,--supposin' you're kindly let to live, which I han't made up my mind about?""","[3, 1, 3, 4, 4, 8, 3, 3, 6, 3, 2, 4, 5, 1, 2, 3, 4, 2, 2, 4, 5]",72,"[1, 0, 0, 1, 1, 3, 1, 0, 2, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 2]",21,0.290909090909,5,2,2,1
"""My sister, sir,--Mrs. Joe Gargery,--wife of Joe Gargery, the blacksmith, sir.""","[2, 6, 3, 3, 3, 7, 4, 2, 3, 7, 3, 10, 3]",56,"[1, 2, 1, 0, 0, 3, 1, 1, 0, 3, 1, 2, 1]",16,0.0,10,0,0,4
"""Blacksmith, eh?""","[10, 2]",12,"[2, 1]",3,0.0,3,0,0,4
said he.,"[4, 2]",6,"[1, 1]",2,0.0,3,0,0,4
And looked down at his leg.,"[3, 6, 4, 2, 3, 3]",21,"[1, 1, 1, 1, 1, 1]",6,-0.155555555556,0,0,0,4
"After darkly looking at his leg and me several times, he came closer to my tombstone, took me by both arms, and tilted me back as far as he could hold me; so that his eyes looked most powerfully down into mine, and mine looked most helplessly up into his.","[5, 6, 7, 2, 3, 3, 3, 2, 7, 5, 2, 4, 6, 2, 2, 9, 4, 2, 2, 4, 4, 3, 6, 2, 4, 2, 3, 2, 2, 5, 4, 2, 2, 4, 3, 4, 6, 4, 10, 4, 4, 4, 3, 4, 6, 4, 10, 2, 4, 3]",200,"[2, 2, 2, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 4, 1, 2, 1, 1, 1, 1, 1, 3, 1, 2, 1]",63,0.113492063492,17,1,1,3
"""Now lookee here,"" he said, ""the question being whether you're to be let to live.","[3, 6, 4, 2, 4, 3, 8, 5, 7, 3, 3, 2, 2, 3, 2, 4]",61,"[1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 0, 1, 1, 1, 1, 1]",18,0.136363636364,16,0,0,4
"You know what a file is?""","[3, 4, 4, 1, 4, 2]",18,"[1, 1, 1, 1, 1, 1]",6,0.0,3,0,0,4
"""Yes, sir.""","[3, 3]",6,"[0, 1]",1,0.0,3,0,0,4
"""And you know what wittles is?""","[3, 3, 4, 4, 7, 2]",23,"[1, 1, 1, 1, 1, 1]",6,0.0,3,0,0,4
"""Yes, sir.""","[3, 3]",6,"[0, 1]",1,0.0,3,0,0,4
"After each question he tilted me over a little more, so as to give me a greater sense of helplessness and danger.","[5, 4, 8, 2, 6, 2, 4, 1, 6, 4, 2, 2, 2, 4, 2, 1, 7, 5, 2, 12, 3, 6]",90,"[2, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 2]",31,0.270833333333,5,2,2,2
"""You get me a file.""","[3, 3, 2, 1, 4]",13,"[1, 1, 1, 1, 1]",5,0.0,3,0,0,4
He tilted me again.,"[2, 6, 2, 5]",15,"[1, 1, 1, 2]",5,0.0,3,0,0,4
"""And you get me wittles.""","[3, 3, 3, 2, 7]",18,"[1, 1, 1, 1, 1]",5,0.0,3,0,0,4
He tilted me again.,"[2, 6, 2, 5]",15,"[1, 1, 1, 2]",5,0.0,3,0,0,4
"""You bring 'em both to me.""","[3, 5, 3, 4, 2, 2]",19,"[1, 1, 1, 1, 1, 1]",6,0.0,3,0,0,4
He tilted me again.,"[2, 6, 2, 5]",15,"[1, 1, 1, 2]",5,0.0,3,0,0,4
"""Or I'll have your heart and liver out.""","[2, 1, 3, 4, 4, 5, 3, 5, 3]",30,"[1, 1, 0, 1, 1, 2, 1, 2, 1]",10,0.0,10,0,0,4
He tilted me again.,"[2, 6, 2, 5]",15,"[1, 1, 1, 2]",5,0.0,3,0,0,4
"I was dreadfully frightened, and so giddy that I clung to him with both hands, and said, ""If you would kindly please to let me keep upright, sir, perhaps I shouldn't be sick, and perhaps I could attend more.""","[1, 3, 10, 10, 3, 2, 5, 4, 1, 5, 2, 3, 4, 4, 5, 3, 4, 2, 3, 5, 6, 6, 2, 3, 2, 4, 7, 3, 7, 1, 6, 3, 2, 4, 3, 7, 1, 5, 6, 4]",161,"[1, 1, 4, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 0, 1, 1, 1, 2, 1, 1, 2, 1]",50,-0.153571428571,9,1,1,2
"He gave me a most tremendous dip and roll, so that the church jumped over its own weathercock.","[2, 4, 2, 1, 4, 10, 3, 3, 4, 2, 4, 3, 6, 6, 4, 3, 3, 11]",75,"[1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 4]",24,0.477777777778,14,2,2,1
"Then, he held me by the arms, in an upright position on the top of the stone, and went on in these fearful terms:--  ""You bring me, to-morrow morning early, that file and them wittles.","[4, 2, 4, 2, 2, 3, 4, 2, 2, 7, 8, 2, 3, 3, 2, 3, 5, 3, 4, 2, 2, 5, 7, 5, 3, 5, 2, 9, 7, 5, 4, 4, 3, 4, 7]",139,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 3, 2, 3, 1, 1, 1, 1, 1]",45,-0.1,9,1,1,2
"You bring the lot to me, at that old Battery over yonder.","[3, 5, 3, 3, 2, 2, 2, 4, 3, 7, 4, 6]",44,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2]",16,0.1,10,0,0,4
"You do it, and you never dare to say a word or dare to make a sign concerning your having seen such a person as me, or any person sumever, and you shall be let to live.","[3, 2, 2, 3, 3, 5, 4, 2, 3, 1, 4, 2, 4, 2, 4, 1, 4, 10, 4, 6, 4, 4, 1, 6, 2, 2, 2, 3, 6, 7, 3, 3, 5, 2, 3, 2, 4]",128,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 2, 3, 1, 1, 1, 1, 1, 1, 1]",46,0.0681818181818,2,1,1,2
"You fail, or you go from my words in any partickler, no matter how small it is, and your heart and your liver shall be tore out, roasted, and ate.","[3, 4, 2, 3, 2, 4, 2, 5, 2, 3, 10, 2, 6, 3, 5, 2, 2, 3, 4, 5, 3, 4, 5, 5, 2, 4, 3, 7, 3, 3]",111,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",36,-0.375,6,0,0,0
"Now, I ain't alone, as you may think I am.","[3, 1, 2, 3, 5, 2, 3, 3, 5, 1, 2]",30,"[1, 1, 1, 0, 2, 1, 1, 1, 1, 1, 1]",11,0.0,10,0,0,4
"There's a young man hid with me, in comparison with which young man I am a Angel.","[5, 2, 1, 5, 3, 3, 4, 2, 2, 10, 4, 5, 5, 3, 1, 2, 1, 5]",63,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 2]",21,0.1,16,0,0,4
That young man hears the words I speak.,"[4, 5, 3, 5, 3, 5, 1, 5]",31,"[1, 1, 1, 2, 1, 1, 1, 2]",10,0.1,10,0,0,4
"That young man has a secret way pecooliar to himself, of getting at a boy, and at his heart, and at his liver.","[4, 5, 3, 3, 1, 6, 3, 9, 2, 7, 2, 7, 2, 1, 3, 3, 2, 3, 5, 3, 2, 3, 5]",84,"[1, 1, 1, 1, 1, 2, 1, 4, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2]",31,-0.15,19,0,0,0
It is in wain for a boy to attempt to hide himself from that young man.,"[2, 2, 2, 4, 3, 1, 3, 2, 7, 2, 4, 7, 4, 4, 5, 3]",55,"[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1]",18,0.1,10,0,0,4
"A boy may lock his door, may be warm in bed, may tuck himself up, may draw the clothes over his head, may think himself comfortable and safe, but that young man will softly creep and creep his way to him and tear him open.","[1, 3, 3, 4, 3, 4, 3, 2, 4, 2, 3, 3, 4, 7, 2, 3, 4, 3, 7, 4, 3, 4, 3, 5, 7, 11, 3, 4, 3, 4, 5, 3, 4, 6, 5, 3, 5, 3, 3, 2, 3, 3, 4, 3, 4]",172,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2]",53,0.283333333333,1,1,1,2
"I am a keeping that young man from harming of you at the present moment, with great difficulty.","[1, 2, 1, 7, 4, 5, 3, 4, 7, 2, 3, 2, 3, 7, 6, 4, 5, 10]",76,"[1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 2, 4]",26,0.3,5,2,2,1
I find it wery hard to hold that young man off of your inside.,"[1, 4, 2, 4, 4, 2, 4, 4, 5, 3, 3, 2, 4, 6]",48,"[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",16,-0.0958333333333,10,0,0,4
"Now, what do you say?""","[3, 4, 2, 3, 3]",15,"[1, 1, 1, 1, 1]",5,0.0,3,0,0,4
"I said that I would get him the file, and I would get him what broken bits of food I could, and I would come to him at the Battery, early in the morning.","[1, 4, 4, 1, 5, 3, 3, 3, 4, 3, 1, 5, 3, 3, 4, 6, 4, 2, 4, 1, 5, 3, 1, 5, 4, 2, 3, 2, 3, 7, 5, 2, 3, 7]",116,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 1, 2]",40,-0.15,19,1,1,2
"""Say Lord strike you dead if you don't!""","[3, 4, 6, 3, 4, 2, 3, 2, 3]",30,"[1, 1, 1, 1, 2, 1, 1, 1, 0]",9,-0.25,0,0,0,0
said the man.,"[4, 3, 3]",10,"[1, 1, 1]",3,0.0,3,0,0,4
"I said so, and he took me down.","[1, 4, 2, 3, 2, 4, 2, 4]",22,"[1, 1, 1, 1, 1, 1, 1, 1]",8,-0.155555555556,0,0,0,4
"""Now,"" he pursued, ""you remember what you've undertook, and you remember that young man, and you get home!""","[3, 2, 7, 3, 8, 4, 3, 3, 9, 3, 3, 8, 4, 5, 3, 3, 3, 3, 4]",81,"[1, 1, 1, 1, 3, 1, 1, 0, 3, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1]",24,0.125,16,0,0,2
"""Goo-good night, sir,"" I faltered.","[8, 5, 3, 1, 8]",25,"[2, 1, 1, 1, 2]",7,0.0,3,0,0,4
"""Much of that!""","[4, 2, 4]",10,"[1, 1, 1]",3,0.25,13,0,0,4
"said he, glancing about him over the cold wet flat.","[4, 2, 8, 5, 3, 4, 3, 4, 3, 4]",40,"[1, 1, 2, 2, 1, 2, 1, 1, 1, 1]",13,-0.241666666667,0,0,0,0
"""I wish I was a frog.","[1, 4, 1, 3, 1, 4]",14,"[1, 1, 1, 1, 1, 1]",6,0.0,3,0,0,4
"Or a eel!""","[2, 1, 3]",6,"[1, 1, 1]",3,0.0,3,0,0,4
