0,wrd_length,total_char,syl_count,syl_sum,sentiment,cluster_20,cluster_3_syl,cluster_3no_syl,cluster_5
It is possible that the infusoria under the microscope do the same.,"[2, 2, 8, 4, 3, 9, 5, 3, 10, 2, 3, 4]",55,"[1, 1, 2, 1, 1, 5, 2, 1, 3, 1, 1, 1]",20,0.0,11,2,2,1
"No one gave a thought to the older worlds of space as sources of human danger, or thought of them only to dismiss the idea of life upon them as impossible or improbable.","[2, 3, 4, 1, 7, 2, 3, 5, 6, 2, 5, 2, 7, 2, 5, 6, 2, 7, 2, 4, 4, 2, 7, 3, 4, 2, 4, 4, 4, 2, 10, 2, 10]",135,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 2, 1, 3, 1, 1, 2, 1, 1, 3, 1, 3]",45,-0.125,7,0,0,2
It is curious to recall some of the mental habits of those departed days.,"[2, 2, 7, 2, 6, 4, 2, 3, 6, 6, 2, 5, 8, 4]",59,"[1, 1, 2, 1, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1]",19,-0.1,11,2,2,1
"At most terrestrial men fancied there might be other men upon Mars, perhaps inferior to themselves and ready to welcome a missionary enterprise.","[2, 4, 11, 3, 7, 5, 5, 2, 5, 3, 4, 4, 7, 8, 2, 10, 3, 5, 2, 7, 1, 10, 10]",120,"[1, 1, 4, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 3, 1, 2, 1, 3, 1, 2, 1, 4, 3]",41,0.275,10,1,1,2
"Yet across the gulf of space, minds that are to our minds as ours are to those of the beasts that perish, intellects vast and cool and unsympathetic, regarded this earth with envious eyes, and slowly and surely drew their plans against us.","[3, 6, 3, 4, 2, 5, 5, 4, 3, 2, 3, 5, 2, 4, 3, 2, 5, 2, 3, 6, 4, 6, 10, 4, 3, 4, 3, 13, 8, 4, 5, 4, 7, 4, 3, 6, 3, 6, 4, 5, 5, 7, 2]",192,"[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 3, 1, 1, 1, 1, 5, 2, 1, 2, 1, 2, 0, 1, 2, 1, 3, 1, 1, 1, 2, 1]",58,0.1375,15,0,0,0
And early in the twentieth century came the great disillusionment.,"[3, 5, 2, 3, 9, 7, 4, 3, 5, 15]",56,"[1, 3, 1, 1, 3, 3, 1, 1, 2, 5]",21,0.45,4,1,1,3
"The planet Mars, I scarcely need remind the reader, revolves about the sun at a mean distance of 140,000,000 miles, and the light and heat it receives from the sun is barely half of that received by this world.","[3, 6, 4, 1, 8, 4, 6, 3, 6, 8, 5, 3, 3, 2, 1, 4, 8, 2, 11, 5, 3, 3, 5, 3, 4, 2, 8, 4, 3, 3, 2, 6, 4, 2, 4, 8, 2, 4, 5]",168,"[1, 2, 1, 1, 3, 0, 2, 1, 3, 2, 2, 1, 1, 1, 1, 2, 2, 1, 0, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1]",52,-0.0263888888889,15,0,0,0
"It must be, if the nebular hypothesis has any truth, older than our world; and long before this earth ceased to be molten, life upon its surface must have begun its course.","[2, 4, 2, 2, 3, 7, 10, 3, 3, 5, 5, 4, 3, 5, 3, 4, 6, 4, 5, 6, 2, 2, 6, 4, 4, 3, 7, 4, 4, 5, 3, 6]",136,"[1, 1, 1, 1, 1, 3, 4, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 1]",46,0.0583333333333,7,0,0,2
The fact that it is scarcely one seventh of the volume of the earth must have accelerated its cooling to the temperature at which life could begin.,"[3, 4, 4, 2, 2, 8, 3, 7, 2, 3, 6, 2, 3, 5, 4, 4, 11, 3, 7, 2, 3, 11, 2, 5, 4, 5, 5]",120,"[1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 4, 1, 2, 1, 1, 4, 1, 1, 1, 1, 2]",40,0.0,7,0,0,2
It has air and water and all that is necessary for the support of animated existence.,"[2, 3, 3, 3, 5, 3, 3, 4, 2, 9, 3, 3, 7, 2, 8, 9]",69,"[1, 1, 1, 1, 2, 1, 1, 1, 1, 4, 1, 1, 2, 1, 3, 3]",25,0.0,11,2,2,2
"Yet so vain is man, and so blinded by his vanity, that no writer, up to the very end of the nineteenth century, expressed any idea that intelligent life might have developed there far, or indeed at all, beyond its earthly level.","[3, 2, 4, 2, 3, 3, 2, 7, 2, 3, 6, 4, 2, 6, 2, 2, 3, 4, 3, 2, 3, 10, 7, 9, 3, 4, 4, 11, 4, 5, 4, 9, 5, 3, 2, 6, 2, 3, 6, 3, 7, 5]",180,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 3, 3, 2, 2, 3, 1, 4, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2]",62,0.3,3,0,0,0
"Nor was it generally understood that since Mars is older than our earth, with scarcely a quarter of the superficial area and remoter from the sun, it necessarily follows that it is not only more distant from time's beginning but nearer its end.","[3, 3, 2, 9, 10, 4, 5, 4, 2, 5, 4, 3, 5, 4, 8, 1, 7, 2, 3, 11, 4, 3, 7, 4, 3, 3, 2, 11, 7, 4, 2, 2, 3, 4, 4, 7, 4, 4, 2, 9, 3, 6, 3, 3]",199,"[1, 1, 1, 4, 3, 1, 1, 1, 1, 2, 1, 1, 2, 1, 3, 1, 2, 1, 1, 5, 3, 1, 3, 1, 1, 1, 1, 5, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 0, 3, 1, 3, 1, 1]",72,0.102777777778,19,0,0,0
The secular cooling that must someday overtake our planet has already gone far indeed with our neighbour.,"[3, 7, 7, 4, 4, 7, 8, 3, 6, 3, 7, 4, 3, 6, 4, 3, 9]",88,"[1, 3, 2, 1, 1, 3, 3, 1, 2, 1, 4, 1, 1, 1, 1, 1, 2]",29,0.1,1,2,2,2
"Its physical condition is still largely a mystery, but we know now that even in its equatorial region the midday temperature barely approaches that of our coldest winter.","[3, 8, 9, 2, 5, 7, 1, 7, 3, 2, 4, 3, 4, 4, 2, 3, 10, 6, 3, 6, 11, 6, 10, 4, 2, 3, 7, 6]",141,"[1, 3, 3, 1, 1, 3, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 5, 2, 1, 2, 4, 3, 2, 1, 1, 1, 2, 2]",51,0.0880952380952,15,0,0,2
"Its air is much more attenuated than ours, its oceans have shrunk until they cover but a third of its surface, and as its slow seasons change huge snowcaps gather and melt about either pole and periodically inundate its temperate zones.","[3, 3, 2, 4, 4, 10, 4, 4, 3, 6, 4, 6, 5, 4, 5, 3, 1, 5, 2, 3, 7, 3, 2, 3, 4, 7, 6, 4, 8, 6, 3, 4, 5, 6, 4, 3, 12, 8, 3, 9, 5]",193,"[1, 1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 5, 3, 1, 3, 1]",62,0.15,15,0,0,0
"That last stage of exhaustion, which to us is still incredibly remote, has become a present-day problem for the inhabitants of Mars.","[4, 4, 5, 2, 10, 5, 2, 2, 2, 5, 10, 6, 3, 6, 1, 11, 7, 3, 3, 11, 2, 4]",108,"[1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 4, 2, 1, 2, 1, 3, 2, 1, 1, 4, 1, 1]",35,-0.05,1,0,0,2
"The immediate pressure of necessity has brightened their intellects, enlarged their powers, and hardened their hearts.","[3, 9, 8, 2, 9, 3, 10, 5, 10, 8, 5, 6, 3, 8, 5, 6]",100,"[1, 4, 2, 1, 4, 1, 2, 1, 3, 2, 1, 2, 1, 2, 1, 2]",30,0.0,1,2,2,2
"And looking across space with instruments, and intelligences such as we have scarcely dreamed of, they see, at its nearest distance only 35,000,000 of miles sunward of them, a morning star of hope, our own warmer planet, green with vegetation and grey with water, with a cloudy atmosphere eloquent of fertility, with glimpses through its drifting cloud wisps of broad stretches of populous country and narrow, navy-crowded seas.","[3, 7, 6, 5, 4, 11, 3, 13, 4, 2, 2, 4, 8, 7, 2, 4, 3, 2, 3, 7, 8, 4, 10, 2, 5, 7, 2, 4, 1, 7, 4, 2, 4, 3, 3, 6, 6, 5, 4, 10, 3, 4, 4, 5, 4, 1, 6, 10, 8, 2, 9, 4, 8, 7, 3, 8, 5, 5, 2, 5, 9, 2, 8, 7, 3, 6, 12, 4]",351,"[1, 2, 2, 1, 1, 3, 1, 4, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 3, 2, 2, 0, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 4, 1, 1, 1, 2, 1, 1, 2, 3, 3, 1, 4, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 3, 2, 1, 2, 3, 2]",105,0.0303571428571,9,0,0,0
"And we men, the creatures who inhabit this earth, must be to them at least as alien and lowly as are the monkeys and lemurs to us.","[3, 2, 3, 3, 9, 3, 7, 4, 5, 4, 2, 2, 4, 2, 5, 2, 5, 3, 5, 2, 3, 3, 7, 3, 6, 2, 2]",101,"[1, 1, 1, 1, 3, 1, 3, 1, 2, 1, 1, 1, 1, 1, 2, 1, 3, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1]",38,-0.183333333333,16,0,0,2
"The intellectual side of man already admits that life is an incessant struggle for existence, and it would seem that this too is the belief of the minds upon Mars.","[3, 12, 4, 2, 3, 7, 6, 4, 4, 2, 2, 9, 8, 3, 9, 3, 2, 5, 4, 4, 4, 3, 2, 3, 6, 2, 3, 5, 4, 4]",132,"[1, 4, 1, 1, 1, 4, 2, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1]",44,0.3,3,1,1,2
"Their world is far gone in its cooling and this world is still crowded with life, but crowded only with what they regard as inferior animals.","[5, 5, 2, 3, 4, 2, 3, 7, 3, 4, 5, 2, 5, 7, 4, 4, 3, 7, 4, 4, 4, 4, 6, 2, 8, 7]",114,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 3, 3]",33,0.05,1,0,0,2
"To carry warfare sunward is, indeed, their only escape from the destruction that, generation after generation, creeps upon them.","[2, 5, 7, 7, 2, 6, 5, 4, 6, 4, 3, 11, 4, 10, 5, 10, 6, 4, 4]",105,"[1, 2, 2, 2, 1, 1, 1, 2, 2, 1, 1, 3, 1, 4, 2, 4, 1, 2, 1]",34,0.0,1,0,0,2
"And before we judge of them too harshly we must remember what ruthless and utter destruction our own species has wrought, not only upon animals, such as the vanished bison and the dodo, but upon its inferior races.","[3, 6, 2, 5, 2, 4, 3, 7, 2, 4, 8, 4, 8, 3, 5, 11, 3, 3, 7, 3, 7, 3, 4, 4, 7, 4, 2, 3, 8, 5, 3, 3, 4, 3, 4, 3, 8, 5]",173,"[1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 2, 1, 2, 3, 1, 1, 2, 1, 1, 1, 2, 2, 3, 1, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 3, 1]",57,-0.1,15,0,0,0
"The Tasmanians, in spite of their human likeness, were entirely swept out of existence in a war of extermination waged by European immigrants, in the space of fifty years.","[3, 10, 2, 5, 2, 5, 5, 8, 4, 8, 5, 3, 2, 9, 2, 1, 3, 2, 13, 5, 2, 8, 10, 2, 3, 5, 2, 5, 5]",139,"[1, 4, 1, 1, 1, 1, 2, 3, 1, 4, 1, 1, 1, 3, 1, 1, 1, 1, 5, 1, 1, 4, 3, 1, 1, 1, 1, 2, 2]",51,0.0,7,0,0,2
Are we such apostles of mercy as to complain if the Martians warred in the same spirit?,"[3, 2, 4, 8, 2, 5, 2, 2, 8, 2, 3, 8, 6, 2, 3, 4, 6]",70,"[1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 2]",23,0.0,11,2,2,2
The Martians seem to have calculated their descent with amazing subtlety--their mathematical learning is evidently far in excess of ours--and to have carried out their preparations with a well-nigh perfect unanimity.,"[3, 8, 4, 2, 4, 10, 5, 7, 4, 7, 8, 5, 12, 8, 2, 9, 3, 2, 6, 2, 4, 3, 2, 4, 7, 3, 5, 12, 4, 1, 9, 7, 9]",181,"[1, 3, 1, 1, 1, 3, 1, 2, 1, 3, 3, 1, 5, 3, 1, 4, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 4, 1, 1, 2, 2, 5]",62,0.425,3,0,0,0
"Had our instruments permitted it, we might have seen the gathering trouble far back in the nineteenth century.","[3, 3, 11, 9, 2, 2, 5, 4, 4, 3, 9, 7, 3, 4, 2, 3, 10, 7]",91,"[1, 1, 3, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 3, 3]",27,-0.0333333333333,1,2,2,2
"Men like Schiaparelli watched the red planet--it is odd, by-the-bye, that for countless centuries Mars has been the star of war--but failed to interpret the fluctuating appearances of the markings they mapped so well.","[3, 4, 12, 7, 3, 3, 6, 2, 2, 3, 10, 4, 3, 9, 9, 4, 3, 4, 3, 4, 2, 3, 3, 6, 2, 9, 3, 11, 11, 2, 3, 8, 4, 6, 2, 4]",177,"[1, 1, 5, 1, 1, 0, 2, 1, 1, 1, 2, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 3, 4, 1, 1, 2, 1, 1, 1, 1]",52,-0.166666666667,6,0,0,0
All that time the Martians must have been getting ready.,"[3, 4, 4, 3, 8, 4, 4, 4, 7, 5]",46,"[1, 1, 1, 1, 3, 1, 1, 1, 2, 3]",15,0.2,17,2,2,1
"During the opposition of 1894 a great light was seen on the illuminated part of the disk, first at the Lick Observatory, then by Perrotin of Nice, and then by other observers.","[6, 3, 10, 2, 4, 1, 5, 5, 3, 4, 2, 3, 11, 4, 2, 3, 4, 5, 2, 3, 4, 11, 4, 2, 8, 2, 4, 3, 4, 2, 5, 9]",140,"[2, 1, 4, 1, 0, 1, 2, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 3, 1, 1, 1, 1, 1, 2, 3]",48,0.385,3,1,1,3
English readers heard of it first in the issue of _Nature_ dated August 2.,"[7, 7, 5, 2, 2, 5, 2, 3, 5, 2, 6, 5, 6, 1]",58,"[2, 3, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 0]",19,0.125,17,2,2,1
"I am inclined to think that this blaze may have been the casting of the huge gun, in the vast pit sunk into their planet, from which their shots were fired at us.","[1, 2, 8, 2, 5, 4, 4, 5, 3, 4, 4, 3, 7, 2, 3, 4, 3, 2, 3, 4, 3, 4, 4, 5, 6, 4, 5, 5, 5, 4, 5, 2, 2]",127,"[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",37,0.2,10,0,0,2
"Peculiar markings, as yet unexplained, were seen near the site of that outbreak during the next two oppositions.","[8, 8, 2, 3, 11, 4, 4, 4, 3, 4, 2, 4, 8, 6, 3, 4, 3, 11]",92,"[4, 2, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 3, 2, 1, 1, 1, 4]",31,0.0166666666667,1,2,2,2
The storm burst upon us six years ago now.,"[3, 5, 5, 4, 2, 3, 5, 3, 3]",33,"[1, 1, 1, 2, 1, 1, 2, 2, 1]",12,0.0,14,2,2,1
"As Mars approached opposition, Lavelle of Java set the wires of the astronomical exchange palpitating with the amazing intelligence of a huge outbreak of incandescent gas upon the planet.","[2, 4, 10, 10, 7, 2, 4, 3, 3, 5, 2, 3, 12, 8, 11, 4, 3, 7, 12, 2, 1, 4, 8, 2, 12, 3, 4, 3, 6]",157,"[1, 1, 2, 4, 2, 1, 2, 1, 1, 1, 1, 1, 5, 2, 4, 1, 1, 3, 4, 1, 1, 1, 3, 1, 4, 1, 2, 1, 2]",55,0.5,3,1,1,3
"It had occurred towards midnight of the twelfth; and the spectroscope, to which he had at once resorted, indicated a mass of flaming gas, chiefly hydrogen, moving with an enormous velocity towards this earth.","[2, 3, 8, 7, 8, 2, 3, 7, 3, 3, 12, 2, 5, 2, 3, 2, 4, 8, 9, 1, 4, 2, 7, 3, 7, 8, 6, 4, 2, 8, 8, 7, 4, 5]",169,"[1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 2, 1, 3, 3, 2, 1, 1, 3, 4, 2, 1, 2]",55,0.0,15,0,0,0
This jet of fire had become invisible about a quarter past twelve.,"[4, 3, 2, 4, 3, 6, 9, 5, 1, 7, 4, 6]",54,"[1, 1, 1, 1, 1, 2, 3, 2, 1, 2, 1, 1]",17,-0.25,5,2,2,4
"He compared it to a colossal puff of flame suddenly and violently squirted out of the planet, ""as flaming gases rushed out of a gun.""","[2, 8, 2, 2, 1, 8, 4, 2, 5, 8, 3, 9, 8, 3, 2, 3, 6, 2, 7, 5, 6, 3, 2, 1, 3]",105,"[1, 2, 1, 1, 1, 3, 1, 1, 1, 3, 1, 3, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1]",34,-0.166666666667,16,0,0,2
A singularly appropriate phrase it proved.,"[1, 10, 11, 6, 2, 6]",36,"[1, 4, 4, 1, 1, 1]",12,0.5,4,1,1,3
"Yet the next day there was nothing of this in the papers except a little note in the _Daily Telegraph_, and the world went in ignorance of one of the gravest dangers that ever threatened the human race.","[3, 3, 4, 3, 5, 3, 7, 2, 4, 2, 3, 6, 6, 1, 6, 4, 2, 3, 5, 9, 3, 3, 5, 4, 2, 9, 2, 3, 2, 3, 7, 7, 4, 4, 10, 3, 5, 4]",161,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 2, 1, 2, 3, 1, 2, 1]",52,-0.046875,15,0,0,0
"I might not have heard of the eruption at all had I not met Ogilvy, the well-known astronomer, at Ottershaw.","[1, 5, 3, 4, 5, 2, 3, 8, 2, 3, 3, 1, 3, 3, 6, 3, 10, 10, 2, 9]",86,"[1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 2, 4, 1, 3]",31,0.0,1,2,2,2
"He was immensely excited at the news, and in the excess of his feelings invited me up to take a turn with him that night in a scrutiny of the red planet.","[2, 3, 9, 7, 2, 3, 4, 3, 2, 3, 6, 2, 3, 8, 7, 2, 2, 2, 4, 1, 4, 4, 3, 4, 5, 2, 1, 8, 2, 3, 3, 6]",120,"[1, 1, 4, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 0, 2]",41,0.1875,10,0,0,2
"In spite of all that has happened since, I still remember that vigil very distinctly: the black and silent observatory, the shadowed lantern throwing a feeble glow upon the floor in the corner, the steady ticking of the clockwork of the telescope, the little slit in the roof--an oblong profundity with the stardust streaked across it.","[2, 5, 2, 3, 4, 3, 8, 5, 1, 5, 8, 4, 5, 4, 10, 3, 5, 3, 6, 11, 3, 8, 7, 8, 1, 6, 4, 4, 3, 5, 2, 3, 6, 3, 6, 7, 2, 3, 9, 2, 3, 9, 3, 6, 4, 2, 3, 4, 2, 6, 10, 4, 3, 8, 8, 6, 2]",272,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 3, 1, 2, 2, 3, 1, 1, 1, 2, 5, 1, 2, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 3, 2, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 4, 1, 1, 2, 2, 2, 1]",87,-0.0495833333333,9,0,0,0
"Ogilvy moved about, invisible but audible.","[6, 5, 5, 9, 3, 7]",35,"[3, 1, 2, 3, 1, 2]",12,0.0,14,2,2,1
"Looking through the telescope, one saw a circle of deep blue and the little round planet swimming in the field.","[7, 7, 3, 9, 3, 3, 1, 6, 2, 4, 4, 3, 3, 6, 5, 6, 8, 2, 3, 5]",90,"[2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 2, 2, 1, 1, 2]",25,-0.096875,16,2,2,2
"It seemed such a little thing, so bright and small and still, faintly marked with transverse stripes, and slightly flattened from the perfect round.","[2, 6, 4, 1, 6, 5, 2, 6, 3, 5, 3, 5, 7, 6, 4, 10, 7, 3, 8, 9, 4, 3, 7, 5]",121,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1]",29,0.124479166667,10,0,0,2
"But so little it was, so silvery warm--a pin's-head of light!","[3, 2, 6, 2, 3, 2, 7, 4, 1, 10, 2, 5]",47,"[1, 1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1]",16,0.15625,17,2,2,1
"It was as if it quivered, but really this was the telescope vibrating with the activity of the clockwork that kept the planet in view.","[2, 3, 2, 2, 2, 8, 3, 6, 4, 3, 3, 9, 9, 4, 3, 8, 2, 3, 9, 4, 4, 3, 6, 2, 4]",108,"[1, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 3, 3, 1, 1, 4, 1, 1, 2, 1, 1, 1, 2, 1, 2]",38,0.2,10,1,1,2
"As I watched, the planet seemed to grow larger and smaller and to advance and recede, but that was simply that my eye was tired.","[2, 1, 7, 3, 6, 6, 2, 4, 6, 3, 7, 3, 2, 7, 3, 6, 3, 4, 3, 6, 4, 2, 3, 3, 5]",101,"[1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 0, 1, 1]",30,-0.1,16,2,2,2
Forty millions of miles it was from us--more than forty millions of miles of void.,"[5, 8, 2, 5, 2, 3, 4, 2, 4, 4, 5, 8, 2, 5, 2, 4]",65,"[2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1]",20,0.0,11,2,2,1
Few people realise the immensity of vacancy in which the dust of the material universe swims.,"[3, 6, 7, 3, 9, 2, 7, 2, 5, 3, 4, 2, 3, 8, 8, 5]",77,"[1, 1, 3, 1, 4, 1, 3, 1, 1, 1, 1, 1, 1, 4, 3, 1]",28,-0.2,16,2,2,2
"Near it in the field, I remember, were three faint points of light, three telescopic stars infinitely remote, and all around it was the unfathomable darkness of empty space.","[4, 2, 2, 3, 5, 1, 8, 4, 5, 5, 6, 2, 5, 5, 10, 5, 10, 6, 3, 3, 6, 2, 3, 3, 12, 8, 2, 5, 5]",140,"[2, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 1, 1, 4, 1, 5, 2, 1, 1, 2, 1, 1, 1, 4, 2, 1, 2, 1]",47,-0.04,7,0,0,2
You know how that blackness looks on a frosty starlight night.,"[3, 4, 3, 4, 9, 5, 2, 1, 6, 9, 5]",51,"[1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1]",14,0.0,14,2,2,1
In a telescope it seems far profounder.,"[2, 1, 9, 2, 5, 3, 10]",32,"[1, 1, 3, 1, 1, 1, 3]",11,0.1,14,2,2,1
"And invisible to me because it was so remote and small, flying swiftly and steadily towards me across that incredible distance, drawing nearer every minute by so many thousands of miles, came the Thing they were sending us, the Thing that was to bring so much struggle and calamity and death to the earth.","[3, 9, 2, 2, 7, 2, 3, 2, 6, 3, 5, 6, 7, 3, 8, 7, 2, 6, 4, 10, 8, 7, 6, 5, 6, 2, 2, 4, 9, 2, 5, 4, 3, 5, 4, 4, 7, 2, 3, 5, 4, 3, 2, 5, 2, 4, 8, 3, 8, 3, 5, 2, 3, 5]",247,"[1, 3, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 4, 2, 1, 2, 1, 3, 2, 2, 3, 3, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 2, 1, 1, 2]",81,0.236111111111,19,0,0,0
I never dreamed of it then as I watched; no one on earth dreamed of that unerring missile.,"[1, 5, 7, 2, 2, 4, 2, 1, 7, 2, 3, 2, 5, 7, 2, 4, 8, 7]",71,"[1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 3, 2]",25,0.0,11,2,2,2
